dataset,raw_index,algorithm_raw,algo_row,input_kind,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,peak_rss_mb,rendered
kotanchek,200,SRjl,21,original,saturated,0.0,43.0,6.0,41.0,5.0,491.171875,x1 / (exp(x0 * x0) + (exp(x1) - (x1 - 2.2629362793281427))) * (x1 + x0 / 0.5028014550509837 - 0.7539491467914053 - (x1 + exp(x0)) * 0.021301577855515473 * ((exp(x1) - x0) / 2.0247589337935135 - x1 - (x1 + x1)))
kotanchek,200,SRjl,21,sympy,saturated,0.0,43.0,8.0,36.0,5.0,508.1875,(0.010520550125740461 * ((x1 + exp(x0)) * (x0 + x1 * 6.074276801380541 - exp(x1))) + (x1 + x0 * 1.988856615179446 + -0.7539491467914055)) * (x1 / (exp(x1) + (exp(x0 ** 2.0) - x1) + 2.2629362793281427))
kotanchek,201,SRjl,22,original,saturated,0.001,42.0,8.0,38.0,6.0,503.0,(x1 + x1 + ((x0 + (x0 + exp(x1)) - exp(x0) + 0.028361584423514188 - x0) * -0.12734936583369594 + 0.3066975504454587)) * ((x0 * (x0 * x0 + 0.4184240074286722) + 0.2461745020453577) * (0.29593012989585116 / exp(x0 * x0)))
kotanchek,201,SRjl,22,sympy,saturated,0.001,42.0,11.0,30.0,6.0,473.015625,(x0 * (x0 ** 2.0 + 0.41842400742867225) + 0.2461745020453577) * ((exp(x0) - (x0 + x1 * -15.704828892605377) - exp(x1) + 2.3799546913400533) * 0.03768651437331991) * exp(x0 ** 2.0 * -1.0)
kotanchek,202,SRjl,23,original,saturated,0.001,43.0,11.0,41.0,10.0,499.953125,((1.105713298711151 - x1 + 3.0100099019404682) * (x1 * (1.1008278772681819 * ((x1 + (x0 + x0 * -0.6854124096751144) * 0.9920893091076243) * (x0 + 0.3593403937219656)))) + (x0 + exp(x0))) * (0.14315118818945466 / (exp(x0 * x0 * 0.6021125702327208) / 0.5490908669833041 + 0.896001896740603))
kotanchek,202,SRjl,23,sympy,saturated,0.001,39.0,10.0,32.0,7.0,542.03125,(x0 + (exp(x0) + (x1 + x0 * 0.3120989851392481) * (x1 - 4.115723200651619) * (x1 * (x0 + 0.3593403937219656)) * -1.1008278772681819)) * (0.07860301003263777 / (exp(0.6021125702327208 * x0 ** 2.0) + 0.49198645829998255))
kotanchek,203,SRjl,24,original,saturated,0.0,44.0,9.0,42.0,8.0,513.109375,(3.3628776435387486 * (x0 + -0.16127825295863182) + (x1 + (x1 - x0 + (exp(x1) + 0.6810625779422583 - x1) * -0.09649135468467125) * (x0 * 1.1635766746115828))) * (x1 / (exp(x0 * x0) + (3.3628776435387486 + exp(x1) - x1)) / 1.3641929467844127) + 0.02765235981387666
kotanchek,203,SRjl,24,sympy,saturated,0.0,62.0,14.0,48.0,9.0,465.09375,(0.02765235981387666 * (exp(x1) + (exp(x0 ** 2.0) - x1)) - x1 * 0.7330341374049288 * (x0 * (1.1635766746115828 * (x0 + (x1 * -1.096491354684671 + (exp(x1) * 0.09649135468467125 + -2.824404573652556)))) - x1 + 0.5423590312635699) + 0.09299150260917513) / (exp(x1) + (exp(x0 ** 2.0) - x1) + 3.3628776435387486)
kotanchek,204,SRjl,25,original,saturated,0.001,45.0,6.0,43.0,5.0,488.03125,0.2236500177835562 * ((x0 + x1 * ((0.09167619346933147 - (x1 * exp(x0) + x0 * x0) - x1 * (x0 + 0.21837017173690837)) / (x1 * (x0 + x1) - exp(x1) - exp(x0)))) / exp(x0 / 0.9061053191483835 * (x0 / 2.1124692156696177)))
kotanchek,204,SRjl,25,sympy,saturated,0.0,57.0,8.0,40.0,4.0,489.03125,-0.22365001778355617 * (exp(x0 ** 2.0 * -0.5224333963941173) * ((x1 ** 2.0 * (exp(x0) + 0.21837017173690837) + (x0 * (exp(x0) + exp(x1)) + x1 * -0.09167619346933147)) / (x1 ** 2.0 + x0 * x1 - exp(x0) - exp(x1))))
kotanchek,205,SRjl,26,original,saturated,0.001,43.0,10.0,39.0,9.0,514.109375,(x1 * (x1 - (exp(x1 - 1.413487090635412) + (x0 + x1 * -1.8778011670559165)) * 0.44547855495765853 + (x1 + -0.13267669843578556)) + 1.134188032659344) * (-0.013701828177151404 * (exp((1.1883794736981237 - x0) * (x0 - 0.8765025611709572)) * (x1 + x1 + -8.809036738656134)))
kotanchek,205,SRjl,26,sympy,saturated,0.001,35.0,10.0,31.0,8.0,511.15625,0.0029700630667756694 * ((x1 - 4.404518369328067) * (x1 * (exp(x1) + (x1 + x0 * -0.1570510806683929 + -0.04677446004294213) * -26.171506023925698) - 10.464726973592912)) * exp((x0 - 1.1883794736981237) * (0.8765025611709572 - x0))
kotanchek,206,SRjl,27,original,saturated,0.001,45.0,9.0,37.0,7.0,503.15625,exp(x0 - 2.6270807618049434 - x0 * (x0 - 0.7307483550809931) - x1) * (x0 + (x1 * (2.6270807618049434 * (x0 + x1 * 1.6683216213318324)) * (x1 + -0.048636102379870004 * (exp(x1) + 3.0878544411384157)) - x0 + 0.9859666285998858))
kotanchek,206,SRjl,27,sympy,saturated,0.003,39.0,10.0,31.0,6.0,488.984375,(0.18990952421158075 * ((x1 + exp(x1) * -0.048636102379870004 + -0.15018120473334423) * (x1 * (x0 + x1 * 1.6683216213318324))) + 0.07127472289708132) * exp(x0 - x0 * (x0 - 0.7307483550809931) - x1)
kotanchek,207,SRjl,28,original,saturated,0.001,41.0,8.0,39.0,8.0,503.15625,((x1 + (x0 * (x1 + (x1 * (x0 * 0.8308993593471311) - (0.034742563822104125 * exp(x1 + 0.35375558989724504) + 0.11255368129091606))) + -0.3584815717428683)) * (x1 * 0.6349784840512539) + 0.2622163301406169) / (exp(x1 + (x0 * x0 - x0)) + 2.2940465095944242)
kotanchek,207,SRjl,28,sympy,saturated,0.001,41.0,8.0,36.0,7.0,514.140625,(0.6349784840512539 * x1 * (x0 * (x1 + (x1 * (x0 * 0.8308993593471311) + (-0.11255368129091607 + exp(x1) * -0.04948755126144047))) + (x1 + -0.3584815717428683)) + 0.2622163301406169) / (exp(x1 + (x0 ** 2.0 - x0)) + 2.2940465095944242)
kotanchek,208,SRjl,29,original,saturated,0.001,45.0,8.0,41.0,6.0,464.953125,x1 * (exp(x0 * x0 * -0.6022120672089649 - x1) / 1.9507964172992998 * (x1 + (x0 * (x1 * (x1 + (x0 + (x1 + (x1 - ((x0 + exp(x1)) * 0.16055540314602817 - x0))) - 0.6904329788496647))) + -0.4136548477385049) * 0.6214063774224301))
kotanchek,208,SRjl,29,sympy,saturated,0.001,39.0,9.0,34.0,7.0,483.9375,0.5126111526206354 * x1 * (1.143042603400289 * (x1 * x0 * (x0 + x1 * 1.6309270771900073 + exp(x1) * -0.0872847181266717 + -0.3753486133969581)) + (x1 + -0.2570477604364112)) * exp(x0 ** 2.0 * -0.6022120672089649 - x1)
kotanchek,209,SRjl,30,original,saturated,0.001,33.0,6.0,31.0,5.0,513.125,x1 * ((x1 + (x0 + 0.4553546802016498)) / (exp(x1) + (7.787500628085413 - x1 - x1 - x1)) / (exp(x0) - (x0 - 0.5311915415003168) / 0.6723070296996237 - x0) + -0.01811268853996139)
kotanchek,209,SRjl,30,sympy,saturated,0.001,33.0,6.0,31.0,5.0,502.0625,x1 * ((x1 + (x0 + 0.4553546802016498)) / (exp(x1) + (7.787500628085413 - x1 - x1 - x1)) / (exp(x0) - (x0 - 0.5311915415003168) / 0.6723070296996237 - x0) + -0.01811268853996139)
pagie,0,Bingo,1,original,saturated,0.001,43.0,8.0,34.0,7.0,499.9375,0.5240322255066139 + -0.45351118068033663 * log(abs(log(abs(x0 * (x1 ** (-1.0) + x1 * 33219378496.322727))) + (755.3723998652232 * log(abs(x0 * (x1 ** (-1.0) * -2.0 + x1 * -66438756992.645454))) ** (-1.0) + -54.238046010167636)))
pagie,0,Bingo,1,sympy,saturated,0.001,37.0,10.0,31.0,7.0,489.171875,0.5240322255066139 - 0.45351118068033663 * log(abs(log(abs(x0 * (x1 + 3.010291117007793e-11 / x1))) + -30.011646777931055 + 755.3723998652232 / log(abs(x0 * (x1 * 66438756992.645454 + 2.0 / x1)))))
pagie,1,Bingo,2,original,saturated,0.001,23.0,4.0,19.0,4.0,499.09375,0.04547093390683249 + 0.17516554602688977 * log(abs(x1 + x0 * (x0 * (34.093055726490284 + -428.9738000218307 * (x1 * x1)))))
pagie,1,Bingo,2,sympy,saturated,0.001,25.0,5.0,17.0,4.0,491.984375,0.17516554602688977 * log(abs(x1 + x0 ** 2.0 * (34.093055726490284 + x1 ** 2.0 * -428.9738000218307))) + 0.04547093390683249
pagie,2,Bingo,3,original,saturated,0.001,27.0,5.0,23.0,5.0,491.1875,0.331885850726245 * log(abs(1.0 + -1.4192603808235096 * (x1 * (x0 + x0 * 22.05465845949665 + log(abs(x0 + -0.5941007048060543)))) - x0))
pagie,2,Bingo,3,sympy,missing_timeout,na,na,na,na,na,532.1875,na
pagie,3,Bingo,4,original,saturated,0.001,49.0,9.0,40.0,6.0,497.953125,321.50462762611204 * ((-0.00038635675709715734 * (x0 * x1) + log(abs(x0 * x1)) + 4.274548766358028) * ((-0.00038635675709715734 * (x0 * x1) + log(abs(x0 * x1)) + 2584.697178274691) ** (-1.0) * log(abs(log(abs(x0 * x1 * 3323.2144588507704))))))
pagie,3,Bingo,4,sympy,saturated,0.001,39.0,6.0,39.0,6.0,502.984375,321.50462762611204 * (0.0003863567570971573 * x0 * x1 - log(abs(x0 * x1)) - 4.274548766358028) * log(abs(log(abs(x0 * x1)) + 8.108687803994295)) / (0.0003863567570971573 * x0 * x1 - log(abs(x0 * x1)) - 2584.697178274691)
pagie,4,Bingo,5,original,saturated,0.0,23.0,3.0,22.0,3.0,482.09375,-0.7617093798419142 + 0.3424256684358176 * log(abs(x1 * (249.92555522398015 * x0 + x1 ** (-2.0) * log(abs(x0)) - (x1 + x0))))
pagie,4,Bingo,5,sympy,saturated,0.001,21.0,3.0,20.0,3.0,491.125,0.3424256684358176 * log(abs((x1 ** 2.0 * (248.92555522398015 * x0 - x1) + log(abs(x0))) / x1)) - 0.7617093798419142
pagie,5,Bingo,6,original,saturated,0.0,53.0,8.0,43.0,8.0,488.96875,0.2033733319566922 + 0.0885895005060784 * log(abs((x0 * (x0 * (520439.72713022487 * (x0 + 28890.10432966032) ** (-1.0) + -165.43872587343168 * (x1 * x1))) - x1) * (x0 * (x0 * (520439.72713022487 * (x0 + 28890.10432966032) ** (-1.0) + -165.43872587343168 * (x1 * x1))) - x1)))
pagie,5,Bingo,6,sympy,saturated,0.0,37.0,8.0,31.0,7.0,489.0,0.0885895005060784 * log(abs((x1 * (x0 + 28890.10432966032) * (x1 * (x0 ** 2.0 * 0.00031788258514714706) + 1.921452087284219e-06) - x0 ** 2.0) ** 2.0 / (x0 * 3.461392830531733e-05 + 1.0) ** 2.0)) + 0.7156288226929969
pagie,6,Bingo,7,original,saturated,0.001,21.0,5.0,19.0,4.0,487.15625,0.33963694568414915 * (log(abs(-0.42633497398286985 * (x0 * ((x0 + 58.20319882282552) * x1)) + log(abs(x1)))) + 0.10707222600206379)
pagie,6,Bingo,7,sympy,saturated,0.001,21.0,5.0,19.0,4.0,465.046875,0.33963694568414915 * (log(abs(x0 * (x1 * (x0 + 58.20319882282552)) - log(abs(x1)) * 2.3455734598967712)) + -0.7454576917979261)
pagie,7,Bingo,8,original,saturated,0.005,20.0,5.0,20.0,5.0,507.125,0.3219453819768659 * (4.8813411930408925 + 0.00699879725522559 * x0 + -3.301059299100023 * exp(-0.7560873364652252 * (x0 * x0)) + log(abs(x1)))
pagie,7,Bingo,8,sympy,saturated,0.0,22.0,6.0,19.0,5.0,490.0,0.002253230455712244 * x0 + 0.3219453819768659 * log(abs(x1)) + 1.5715252549529608 - 1.0627607969770416 * exp(x0 ** 2.0 * -0.7560873364652252)
pagie,8,Bingo,9,original,saturated,0.0,31.0,7.0,27.0,5.0,492.1875,(x0 + (log(abs(x1 + -5504.7494866201905 * (x0 * x1))) * 68.84316653570957 + -166.03359377740895)) * (log(abs(x1 + -5504.7494866201905 * (x0 * x1))) * 0.0003000517820250378)
pagie,8,Bingo,9,sympy,saturated,0.001,27.0,7.0,25.0,6.0,491.015625,0.020656514799286103 * (log(abs(x1 * (1.0 - x0 * 5504.7494866201905))) * (log(abs(x1 * (0.0001816613094620552 - x0))) + (x0 * 0.014525769953961822 + 6.2016007537634605)))
pagie,9,Bingo,10,original,saturated,0.001,25.0,5.0,23.0,4.0,491.9375,(log(abs(x1 + -5504.7201863492755 * (x1 * x0))) + -2.410674221714407) * (log(abs(x1 + -5504.7201863492755 * (x1 * x0))) * 0.020654943439179847)
pagie,9,Bingo,10,sympy,saturated,0.001,23.0,6.0,21.0,5.0,490.125,0.020654943439179847 * (log(abs(x1 * (1.0 - 5504.7201863492755 * x0))) * (log(abs(x1 * (x0 + -0.0001816622764005011))) + 6.202686997149495))
pagie,10,Bingo,11,original,saturated,0.0,24.0,5.0,22.0,5.0,489.0625,1.1892515725526536 + (-1.529035305818532 + abs(x0 * x1)) * (0.27781460700961663 + x0 * 6.532680622052585e-05 + log(abs(x0 * x1)) * -0.07902303898937543)
pagie,10,Bingo,11,sympy,saturated,0.001,21.0,5.0,21.0,5.0,490.1875,(x0 * x1 - 1.529035305818532) * (x0 * 6.532680622052586e-05 - 0.07902303898937542 * log(abs(x0 * x1)) + 0.2778146070096167) + 1.1892515725526536
pagie,11,Bingo,12,original,saturated,0.001,15.0,4.0,13.0,4.0,499.234375,0.32709300308221473 * log(abs(x0 * (2.8938067344221365 + 33.37981491587227 * x1) + -1.3869304599899066))
pagie,11,Bingo,12,sympy,saturated,0.001,15.0,4.0,13.0,4.0,490.9375,0.32709300308221473 * log(abs(x0 * (2.8938067344221365 + 33.37981491587227 * x1) + -1.3869304599899066))
pagie,12,Bingo,13,original,saturated,0.001,33.0,5.0,29.0,5.0,488.171875,0.46055102457050884 + (-11903.1935774518 + x0 ** (-1.0) * exp(x1)) * (x0 ** (-1.0) * exp(x1) + (-9960.615166624408 + -8736.856642285593 * x1 ** (-2.0))) ** (-1.0) + 0.3353899762817782 * log(abs(x0))
pagie,12,Bingo,13,sympy,saturated,0.001,27.0,5.0,26.0,5.0,489.109375,(11903.1935774518 - exp(x1) / x0) / (9960.615166624408 + 8736.856642285593 / x1 ** 2.0 - exp(x1) / x0) + 0.3353899762817782 * log(abs(x0)) + 0.46055102457050884
pagie,13,Bingo,14,original,saturated,0.001,29.0,6.0,25.0,6.0,509.15625,-3.6628323446084137 + -140960.10336012763 * ((-1951.8497630927013 + x0) ** (-1.0) * log(abs(x0 ** (-1.0) * (-38271.24331154072 + -3434828.8512524855 * x1 ** (-1.0) + x1 * -66329.49759041719))) ** (-1.0))
pagie,13,Bingo,14,sympy,saturated,0.001,23.0,7.0,21.0,6.0,491.0,-3.6628323446084137 - 140960.10336012763 / ((x0 - 1951.8497630927013) * log(abs((66329.49759041717 * x1 + 38271.243311540704 + 3434828.851252485 / x1) / x0)))
pagie,14,Bingo,15,original,saturated,0.0,45.0,13.0,39.0,10.0,489.015625,-0.3615909827079473 + log(abs(-242.5021661422168 * x1)) * (((x0 * x0 + -14.336776078714344) * (x0 * x0 + -14.336776078714344) + -58.318867312320975) * ((x0 * x0 + -14.336776078714344) * (x0 * x0 + -14.336776078714344) + -58.318867312320975) + -48395.79570054567) * -7.471537092712174e-06
pagie,14,Bingo,15,sympy,missing_timeout,na,na,na,na,na,509.171875,na
pagie,15,Bingo,16,original,saturated,0.001,47.0,8.0,42.0,7.0,503.203125,-0.0016724665952508537 * (x1 + -240.49898207944213 * (log(abs(x0 * (x1 * log(abs(-314.9892428270721 * (x1 * x0))) ** (-1.0)))) + x0 ** (-1.0) * x1 ** (-1.0) * (log(abs(-314.9892428270721 * (x1 * x0))) * (x1 + 39.54832653926522)) * -1.3200519864065522e-05 + 4.536632492602386))
pagie,15,Bingo,16,sympy,missing_timeout,na,na,na,na,na,484.15625,na
pagie,17,Bingo,17,original,saturated,0.0,49.0,13.0,36.0,9.0,489.03125,(0.33614124518018773 + -0.00015170797954567304 * x1) * log(abs((x1 + -2215.712358617164) * (-0.00015170797954567304 + x0 * (x1 * 0.013121289595346546)) + -2.0 * (x1 * ((x1 + -2215.712358617164) * (-0.00015170797954567304 + x0 * (x1 * 0.013121289595346546))) ** (-1.0))))
pagie,17,Bingo,17,sympy,missing_timeout,na,na,na,na,na,485.171875,na
pagie,18,Bingo,18,original,saturated,0.001,23.0,5.0,21.0,4.0,497.21875,((-8.107154770143312 + x0) * ((x0 + 6.507788542716649 + log(abs(x0))) * log(abs(x0 * x1))) + -156.8171142600944) * -0.007094373139361835
pagie,18,Bingo,18,sympy,saturated,0.0,23.0,5.0,21.0,4.0,503.140625,1.112519123199049 - 0.007094373139361835 * (x0 - 8.107154770143312) * (x0 + log(abs(x0)) + 6.507788542716649) * log(abs(x0 * x1))
pagie,19,Bingo,19,original,saturated,0.001,25.0,6.0,23.0,5.0,488.109375,3.5993169689720506 + (log(abs(x0 * x1)) + -5.9151404706628075) * ((521.6683948517077 + log(abs(x0 * x1)) * 23.730684923841224 - x0) * 0.0008081328585248142)
pagie,19,Bingo,19,sympy,saturated,0.001,27.0,7.0,23.0,5.0,500.140625,(log(abs(x0 * x1)) - 5.9151404706628075) * 0.0008081328585248142 * (log(abs(x0 * x1)) * 23.730684923841224 - x0 + 521.6683948517077) + 3.5993169689720506
pagie,20,Bingo,20,original,saturated,0.001,39.0,6.0,32.0,5.0,489.0,-0.00010507476032088567 * ((-819.22982975795 + x0 ** (-1.0) * (1.9180501896236644 - x1)) * log(abs(x0 * (x1 * (0.0012693067772458905 + x0 * (x0 * x0) * (x1 * (x1 * x1)))) * 448579.133503787)))
pagie,20,Bingo,20,sympy,saturated,0.001,29.0,5.0,27.0,5.0,484.0625,0.00010507476032088567 * (819.22982975795 * x0 + x1 - 1.9180501896236644) * log(abs(x0 * x1 * (448579.1335037871 * x0 ** 3.0 * x1 ** 3.0 + 569.384534287446))) / x0
pagie,21,Bingo,21,original,saturated,0.001,43.0,7.0,33.0,4.0,481.03125,log(abs(log(abs(5.852257156264611 + 1.7981395985817125e-07 * (abs(x0 * x1) * abs(x0 * x1)) * ((log(abs(x0 * x1)) + 7472.29538663884) * (log(abs(x0 * x1)) + 7472.29538663884))))))
pagie,21,Bingo,21,sympy,saturated,0.0,27.0,4.0,24.0,4.0,496.109375,log(abs(log(abs(10.039948113913963 * x0 ** 2.0 * x1 ** 2.0 * (0.00013382768590600595 * log(abs(x0 * x1)) + 1.0) ** 2.0 + 5.852257156264611))))
pagie,22,Bingo,22,original,saturated,0.001,27.0,5.0,27.0,5.0,488.125,0.3407158075111429 * log(abs(0.39963452583999787 + 0.07297318016992407 * (x0 * (x1 * (x0 + 401.296952200405 + x1 * 2.0 - (exp(x0) + exp(x1)))) - x0)))
pagie,22,Bingo,22,sympy,saturated,0.0,29.0,6.0,27.0,5.0,513.96875,0.3407158075111429 * log(abs(-0.07297318016992407 * (x0 * (x1 * (x0 + x1 * 2.0 - exp(x0) - exp(x1) + 401.296952200405)) + (5.47645758221604 - x0))))
pagie,23,Bingo,23,original,saturated,0.001,27.0,5.0,23.0,5.0,489.125,-5.643933721524112 + 0.0027088623039853137 * x1 ** (-1.0) + -0.06435725235582418 * ((-2311.5964730737646 - x0) * log(abs(3566206920.7839065 * (x1 ** (-1.0) * x0 ** (-1.0)))) ** (-1.0))
pagie,23,Bingo,23,sympy,saturated,0.0,27.0,6.0,27.0,6.0,489.0625,0.06435725235582418 * x0 / log(abs(3566206920.7839065 / (x0 * x1))) - 5.64393372152411 + 148.7679975624414 / log(abs(3566206920.7839065 / (x0 * x1))) + 0.002708862303985314 / x1
pagie,24,Bingo,24,original,saturated,0.0,29.0,5.0,21.0,4.0,490.0625,-0.11776415350114562 * (-10.028847473546962 + (-2.4339755472913582 * log(abs(x0 * x1)) + log(abs(log(abs(0.5182334989833758 * x1 ** (-1.0))) ** (-1.0)))))
pagie,24,Bingo,24,sympy,missing_timeout,na,na,na,na,na,590.171875,na
pagie,25,Bingo,25,original,saturated,0.001,20.0,4.0,17.0,3.0,490.125,exp(-2.377396411352944 * ((-8.605174590777912 - log(abs(x0))) ** (-1.0) * log(abs(1.4308910409656768 * (x0 * x1)))))
pagie,25,Bingo,25,sympy,saturated,0.001,16.0,3.0,16.0,3.0,488.09375,exp(2.377396411352944 * (log(abs(x0 * x1)) + 0.3582973557925481) / (log(abs(x0)) + 8.605174590777912))
pagie,26,Bingo,26,original,saturated,0.001,16.0,4.0,16.0,4.0,491.140625,-1668.413725381717 + 0.35562720568200606 * (4695.7060144269335 + log(abs(x1)) - exp(1.0 - x0 * x0))
pagie,26,Bingo,26,sympy,saturated,0.0,18.0,5.0,13.0,3.0,491.0,0.355627205682006 * (log(abs(x1)) - exp(0.9999999999999998 - x0 ** 2.0)) + 1.507083233122996
pagie,27,Bingo,27,original,saturated,0.0,53.0,11.0,45.0,9.0,492.03125,0.3423580139257516 * log(abs(0.45123069569900626 + x0 * (0.4457591552950685 * (x1 ** (-1.0) * (-6.699001432126426 * (log(abs(x1 ** (-1.0))) + (x1 * x1 * 0.1274575871501344 + -4.411446485385776))) ** (-1.0)) + x1 * (-6.699001432126426 * (log(abs(x1 ** (-1.0))) + (x1 * x1 * 0.1274575871501344 + -4.411446485385776))))))
pagie,27,Bingo,27,sympy,missing_timeout,na,na,na,na,na,553.21875,na
pagie,28,Bingo,28,original,saturated,0.0,41.0,7.0,37.0,7.0,488.96875,17.519637627145645 + -3.529837319764648 * (log(abs(-3.3162197817782353 + 76.20364329715497 * log(abs(900226.4764680645 * (x0 * x1))) ** (-1.0))) ** (-1.0) * log(abs(-3.139766204630333 * (x0 ** (-1.0) * (log(abs(900226.4764680645 * (x0 * x1))) * x1 ** (-1.0))))))
pagie,28,Bingo,28,sympy,saturated,0.001,55.0,10.0,43.0,7.0,482.96875,17.519637627145645 - 3.529837319764648 * log(abs(3.139766204630333 * log(abs(x0 * x1)) / (x0 * x1) - -43.04745575625259 / (x0 * x1))) / log(abs((log(abs(x0 * x1)) * 3.3162197817782353 + -30.73693812541886) / (log(abs(x0 * x1)) + 13.71040165117035)))
pagie,29,Bingo,29,original,saturated,0.001,17.0,2.0,16.0,2.0,491.140625,0.3382730532836002 * log(abs(29.00794352451898 * (x0 * x1) + log(abs(x0 * x1 ** (-1.0)))))
pagie,29,Bingo,29,sympy,saturated,0.001,15.0,2.0,15.0,2.0,494.171875,0.3382730532836002 * log(abs(29.00794352451898 * x0 * x1 + log(abs(x0 / x1))))
pagie,30,EPLEX,1,original,saturated,0.001,29.0,9.0,22.0,6.0,489.140625,log(abs(log(abs(0.1585090541114496 / ((x1 + 0.178084) * (-0.2515946853343707 - x1) + -0.46147174676957436) / (-0.9732422709999999 + (0.37531109885139957 - x0 ** 2.0))))))
pagie,30,EPLEX,1,sympy,saturated,0.001,23.0,6.0,20.0,5.0,488.0625,log(abs(log(abs(0.1585090541114494 / ((x0 ** 2.0 + 0.5979311721486) * ((x1 + 0.178084) * (x1 + 0.2515946853343705) + 0.46147174676957475))))))
pagie,31,EPLEX,2,original,saturated,0.001,89.0,7.0,73.0,7.0,483.125,exp((log(abs(x0)) - exp(exp(log(abs(x0)) / exp((exp(log(abs(x1)) - 0.46954083904279925) ** 3.0) ** 3.0)) / log(abs(log(abs(((x1 ** 3.0) ** 2.0 + log(abs(log(abs((log(abs(x0)) + log(abs((0.4625502866723014 + log(abs((0.292 + log(abs((((-0.441 - (x1 ** 3.0) ** 3.0) ** 3.0) ** 3.0 - 0.24) ** 3.0))) ** 3.0))) ** 3.0))) ** 3.0)) ** 3.0))) ** 3.0)) ** 3.0)))) ** 3.0 / exp(log(abs(x1)) - 0.21622500000000003)) + 0.904
pagie,31,EPLEX,2,sympy,saturated,0.001,87.0,11.0,72.0,9.0,489.140625,exp((log(abs(x0)) - exp(exp(log(abs(x0)) * exp(exp(9.0 * log(abs(x1))) * -0.0146126519824622)) / log(abs(log(abs((x1 ** 6.0 + log(abs(log(abs((log(abs(x0)) + log(abs((log(abs((log(abs(((x1 ** 9.0 + 0.441) ** 9.0 + 0.24) ** 3.0)) + 0.292) ** 3.0)) + 0.462550286672301) ** 3.0))) ** 3.0)) ** 3.0))) ** 3.0)) ** 3.0)))) ** 3.0 * (1.24138165845371 * exp(log(abs(x1)) * -1.0))) + 0.904
pagie,32,EPLEX,3,original,saturated,0.0,64.0,13.0,48.0,10.0,488.078125,exp(1.463 / ((((0.00709849157054126 - 1.127 / exp((x1 / x1 ** 2.0 + 0.001 / x0) ** 2.0)) / x0) ** 2.0 + exp((exp(1.145 / (x1 ** 2.0 + 1.1252441113673424) / (exp((x1 ** 2.0 - -0.033489) / 1.1007590639939788) + 1.6e-05)) / x0) ** 2.0) / x1 ** 2.0) ** 2.0 + 2.098706074861239))
pagie,32,EPLEX,3,sympy,saturated,0.0,62.0,13.0,50.0,12.0,488.21875,exp(0.9068775729450673 / ((0.787321602766333 * exp(exp(2.29 / ((x1 ** 2.0 + 1.12524411136734) * (exp((x1 ** 2.0 + 0.033489) / 1.1007590639939806) + 1.6e-05))) / x0 ** 2.0) / x1 ** 2.0 + (0.00629857282213067 - exp(-1.0 * (1.0 / x1 + 0.001 / x0) ** 2.0)) ** 2.0 / x0 ** 2.0) ** 2.0 + 1.3009360707417839))
pagie,33,EPLEX,4,original,saturated,0.001,58.0,4.0,46.0,4.0,484.171875,exp(0.701874967355394 - exp(exp(log(abs(x1)) * log(abs(x0)) - abs(0.041000000000000036 + abs(x1 ** 3.0))) ** 2.0 + ((0.526 * abs(x1 / exp(exp(((log(abs(x0)) ** 3.0) ** 2.0) ** 3.0)))) ** 3.0 - exp(log(abs(x0)) + log(abs(x1 / 2.1487962059016303))))))
pagie,33,EPLEX,4,sympy,saturated,0.003,60.0,9.0,52.0,8.0,485.015625,2.01753196994854 * exp(-1.0 * exp(exp(2.0 * (log(abs(x0)) * log(abs(x1)) - abs(abs(x1 ** 3.0) + 0.041))) - exp(log(abs(x0)) + log(abs(x1 * 0.465376845534964))) + 0.145531576 * exp(3.0 * log(abs(x1 * exp(-1.0 * exp(log(abs(x0)) ** 18.0)))))))
pagie,34,EPLEX,5,original,saturated,0.001,67.0,15.0,54.0,11.0,492.09375,((0.5585066205818874 - log(abs(x1))) * -0.4 + (exp(exp(log(abs(exp(exp(log(abs(x1 * 0.357)) ** 3.0 + 0.091)) * 0.277729)) ** 3.0 + 0.417)) + log(abs(log(abs(log(abs(0.423 + abs(x0 ** 3.0))))) + -0.372111067156366 - exp(log(abs(x0 * (x0 - 0.142))) + 2.596))))) * 0.203
pagie,34,EPLEX,5,sympy,saturated,0.0,65.0,14.0,52.0,11.0,512.375,0.0812 * (log(abs(x1)) + (2.5000000000000004 * (log(abs(log(abs(log(abs(abs(x0 ** 3.0) + 0.423)))) + (abs(x0 * (x0 - 0.142)) * -13.4099906492963 + -0.372111067156366))) + exp(1.51740251293508 * exp(log(abs(0.277729 * exp(1.09526900525847 * exp(log(abs(x1 * 0.357)) ** 3.0)))) ** 3.0))) + -0.5585066205818873))
pagie,35,EPLEX,6,original,saturated,0.001,71.0,12.0,44.0,7.0,465.0,exp(exp(-0.355935 - abs(log(abs(1.170905464 + (log(abs(x0)) / x1 / x1) ** 2.0 - abs(0.5539871569977387 / x0))) * (-1.095 / x0))) - abs(abs((-1.1065901382945005 + log(abs(log(abs(0.694 / x1))))) * (0.135 / x0 / x1))))
