dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,n_rank,source_orig_parsed_expr,source_orig_parsed_n_params,source_before_nodes,before_status,before_after_params,before_rank_gap,before_parsed_rank_gap,before_parsed_after_params,before_runtime_ms,before_peak_rss_mb,before_passes,before_egraph_total_size,before_rendered,after_status,after_after_params,after_rank_gap,after_parsed_rank_gap,after_parsed_after_params,after_runtime_ms,after_peak_rss_mb,after_passes,after_egraph_total_size,after_rendered,agent_status,conclusion_kind,new_rule_family,proposed_rule,proof_summary,remaining_gap_notes,longer_probe_status,longer_probe_after_params,longer_probe_rank_gap,longer_probe_improved,longer_probe_reached_rank,longer_probe_runtime_ms,longer_probe_peak_rss_mb,before_rank_miss,after_rank_miss,param_delta,rank_gap_delta,missing_rank,execution_issue,fixed_by_extra_rules,still_missed,newly_missed,under_rank,regressed_params,outcome,remaining_issue
pagie,32,EPLEX,3,original,EPLEX,na,exp(1.463 / (((0.0 - (0.008 / -1.127 - -1.127 / exp((x1 / x1 ** 2.0 - -0.001 / x0) ** 2.0)) / x0) ** 2.0 + exp((exp(1.145 / (x1 ** 2.0 + exp(0.118)) / (exp((x1 ** 2.0 - -1.0 * 0.183 ** 2.0) / log(abs(exp(exp(0.096))))) + 0.004 ** 2.0)) / x0) ** 2.0) / x1 ** 2.0) ** 2.0 + exp(0.861 ** 2.0))),11.0,64.0,saturated,10.0,na,na,10.0,70.73004098492675,110.625,2.0,68.0,exp(1.463 / (((-1.0 * (-0.00709849157054126 - -1.127 / exp((x1 / x1 ** 2.0 - -0.001 / x0) ** 2.0)) / x0) ** 2.0 + exp((exp(1.145 / (x1 ** 2.0 + 1.1252441113673424) / (exp((x1 ** 2.0 + 0.033489) / 1.1007590639939788) + 1.6e-05)) / x0) ** 2.0) / x1 ** 2.0) ** 2.0 + 2.098706074861239)),saturated,10.0,na,na,10.0,123.22808400494978,111.625,2.0,68.0,exp(1.463 / (((-1.0 * (-0.00709849157054126 - -1.127 / exp((x1 / x1 ** 2.0 - -0.001 / x0) ** 2.0)) / x0) ** 2.0 + exp((exp(1.145 / (x1 ** 2.0 + 1.1252441113673424) / (exp((x1 ** 2.0 + 0.033489) / 1.1007590639939788) + 1.6e-05)) / x0) ** 2.0) / x1 ** 2.0) ** 2.0 + 2.098706074861239)),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,na,True,False,False,False,False,False,False,missing_rank,na
kotanchek,53,EPLEX,24,sympy,EPLEX,6.0,0.382657176 * x1 * exp(-1.0 * (-1.0 * x0 + log(abs(2.73788395003878)) + exp(log(abs(-0.001)))) ** 2.0) + 0.382657176 * (x1 / (0.850441204540233 * x1 - log(abs(0.729 * log(abs(0.068)) ** 2.0)) ** 3.0) + 0.272) * exp(-1.0 * (-1.0 * x0 + log(abs(exp(log(abs(log(abs(0.107))))) + 0.191520467836257)) + 0.135) ** 2.0),11.0,65.0,saturated,6.0,0.0,0.0,6.0,375.6162500067149,121.1875,2.0,95.0,0.382657176 * x1 * exp(-1.0 * (1.0081853410296338 - x0) ** 2.0) + 0.44995135931457225 * (x1 / (x1 + -5.3952503651711705) + 0.23132000763494337) * exp(-1.0 * (1.0214280113449994 - x0) ** 2.0),saturated,6.0,0.0,0.0,6.0,927.6775000034831,141.609375,2.0,185.0,0.382657176 * x1 * exp(-1.0 * (1.0081853410296338 - x0) ** 2.0) + 0.44995135931457225 * (x1 / (x1 + -5.3952503651711705) + 0.23132000763494337) * exp(-1.0 * (1.0214280113449994 - x0) ** 2.0),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
pagie,36,EPLEX,7,original,EPLEX,8.0,log(abs(log(abs(log(abs(((1.45 + exp(log(abs(x1 / (log(abs(log(abs(2.209 / (log(abs(2.1 ** 2.0 / (log(abs(0.42 / x1)) / (x0 / x1) ** 3.0 / x1) ** 3.0)) / 0.306 ** 3.0))) / 0.347 ** 3.0)) / x0 / log(abs((0.243 / x1) ** 3.0))) ** 3.0)) - 0.147 - 0.43)) ** 2.0 / 1.003) ** 3.0)))))) + 0.671,11.0,66.0,saturated,10.0,2.0,2.0,10.0,91.35545801836996,106.984375,2.0,72.0,log(abs(log(abs(log(abs(((1.45 + exp(-0.577 + log(abs(x1 / (log(abs(log(abs(2.209 / (log(abs(4.41 / (log(abs(0.42 / x1)) / (x0 / x1) ** 3.0 / x1) ** 3.0)) / 0.028652616))) / 0.04178192299999999)) / x0 / log(abs((0.243 / x1) ** 3.0))) ** 3.0)))) ** 2.0 / 1.003) ** 3.0)))))) + 0.671,saturated,9.0,1.0,1.0,9.0,211.02824999252337,111.0,2.0,74.0,log(abs(log(abs(log(abs(((1.45 + 0.5615805837291812 * abs(x1 / (log(abs(log(abs(0.063293628744 / log(abs(4.41 / (log(abs(0.42 / x1)) / (x0 / x1) ** 3.0 / x1) ** 3.0)))) / 0.04178192299999999)) / x0 / log(abs((0.243 / x1) ** 3.0))) ** 3.0)) ** 2.0 / 1.003) ** 3.0)))))) + 0.671,pending,pending,pending,pending,pending,pending,ok,9.0,1.0,False,False,74.58187500014901,112.53125,True,True,1.0,1.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
kotanchek,50,EPLEX,21,sympy,EPLEX,7.0,1.11404774538647 * exp(log(abs((-1.0 * x1 - 0.553) * exp(x0 + log(abs(log(abs(2.9653646212045 * exp(x1 + log(abs(log(abs((0.212 - 1.11201023680478 * log(abs(0.252)) ** 2.0) / log(abs(0.252)) ** 2.0))))) - 1.08701408761129))))) / (exp(0.007645373 * x0 * log(abs(-1.0 * (log(abs(exp(3.0 * x0))) - 0.594) ** 3.0)) ** 3.0) - 0.131769)))),11.0,68.0,saturated,8.0,1.0,1.0,8.0,81.3985419808887,110.375,2.0,93.0,1.11404774538647 * exp(log(abs((-0.553 - x1) * (exp(x0 + log(abs(log(abs(2.9653646212045 * (exp(x1 + -7.778923958903737) - 0.3665701276120831)))))) / (exp(0.007645373 * x0 * log(abs(-1.0 * (log(abs(exp(3.0 * x0))) - 0.594) ** 3.0)) ** 3.0) - 0.131769))))),saturated,7.0,0.0,0.0,7.0,123.43183398479596,112.203125,2.0,93.0,1.11404774538647 * abs((-0.553 - x1) * exp(x0 + log(abs(log(abs(0.0012408930476041824 * (exp(x1) - 875.9933740542832)))))) / (exp(0.007645373 * x0 * log(abs((log(abs(exp(3.0 * x0))) - 0.594) ** 3.0)) ** 3.0) - 0.131769)),pending,pending,pending,pending,pending,pending,na,na,na,na,na,na,na,True,False,1.0,1.0,False,False,True,False,False,False,False,fixed_by_extra_rules,na
pagie,54,EPLEX,25,original,EPLEX,7.0,exp(-1.0 * 0.772 ** 2.0) - (-0.16 + exp(log(abs(-0.598)) * (x1 - (x1 - exp(log(abs(log(abs(log(abs(x0 * (-1.0 * 0.413 ** 3.0))) * (-1.0 * 0.543 ** 3.0))) + exp(-0.33 * (0.032 + (x1 - x1 * (exp(log(abs(exp(log(abs(exp(log(abs(x0 * (-1.0 * 0.371 ** 2.0))))))) * (-1.0 * 0.774 ** 2.0)))) * (-1.0 * 0.543 ** 2.0))) ** 2.0 - log(abs(x0 * (-1.0 * 0.735 ** 3.0))))) ** 2.0))) ** 2.0)) ** 2.0) ** 3.0),11.0,69.0,saturated,10.0,3.0,3.0,10.0,111.09191601281054,110.921875,2.0,103.0,0.7110200952423344 - exp(-0.5141645250315053 * (exp(log(abs(log(abs(log(abs(x0 * -0.070444997)) * -0.16010300700000005)) + exp(-0.33 * (0.032 + (x1 - x1 * (exp(log(abs(exp(log(abs(exp(log(abs(x0 * -0.13764099999999999)))))) * -0.599076))) * -0.294849)) ** 2.0 - log(abs(x0 * -0.397065375)))) ** 2.0))) ** 2.0) ** 2.0) ** 3.0,saturated,7.0,0.0,0.0,7.0,929.29991701385,130.71875,2.0,101.0,0.7110200952423344 - exp(-0.5141645250315053 * (abs(-1.8319378771446047 + log(abs(-2.6529230580633127 + log(abs(x0)))) + exp(-0.33 * (0.9556543393079011 + (x1 - x1 * (-0.024312487745842885 * abs(x0))) ** 2.0 - log(abs(x0)))) ** 2.0) ** 2.0) ** 2.0) ** 3.0,pending,pending,pending,pending,pending,pending,na,na,na,na,na,na,na,True,False,3.0,3.0,False,False,True,False,False,False,False,fixed_by_extra_rules,na
pagie,35,EPLEX,6,original,EPLEX,7.0,exp(exp(-0.389 * 0.915 - exp(log(abs(log(abs(0.0 + 1.054 ** 3.0 + (log(abs(x0)) / x1 / x1) ** 2.0 - exp(log(abs(log(abs(0.529)) * (-0.87 / x0)))))) * (-1.095 / x0))))) - exp(log(abs(exp(log(abs(log(abs(log(abs(0.633)) * (log(abs(0.694 / x1)) * 0.694) * x0 * (1.042 / x0))) / x1 * (0.135 / x0)))))))),11.0,71.0,saturated,7.0,0.0,0.0,7.0,270.24279098259285,117.234375,2.0,97.0,exp(exp(-0.355935 - exp(log(abs(log(abs(1.170905464 + (log(abs(x0)) / x1 / x1) ** 2.0 - exp(log(abs(0.5539871569977387 / x0))))) * (-1.095 / x0))))) - exp(log(abs(exp(log(abs(log(abs(-0.3306846296526577 * log(abs(0.694 / x1)))) * (0.135 / x0 / x1)))))))),saturated,7.0,0.0,0.0,7.0,555.9005420072936,123.15625,2.0,103.0,exp(exp(-0.355935 - abs(log(abs(1.170905464 + (log(abs(x0)) / x1 / x1) ** 2.0 - abs(0.5539871569977387 / x0))) * (-1.095 / x0))) - abs((-1.1065901382945005 + log(abs(log(abs(0.694 / x1))))) / x1 * (0.135 / x0))),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
pagie,38,EPLEX,9,sympy,EPLEX,8.0,log(abs(log(abs(0.216491281687613 * (x1 - 0.012) ** 2.0 * exp(2.0 * log(abs(0.505521))) / ((x0 - 0.016581375 * (x0 + 0.162) ** 3.0) ** 2.0 * (x1 * (x1 - 0.012) + 0.099892716042323 * exp(log(abs(-1.0 * exp(log(abs(0.666 / (x0 - log(abs(exp(log(abs(0.746))))) ** 9.0)))) / (x0 - 0.024389 * (x0 - 0.717) ** 3.0))))) ** 2.0))))),11.0,71.0,saturated,10.0,2.0,2.0,10.0,90.89083300204948,107.65625,2.0,110.0,log(abs(log(abs(0.055324667754330335 * (x1 - 0.012) ** 2.0 / ((x0 - 0.016581375 * (x0 + 0.162) ** 3.0) ** 2.0 * (x1 * (x1 - 0.012) + 0.099892716042323 * exp(log(abs(-1.0 * exp(log(abs(0.666 / (x0 - -1.5929585714187373e-05)))) / (x0 - 0.024389 * (x0 - 0.717) ** 3.0))))) ** 2.0))))),saturated,10.0,2.0,2.0,10.0,566.1740000068676,126.265625,2.0,115.0,log(abs(log(abs(0.055324667754330335 * (x1 - 0.012) ** 2.0 / ((x0 - 0.016581375 * (x0 + 0.162) ** 3.0) ** 2.0 * (x1 * (x1 - 0.012) + 4.09581024405769 * abs(abs(0.666 / (x0 - -1.5929585714187373e-05)) / ((x0 - 0.717) ** 3.0 + x0 / -0.024389))) ** 2.0))))),pending,pending,pending,pending,pending,pending,ok,10.0,2.0,False,False,279058.70533399866,688.953125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,43,EPLEX,14,original,EPLEX,8.0,1.978 - exp(x1 ** 3.0 * log(abs(1.562)) - exp(x1 - (exp(0.728 * log(abs(0.875)) - exp(log(abs(x1 ** 3.0 * (x0 ** 2.0 * log(abs(1.018)) - exp(log(abs(1.937)) - exp(x1))))) - exp(log(abs(1.683))))) / x1) ** 2.0)) - exp(log(abs(1.886)) * 1.807 - exp(log(abs(1.557)) * (log(abs(1.333)) + x0 ** 2.0))),11.0,72.0,saturated,9.0,1.0,1.0,9.0,67.32612499035895,106.859375,2.0,66.0,1.978 - exp(x1 ** 3.0 * 0.44596705141749426 - exp(x1 - (exp(-0.09721085383065246 - exp(log(abs(x1 ** 3.0 * (x0 ** 2.0 * 0.017839918128331016 - exp(0.6611403844248589 - exp(x1))))) - 1.683)) / x1) ** 2.0)) - exp(1.146465938869757 - exp(0.44276089285186127 * (0.28743204119657156 + x0 ** 2.0))),saturated,8.0,0.0,0.0,8.0,117.79700001352468,106.375,2.0,61.0,1.978 - exp(x1 ** 3.0 * 0.44596705141749426 - exp(x1 - (exp(-0.0033149367314565283 * abs(x1 ** 3.0 * (x0 ** 2.0 - 108.57673146626783 / exp(exp(x1))))) * (0.9073646646460994 / x1)) ** 2.0)) - 3.147051361937354 / exp(exp(0.44276089285186127 * (0.28743204119657156 + x0 ** 2.0))),pending,pending,pending,pending,pending,pending,na,na,na,na,na,na,na,True,False,1.0,1.0,False,False,True,False,False,False,False,fixed_by_extra_rules,na
kotanchek,48,EPLEX,19,sympy,EPLEX,9.0,-1.0 * exp(-1.0 * (x0 - log(abs(-1.0 * x0 - 0.446))) ** 3.0) / (log(abs(0.161)) + log(abs(-1.0 * x0 - x1 + log(abs(-1.0 * x0 + log(abs(0.139)) - 0.944)))) - 3.82286445903012 * exp(-1.0 * (0.991040378772884 * x0 + 0.833464958547995) * exp(-1.0 * log(abs((log(abs(0.055 - 2.0 * x1)) - 0.527) ** 3.0 + log(abs(0.434)) - 0.172))))),11.0,74.0,saturated,9.0,0.0,0.0,9.0,94.0768749860581,106.03125,2.0,120.0,-1.0 * exp(-1.0 * (x0 - log(abs(-0.446 - x0))) ** 3.0) / (-1.8263509139976741 + log(abs(-1.0 * x0 - x1 + log(abs(-2.9172813458514453 - x0)))) - 3.82286445903012 * exp(-0.991040378772884 * (x0 - -0.8409999999999995) * exp(-1.0 * log(abs(-1.0067107448817323 + (log(abs(2.0 * (0.0275 - x1))) - 0.527) ** 3.0))))),saturated,9.0,0.0,0.0,9.0,156.75087500130758,113.359375,2.0,186.0,-1.0 * exp(-1.0 * (x0 - log(abs(-0.446 - x0))) ** 3.0) / (-1.8263509139976741 + log(abs(-1.0 * x0 - x1 + log(abs(-2.9172813458514453 - x0)))) - 3.82286445903012 * exp((-0.991040378772884 * x0 - 0.833464958547995) * exp(-1.0 * log(abs(-1.0067107448817323 + (0.16614718055994526 + log(abs(0.0275 - x1))) ** 3.0))))),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
pagie,43,EPLEX,14,sympy,EPLEX,8.0,-1.0 * exp(x1 ** 3.0 * log(abs(1.562)) - exp((x1 ** 3.0 - exp(1.456 * log(abs(0.875)) - 2.0 * exp(log(abs(x1 ** 3.0 * (x0 ** 2.0 * log(abs(1.018)) - exp(log(abs(1.937)) - exp(x1))))) - exp(log(abs(1.683)))))) / x1 ** 2.0)) - exp(1.807 * log(abs(1.886)) - exp((x0 ** 2.0 + log(abs(1.333))) * log(abs(1.557)))) + 1.978,11.0,78.0,saturated,9.0,1.0,1.0,9.0,81.78545898408629,107.0,2.0,87.0,-1.0 * exp(x1 ** 3.0 * 0.44596705141749426 - exp((x1 ** 3.0 - exp(-0.19442170766130493 - 2.0 * exp(log(abs(x1 ** 3.0 * (x0 ** 2.0 * 0.017839918128331016 - exp(0.6611403844248589 - exp(x1))))) + -1.683))) / x1 ** 2.0)) - exp(1.146465938869757 - exp((x0 ** 2.0 + 0.28743204119657156) * 0.44276089285186127)) + 1.978,saturated,8.0,0.0,0.0,8.0,141.941667010542,113.8125,2.0,91.0,1.978 - (exp(x1 ** 3.0 * 0.44596705141749426 - exp((x1 ** 3.0 - exp(-0.19442170766130493 + -0.0066298734629130565 * abs(x1 ** 3.0 * (x0 ** 2.0 - 108.57673146626783 / exp(exp(x1)))))) / x1 ** 2.0)) - -3.147051361937354 / exp(exp((x0 ** 2.0 + 0.28743204119657156) * 0.44276089285186127))),pending,pending,pending,pending,pending,pending,na,na,na,na,na,na,na,True,False,1.0,1.0,False,False,True,False,False,False,False,fixed_by_extra_rules,na
pagie,17,Bingo,17,sympy,Bingo,4.0,-1.0 * (0.00015170797954567304 * x1 - 0.33614124518018773) * log(-1.0 * (2.0 * x1 - 7480.59586126575 * (x0 * x1 * (0.00015170797954567304 * x1 - 0.33614124518018773) - 1.7540433728398699e-06 * x1 + 0.0038864555787518342) ** 2.0) / (86.49043797591587 * x0 * x1 * (0.00015170797954567304 * x1 - 0.33614124518018773) - 0.00015170797954567304 * x1 + 0.33614124518018773)),12.0,23.0,saturated,9.0,5.0,5.0,9.0,749.4660829834174,140.046875,2.0,97.0,-0.00015170797954567304 * (x1 - 2215.712358617164) * log(570111.3299045496 / ((x1 - 2215.712358617164) * (x0 * x1 - 0.011561971743956945)) * (((x1 - 2215.712358617164) * (0.00015170797954567304 * (x0 * x1 - 0.011561971743956945))) ** 2.0 - 0.00026735838121611763 * x1)),saturated,9.0,5.0,5.0,9.0,2107.646916003432,159.703125,2.0,156.0,-0.00015170797954567304 * (x1 - 2215.712358617164) * log(570111.3299045496 / ((x1 - 2215.712358617164) * (x0 * x1 - 0.011561971743956945)) * (((x1 - 2215.712358617164) * (0.00015170797954567304 * (x0 * x1 - 0.011561971743956945))) ** 2.0 - 0.00026735838121611763 * x1)),pending,pending,pending,pending,pending,pending,ok,9.0,5.0,False,False,50325.51291701384,1557.28125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,17,Bingo,17,original,Bingo,4.0,(-2.0 * -0.16807062259009387 + -0.00015170797954567304 * x1) * log(abs(-2.0 * -0.16807062259009387 + -0.00015170797954567304 * x1 + -86.49043797591587 * (x0 * (x1 * (-2.0 * -0.16807062259009387 + -0.00015170797954567304 * x1))) + -2.0 * (x1 * (-2.0 * -0.16807062259009387 + -0.00015170797954567304 * x1 + -86.49043797591587 * (x0 * (x1 * (-2.0 * -0.16807062259009387 + -0.00015170797954567304 * x1)))) ** (-1.0)))),12.0,23.0,saturated,8.0,4.0,4.0,8.0,302.9802910168655,120.5,2.0,104.0,-0.00015170797954567304 * (x1 + -2215.712358617164) * log(abs(0.013121289595346548 * ((x1 + -2215.712358617164) * (x0 * x1 + -0.011561971743956945)) + -2.0 * (x1 * (0.013121289595346548 * ((x1 + -2215.712358617164) * (x0 * x1 + -0.011561971743956945))) ** (-1.0)))),saturated,8.0,4.0,4.0,8.0,2032.405582984211,146.0,2.0,289.0,-0.00015170797954567304 * (x1 + -2215.712358617164) * log(abs((x1 + -2215.712358617164) * (-0.00015170797954567304 + 0.013121289595346548 * (x0 * x1)) + -2.0 * (x1 * ((x1 + -2215.712358617164) * (-0.00015170797954567304 + 0.013121289595346548 * (x0 * x1))) ** (-1.0)))),pending,pending,pending,pending,pending,pending,ok,8.0,4.0,False,False,32730.21745902952,1192.15625,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,190,SRjl,11,original,PySR,5.0,(((exp(x1 * x1 * (-0.8539670752898669 - -0.06861288831350038)) / -0.19259636770415733 / -0.19259636770415733 + 3.1444526030898876) * 1.076497237488826 - log((x0 + x0) * (x0 / 2.091840775928573) + 0.033936636251736194) / 0.18658509602397805) * -0.0338639205428945 - -1.5240792477436123) * 1.0741028792241336,12.0,33.0,saturated,8.0,3.0,3.0,8.0,60.11008401401341,109.296875,2.0,73.0,-0.036373334556940265 * ((exp(x1 * x1 * -0.7853541869763665) + 0.11663831509104948) * 29.02129148555034 - log((x0 + x0) * (x0 / 2.091840775928573) + 0.033936636251736194) / 0.18658509602397805 - 45.005989363018465),saturated,8.0,3.0,3.0,8.0,88.25841700308956,111.21875,2.0,73.0,-0.036373334556940265 * ((exp(x1 * x1 * -0.7853541869763665) + 0.11663831509104948) * 29.02129148555034 - log((x0 + x0) * (x0 / 2.091840775928573) + 0.033936636251736194) / 0.18658509602397805 - 45.005989363018465),pending,pending,pending,pending,pending,pending,ok,8.0,3.0,False,False,58.190207986626774,111.703125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,unreviewed_remaining
pagie,182,SRjl,3,original,PySR,5.0,(exp(x1 / -1.1526895432904412 * x1 - (0.1560929128293564 + 0.04873876471741229 + -0.10767615949898787)) * -0.7499061083076463 - -1.1526895432904412) * (exp(log(x1 * x1) - 78.41442075024227 + 1.0254454456547013) + (log(x0 * (x0 + 0.0034420466463509335)) - 0.6739116903430199) * 0.1560929128293564 + 1.4227637491659069),12.0,35.0,saturated,8.0,3.0,3.0,8.0,66.42983297933824,107.21875,2.0,78.0,-0.7499061083076463 * (exp(x1 / -1.1526895432904412 * x1 - 0.0971555180477808) - 1.537111820427464) * (0.1560929128293564 * (8.440939992393519 + log(x0 * (x0 + 0.0034420466463509335))) + exp(-77.38897530458758 + log(x1 * x1))),saturated,4.0,-1.0,-1.0,4.0,598.8245420157909,133.125,2.0,94.0,-0.10621747441153256 * (exp(x1 / -1.1526895432904412 * x1) - 1.6939460234483785) * (log(x0 * (x0 + 0.0034420466463509335)) + (exp(log(x1 * x1)) + 5.362643574674164e+33) / 6.353135526975271e+32),pending,pending,pending,pending,pending,pending,na,na,na,na,na,na,na,True,False,4.0,4.0,False,False,True,False,False,True,False,under_rank,na
pagie,188,SRjl,9,original,PySR,6.0,(exp(-0.6799873725057032 / x1 / x1) - (exp(x0 / 1.3377628028887403 * (x0 * -1.055286783049919) - -1.118304061347342 + 3.360879583521839) + x1 * 0.1732097704838402 * x1) * 0.015450917973452766 / 1.3377628028887403) * (1.0427499709290888 * 1.0313797058234413) + 1.3377628028887403 - 0.33813968980169096,12.0,37.0,saturated,7.0,1.0,1.0,7.0,112.3028330039233,111.375,2.0,100.0,0.9996231130870493 + (exp(-0.6799873725057032 / x1 / x1) + -0.011549818802024051 * (exp(4.479183644869181 + x0 * x0 * -0.7888444653799256) + x1 * 0.1732097704838402 * x1)) * 1.0754711582642456,saturated,6.0,0.0,0.0,6.0,1619.6457920013927,144.0625,2.0,5716.0,0.9996231130870493 + (exp(-0.6799873725057032 / x1 / x1) + -1.018262877939033 * (exp(x0 * x0 * -0.7888444653799256) + x1 * x1 * 0.0019646610980041126)) * 1.0754711582642456,pending,pending,pending,pending,pending,pending,na,na,na,na,na,na,na,True,False,1.0,1.0,False,False,True,False,False,False,False,fixed_by_extra_rules,na
pagie,202,SRjl,23,original,PySR,5.0,(log(0.3371603672225367) / exp(x0 / 1.3719203710129004 * 1.0188161505148094 * x0) + ((-1.2965325701288382 / x1 * ((exp(x1 * -0.7198247917088457 * x1 / 0.9560952625222296) - -0.005779080202602463) * x1) - -0.16448621196528904) / 1.196390228003791 + 1.8858872088357455)) * 0.9935610053479893 * 0.9935610053479893,12.0,39.0,saturated,5.0,0.0,0.0,5.0,174.42691599717364,106.234375,2.0,67.0,-1.0697927504638658 * (-1.8613111075071955 + exp(x1 * x1 * -0.7528797808388988) + 1.0032230672586901 / exp(x0 * 0.7426204698473927 * x0)),saturated,5.0,0.0,0.0,5.0,1848.4057079767808,155.453125,2.0,92.0,-1.0697927504638658 * (exp(x1 * x1 * -0.7528797808388988) + -1.8613111075071955 + 1.0032230672586901 / exp(x0 * 0.7426204698473927 * x0)),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
pagie,120,Operon,1,original,Operon,7.0,1.8283429881e-06 + 1.0000038146972656 * ((exp(0.0879114493727684 * x0 * (-110.26423645019531 * x0) + -1.4756100177764893) + 1.6358861923217773) / exp(exp(-1.3751174211502075 * x1 * (0.7306602597236633 * x1))) - (exp(0.0290526524186134 * x0 * (-29.741836547851562 * x0) + 0.1625563055276871) + -0.3440066277980804)),12.0,39.0,saturated,8.0,1.0,1.0,8.0,76.90466599888168,110.546875,2.0,70.0,1.0000038146972656 * (0.3440084561340939 + ((exp(-9.69348884031831 * (x0 * x0) + -1.4756100177764893) + 1.6358861923217773) / exp(exp(-1.0047436520881448 * (x1 * x1))) - exp(-0.8640792395159441 * (x0 * x0) + 0.1625563055276871))),saturated,7.0,0.0,0.0,7.0,474.90600001765415,121.1875,2.0,95.0,0.22864008270232228 * (1.5045908152075596 + ((exp(-9.69348884031831 * (x0 * x0)) + 7.154880340304157) / exp(exp(-1.0047436520881448 * (x1 * x1))) + -5.1457252595363725 * exp(-0.8640792395159441 * (x0 * x0)))),pending,pending,pending,pending,pending,pending,na,na,na,na,na,na,na,True,False,1.0,1.0,False,False,True,False,False,False,False,fixed_by_extra_rules,na
pagie,187,SRjl,8,original,PySR,8.0,((exp(x1 / 0.5200302571681737) * (0.00021337782373759227 / 0.24573346428032683) - 1.5114962535386154) / exp(0.6863713054310993) - (x1 + x1)) * 1.0232120022360744 * (x1 * -0.01460745781228179 / 0.8907293991655603) + (-0.33156206779067426 / (exp(x0 - x0 * 0.15386300249386345) - x0 + -0.6900466132119617) - -1.5670846312844398),12.0,39.0,saturated,8.0,0.0,0.0,8.0,81.44987499690615,111.609375,2.0,88.0,-0.01678009749053508 * x1 * ((exp(x1 / 0.5200302571681737) + -1740.692655510211) * 0.00043711701068250707 - (x1 + x1)) + (-0.33156206779067426 / (exp(x0 + -0.15386300249386345 * x0) - x0 + -0.6900466132119617) + 1.5670846312844398),saturated,8.0,0.0,0.0,8.0,430.5546669929754,125.84375,2.0,110.0,-0.01678009749053508 * x1 * ((exp(x1 / 0.5200302571681737) + -1740.692655510211) * 0.00043711701068250707 - (x1 + x1)) + (-0.33156206779067426 / (exp(x0 + -0.15386300249386345 * x0) - x0 + -0.6900466132119617) + 1.5670846312844398),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
kotanchek,135,Operon,16,original,Operon,11.0,-0.0158226937055588 + 1.0497971773147583 * ((exp(-0.3585180342197418 * x1) - ((exp(1.736264705657959 * x1) - -7144.390625 + -3211.79345703125 * x1) / (exp(3.3592488765716553 * x1) - -8749.73046875) - -252.01666259765625) - -251.89146423339844) / (exp(0.7833101749420166 * x0) + log(exp(-1.7847769260406494 * x0)))),12.0,41.0,saturated,11.0,0.0,0.0,11.0,60.124415991595015,109.84375,2.0,87.0,-0.0158226937055588 + (-0.1251983642578125 + (exp(-0.3585180342197418 * x1) - (exp(1.736264705657959 * x1) + 7144.390625 + -3211.79345703125 * x1) / (exp(3.3592488765716553 * x1) + 8749.73046875))) * (1.0497971773147583 / (exp(0.7833101749420166 * x0) + -1.7847769260406494 * x0)),saturated,11.0,0.0,0.0,11.0,213.55204199790023,115.0625,2.0,503.0,-0.0158226937055588 + (-0.1251983642578125 + (exp(-0.3585180342197418 * x1) - (exp(1.736264705657959 * x1) + 7144.390625 + -3211.79345703125 * x1) / (exp(3.3592488765716553 * x1) + 8749.73046875))) * (1.0497971773147583 / (exp(0.7833101749420166 * x0) + -1.7847769260406494 * x0)),na,na,na,na,na,na,na,na,na,na,na,na,na,False,False,0.0,0.0,False,False,False,False,False,False,False,unchanged_ranked,na
