dataset,raw_index,algorithm_raw,algo_row,input_kind,variant,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,egraph_total_size,egraph_nodes,eclass_count,passes,extracted_cost,peak_rss_mb,rendered
kotanchek,41,EPLEX,12,original,container,saturated,620.5172500340268,62.0,13.0,52.0,9.0,92.0,na,na,2.0,52.0,120.53125,1.1968360000000002 * (x1 + 0.398 / exp(0.021 + 2.0 * x1)) / (exp(0.20685159817351595 * ((0.22944099999999998 * (-0.212 + x1) * (-0.272 + x1)) ** 2.0 + exp(x0))) + 0.9460000000000001 / exp(log(abs(-0.231 - 0.284 / exp((1.129 - x0) ** 2.0))) - (-1.129 + x0) ** 2.0))
kotanchek,41,EPLEX,12,sympy,container,saturated,697.1710419747978,76.0,13.0,66.0,13.0,86.0,na,na,2.0,66.0,122.859375,1.2651543340380549 * exp(-2.0 * x1) * (0.3897291478986452 + x1 * exp(2.0 * x1)) / (1.0570824524312896 * exp(0.0108893243606189 * (-0.272 + x1) ** 2.0 * (-0.212 + x1) ** 2.0 + 0.206851598173516 * exp(x0)) + exp(-1.000000000000001 * log(abs((-0.0793868897531823 - 0.231 * exp(x0 * (-2.258 + x0))) * exp(x0 * (2.258 - x0)))) + (-1.1290000000000007 + x0) ** 2.0))
kotanchek,42,EPLEX,13,original,container,saturated,470.3982500359416,49.0,10.0,35.0,6.0,57.0,na,na,2.0,35.0,119.640625,(0.19126972569599998 + x0 ** 3.0) / (4.117 + x0 ** 9.0) + 0.21294 * x1 * ((0.221 + x0 ** 3.0) / (0.956 + x0 ** 6.0) + 0.081507 / (0.657 + x0 ** 9.0))
kotanchek,42,EPLEX,13,sympy,container,saturated,423.2074580504559,35.0,7.0,35.0,6.0,60.0,na,na,2.0,35.0,119.15625,(0.191269725696 + x0 ** 3.0) / (4.117 + x0 ** 9.0) + 0.21294 * x1 * ((0.221 + x0 ** 3.0) / (0.956 + x0 ** 6.0) + 0.081507 / (0.657 + x0 ** 9.0))
kotanchek,43,EPLEX,14,original,container,saturated,594.9719590134919,85.0,17.0,35.0,6.0,68.0,na,na,2.0,35.0,120.578125,exp((-0.425 * x0) ** 3.0) ** 3.0 / exp(-1.2786535037591642 - x0 - log(abs(0.71 + x1)) + 0.5024598750000001 / (-0.024088040382776454 - log(abs(-1.0014289512196342 + x1 - log(abs(0.912 + x1))))))
kotanchek,43,EPLEX,14,sympy,container,saturated,344.871208013501,50.0,10.0,47.0,10.0,33.0,na,na,2.0,47.0,119.0625,3.59180012268391 * exp(-0.230296875 * x0 ** 3.0) * exp((0.502459875 + (0.0240880403827765 + log(abs(-1.00142895121963 + x1 - log(abs(0.912 + x1))))) * (x0 + log(abs(0.71 + x1)))) / (0.0240880403827765 + log(abs(-1.00142895121963 + x1 - log(abs(0.912 + x1))))))
kotanchek,44,EPLEX,15,original,container,saturated,354.0039159706794,48.0,9.0,30.0,5.0,32.0,na,na,2.0,30.0,119.796875,log(abs(1.3809524506836302 - x0 * (0.071 - 0.057 * x1 / log(abs(-1.194 + (x1 ** 3.0 + exp(x0 ** 3.0)) / (-7.206868039343769 + x1) ** 3.0)))))
kotanchek,44,EPLEX,15,sympy,container,saturated,337.2365420218557,54.0,9.0,30.0,5.0,24.0,na,na,2.0,30.0,119.6875,log(abs(1.3809524506836304 + x0 * (-0.071 + 0.057 * x1 / log(abs(-1.194 + (x1 ** 3.0 + exp(x0 ** 3.0)) / (-7.206868039343769 + x1) ** 3.0)))))
kotanchek,45,EPLEX,16,original,container,saturated,658.004124998115,76.0,9.0,59.0,7.0,74.0,na,na,2.0,59.0,121.25,exp(log(abs((x0 - 0.362963 * (-2.4196185286103544 + x0 ** 2.0)) / (1.15 - x1 + (x0 ** 2.0 + log(abs(0.184 * (x1 - x0)))) ** 2.0 + log(abs(log(abs(exp(exp(exp(log(abs(0.7131952878982822 * log(abs(-0.5259392615760389 * log(abs(log(abs(0.706 + x1)) ** 2.0))))))))) ** 2.0)) ** 4.0))))))
kotanchek,45,EPLEX,16,sympy,container,saturated,596.0995829664171,73.0,9.0,56.0,7.0,83.0,na,na,2.0,56.0,120.765625,exp(log(abs((0.878232 + x0 - 0.362963 * x0 ** 2.0) / (1.15 - x1 + (x0 ** 2.0 + log(abs(0.184 * (x1 - x0)))) ** 2.0 + log(abs((2.0 * exp(exp(log(abs(0.713195287898282 * log(abs(-0.5259392615760389 * log(abs(log(abs(0.706 + x1)) ** 2.0))))))))) ** 4.0))))))
kotanchek,46,EPLEX,17,original,container,saturated,858.7065410101786,80.0,14.0,45.0,9.0,98.0,na,na,2.0,45.0,123.359375,exp(-0.25919403135471364 - exp(1.0040160642570282 * log(abs(log(abs(0.634 + x1)) - exp(-0.11619000803087841 * (-0.4109802887962745 - x1) * log(abs(-0.373 + x1 - (1.7066679001082177 + 3.064 / x1) / x1 - exp(-1.6094379124341003 + x1)))) - (1.016 - x0) ** 2.0))))
kotanchek,46,EPLEX,17,sympy,container,saturated,962.2377500054426,94.0,15.0,53.0,12.0,83.0,na,na,2.0,53.0,124.265625,0.44352549188521 * exp(0.5538059686452863 - exp(1.00401606425703 * log(abs(log(abs(0.634 + x1)) - exp(-0.11619000803087857 * log(abs((-3.064 + x1 * (-1.7066679001082177 + x1 * (-0.373 + x1 - exp(-1.6094379124341003 + x1)))) / x1 ** 2.0)) * (-0.4109802887962745 - x1)) - 1.0000000000000002 * (-1.016 + x0) ** 2.0))))
kotanchek,47,EPLEX,18,original,container,saturated,332.40154100349173,51.0,7.0,28.0,5.0,43.0,na,na,2.0,28.0,119.40625,exp(1.7961927575387655 * x0 - exp(0.752 * x0) - exp((0.8883983871714722 - 0.29871001429404526 * exp(log(abs(x1 / exp(-0.409 * exp(x1)))))) / exp(x1)))
kotanchek,47,EPLEX,18,sympy,container,saturated,350.54233396658674,48.0,6.0,30.0,5.0,45.0,na,na,2.0,30.0,119.75,exp(1.79619275753877 * x0 - exp(0.752 * x0) - exp((0.8883983871714722 - 0.298710014294045 * exp(log(abs(x1 / exp(-0.409 * exp(x1)))))) * exp(-1.0 * x1)))
kotanchek,48,EPLEX,19,original,container,saturated,617.3882500152104,74.0,13.0,54.0,9.0,75.0,na,na,2.0,54.0,121.828125,exp((-1.0 * x0 + log(abs(-0.446 - x0))) ** 3.0) / (1.8263509139976741 + exp(1.3410000000000002 + (-0.841 - x0) * exp(-0.009 - log(abs(-1.0067107448817323 + (-0.527 + log(abs(0.055 - 2.0 * x1))) ** 3.0)))) - log(abs(-1.0 * x1 - x0 + log(abs(-2.9172813458514453 - x0)))))
kotanchek,48,EPLEX,19,sympy,container,saturated,572.390916000586,76.0,11.0,58.0,9.0,72.0,na,na,2.0,58.0,120.453125,-1.0 * exp(-1.0 * (x0 - log(abs(-0.446 - x0))) ** 3.0) / (-1.826350913997674 + log(abs(-1.0 * x1 - x0 + log(abs(-2.9172813458514453 - x0)))) - 3.82286445903012 * exp(-0.991040378772884 * exp(-1.0 * log(abs(-1.0067107448817323 + (-0.527 + log(abs(0.055 - 2.0 * x1))) ** 3.0))) * (0.8409999999999995 + x0)))
kotanchek,49,EPLEX,20,original,container,saturated,399.15708400076255,43.0,11.0,35.0,6.0,48.0,na,na,2.0,35.0,119.671875,0.64 / ((-0.096 + exp(0.14805863260562666 * x0 ** 3.0) + 2.5 / exp(3.021148036253776 * x0)) * (0.047 - log(abs((-0.555 + log(abs(0.189 - exp(0.343 / exp(x1))))) ** 3.0))))
kotanchek,49,EPLEX,20,sympy,container,saturated,300.5230419803411,48.0,11.0,42.0,10.0,32.0,na,na,2.0,42.0,120.1875,-0.64 * exp(3.02114803625378 * x0) / ((2.5 + exp(3.02114803625378 * x0) * (-0.096 + exp(0.14805863260562666 * x0 ** 3.0))) * (-0.047 + log(abs((-0.555 + log(abs(0.189 - exp(0.343 * exp(-1.0 * x1))))) ** 3.0))))
kotanchek,50,EPLEX,21,original,container,saturated,468.62704103114083,75.0,12.0,46.0,8.0,49.0,na,na,2.0,46.0,120.578125,exp(0.108 + log(abs((0.553 + x1) * exp(x0 + log(abs(log(abs(-1.0870140876112875 + 2.9653646212045013 * exp(-7.778923958893129 + x1)))))) / (0.131769 - exp(x0 * (0.197 * log(abs((0.594 - log(abs(exp(x0) ** 3.0))) ** 3.0))) ** 3.0)))))
kotanchek,50,EPLEX,21,sympy,container,saturated,474.07120902789757,68.0,11.0,45.0,8.0,46.0,na,na,2.0,45.0,121.28125,1.11404774538647 * exp(log(abs((-0.553 - x1) * exp(x0 + log(abs(log(abs(-1.08701408761129 + 2.9653646212045 * exp(-7.778923958904268 + x1)))))) / (-0.131769 + exp(0.007645373 * x0 * log(abs(-1.0 * (-0.594 + 3.0 * x0) ** 3.0)) ** 3.0)))))
kotanchek,51,EPLEX,22,original,container,saturated,514.709374983795,94.0,10.0,64.0,9.0,47.0,na,na,2.0,64.0,121.984375,exp(x1 / (0.195 + exp((1.0181355412164579 - x1) ** 4.0 / (1.731 + exp(exp(-0.9467499393588635 - exp(-0.955 + log(abs(log(abs(-0.98 + log(abs(x0))))))) ** 3.0) ** 3.0) ** 2.0) ** 4.0)) ** 2.0) / (exp(exp(-0.9999968195097494 + log(abs(x0))) ** 3.0) ** 2.0 + exp(exp(-0.974 + exp(-0.085184 - exp(x0))))) ** 2.0
kotanchek,51,EPLEX,22,sympy,container,saturated,452.1221250179224,76.0,10.0,62.0,9.0,48.0,na,na,2.0,62.0,121.296875,exp(x1 / (0.195 + exp((-1.0181355412164579 + x1) ** 4.0 / (1.731000000000001 + exp(2.0 * exp(-2.8402498180765905 - 0.170949393396102 * exp(3.0 * log(abs(log(abs(-0.98 + log(abs(x0)))))))))) ** 4.0)) ** 2.0) / (exp(0.0995750868239738 * exp(3.0 * log(abs(x0)))) + exp(0.377569734575778 * exp(0.91834329368875 * exp(-1.0 * exp(x0))))) ** 2.0
kotanchek,52,EPLEX,23,original,container,saturated,440.7064170227386,39.0,10.0,25.0,5.0,56.0,na,na,2.0,25.0,120.46875,exp(-0.692 + x0 / (0.288 + (-2.4061040000000005 + x1) ** 2.0 + (0.5889503293586043 * x0) ** 2.0) - exp((-0.40144520272982737 * x0) ** 2.0))
kotanchek,52,EPLEX,23,sympy,container,saturated,465.46279097674415,47.0,10.0,39.0,8.0,64.0,na,na,2.0,39.0,120.046875,0.500573919411628 * exp((x0 - (0.2879999999999999 + 0.34686249045160794 * x0 ** 2.0 + (-2.4061039999999996 + x1) ** 2.0) * exp(0.161158250794792 * x0 ** 2.0)) / (0.2879999999999999 + 0.34686249045160794 * x0 ** 2.0 + (-2.4061039999999996 + x1) ** 2.0))
kotanchek,53,EPLEX,24,original,container,saturated,526.3766669668257,67.0,12.0,27.0,6.0,47.0,na,na,2.0,27.0,120.90625,0.382657176 * (x1 / exp((1.0081853410296333 - x0) ** 2.0) + (0.272 + x1 / (-4.588343219352302 + 0.850441204540233 * x1)) / exp((1.0214280113449994 - x0) ** 2.0))
kotanchek,53,EPLEX,24,sympy,container,saturated,498.2057499582879,65.0,11.0,31.0,6.0,47.0,na,na,2.0,31.0,120.203125,0.382657176 * (x1 * exp(-1.0 * (1.0081853410296338 - x0) ** 2.0) + (0.272 + x1 / (-4.588343219352302 + 0.850441204540233 * x1)) * exp(-1.0 * (1.0214280113449994 - x0) ** 2.0))
kotanchek,54,EPLEX,25,original,container,saturated,758.4890419966541,60.0,16.0,42.0,10.0,91.0,na,na,2.0,42.0,122.515625,-0.001 + exp(-1.1615520884419839 + x0 / exp(0.984 * x0 - 9.41304347826087 * x1 / (exp(x1) - 20.391304347826086 * (-0.841 + exp(-1.5751092271270972 + log(abs(x1)))) + 0.0002373579130434783 * (-345.4698389810141 + x0))) - 0.076 * exp(x0)) ** 2.0
kotanchek,54,EPLEX,25,sympy,container,saturated,619.1478749969974,68.0,14.0,58.0,13.0,75.0,na,na,2.0,58.0,121.328125,-0.001 + exp(-2.3231041768839678 + 2.0 * x0 * exp((x1 - 0.10453579676674322 * x0 * (17.067086956521774 + 0.0002373579130434794 * x0 + exp(x1) - 18.842379328902027 * exp(-1.4961092271270973 + log(abs(x1))))) / (1.81313163972286 + 2.52158521939954e-05 * x0 + 0.106235565819861 * exp(x1) - 2.00173082939836 * exp(-1.4961092271270973 + log(abs(x1))))) - 0.152 * exp(x0))
kotanchek,55,EPLEX,26,original,container,saturated,168.50520897423849,9.0,2.0,8.0,2.0,13.0,na,na,2.0,8.0,115.546875,exp(-1.1308844209474893 + (-0.522 * x0) ** 3.0)
kotanchek,55,EPLEX,26,sympy,container,saturated,99.57179200137034,8.0,2.0,8.0,2.0,12.0,na,na,1.0,8.0,116.03125,0.322747685344673 * exp(-0.142236648 * x0 ** 3.0)
kotanchek,56,EPLEX,27,original,container,saturated,1498.3127499581315,63.0,16.0,41.0,8.0,132.0,na,na,2.0,41.0,126.578125,exp(-0.859 - exp(0.288 - x1 ** 2.0) - 0.144 * (-0.194904 + exp(1.694 + 0.115 * x1 * (x1 + (x1 - x1 ** 3.0))) + 0.264 * exp(-0.343 + x1)) + x0 * (2.0 - x0))
kotanchek,56,EPLEX,27,sympy,container,saturated,827.2623340017162,46.0,5.0,42.0,5.0,80.0,na,na,2.0,42.0,121.875,0.435642283097052 * exp((-1.33375730412338 + (-0.0269776062506729 * exp(x1) - 0.783533093999475 * exp(0.115 * x1 ** 2.0 * (2.0 - x1 ** 2.0)) + x0 * (2.0 - x0)) * exp(x1 ** 2.0)) * exp(-1.0 * x1 ** 2.0))
kotanchek,57,EPLEX,28,original,container,saturated,896.2109159911051,85.0,5.0,65.0,3.0,104.0,na,na,2.0,65.0,122.75,exp(-1.453524946345852 / exp(exp(x0 - x0 ** 2.0) * exp(0.7471911420469445 * x0 - exp(exp(0.271 - log(abs((-2.1007185053451405 - log(abs(-1.0 * x0 + exp(-1.0 * x0 + log(abs(x0 ** 2.0)) + log(abs(exp(x0 - x0 ** 2.0) + x0 ** 3.0))))) ** 2.0) ** 3.0)) ** 2.0) - x1 ** 2.0)))) ** 3.0
kotanchek,57,EPLEX,28,sympy,container,saturated,903.8024590117857,82.0,5.0,68.0,4.0,121.0,na,na,2.0,68.0,123.421875,exp(-4.360574839037556 * exp(-1.0 * exp(1.74719114204694 * x0 - x0 ** 2.0 - exp(-1.0 * x1 ** 2.0 + 1.31127507038459 * exp(-1.0 * log(abs(-1.0 * (2.10071850534514 + log(abs(-1.0 * x0 + exp(-1.0 * x0 + log(abs(x0 ** 2.0)) + log(abs(x0 ** 3.0 + exp(x0 - x0 ** 2.0)))))) ** 2.0) ** 3.0)) ** 2.0)))))
kotanchek,58,EPLEX,29,original,container,saturated,1059.8119999631308,47.0,13.0,37.0,9.0,83.0,na,na,2.0,37.0,124.03125,(1.231 - exp(0.158 * (x1 * (-2.4746835443037973 + x0 - x1 * (x0 + 0.044670800000000004 * x1 * (0.087 - x1 * (0.792 + x0))))))) * exp(-0.272 - (-0.896393 + x0) * (-0.996 + x0))
kotanchek,58,EPLEX,29,sympy,container,saturated,551.9829590339214,41.0,10.0,39.0,9.0,69.0,na,na,2.0,39.0,120.71875,(0.93784259540159 - 0.761854261089838 * exp(x1 * (0.158 * (-2.4746835443037973 + x0 - x1 * (x0 - 0.0446708 * x1 * (-0.087 + x1 * (0.792 + x0))))))) * exp(-1.0 * (-0.996 + x0) * (-0.896393 + x0))
kotanchek,59,EPLEX,30,original,container,saturated,230.42329103918746,9.0,2.0,9.0,2.0,17.0,na,na,2.0,9.0,118.25,(-0.592 + (0.208 * x0) ** 2.0) ** 2.0
kotanchek,59,EPLEX,30,sympy,container,saturated,171.76491598365828,11.0,2.0,9.0,2.0,7.0,na,na,2.0,9.0,117.0625,0.0018717736960000013 * (-13.683431952662717 + x0 ** 2.0) ** 2.0
kotanchek,90,GOMEA,1,original,container,saturated,203.47420900361612,30.0,6.0,1.0,1.0,4.0,na,na,2.0,1.0,119.328125,0.01634
kotanchek,90,GOMEA,1,sympy,container,saturated,66.69774994952604,1.0,1.0,1.0,1.0,4.0,na,na,1.0,1.0,115.46875,0.01634
kotanchek,91,GOMEA,2,original,container,saturated,663.3385000168346,28.0,5.0,24.0,5.0,39.0,na,na,2.0,24.0,122.171875,0.009318 - 0.005377 * exp(x0 * (2.0 - x0)) * (0.083 + x1) * (-5.885 + x1) * (x1 * (4.74 - x1))
kotanchek,91,GOMEA,2,sympy,container,saturated,415.20204197149724,33.0,5.0,31.0,5.0,53.0,na,na,2.0,31.0,119.5625,(0.005377 * x1 * (-5.885 + x1) * (-4.74 + x1) * (0.083 + x1) + 0.009318 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,92,GOMEA,3,original,container,saturated,417.37991699483246,25.0,5.0,19.0,4.0,49.0,na,na,2.0,19.0,119.609375,8e-05 - 0.008165 * exp(x0 * (2.0 - x0)) * (-4.098 - 15.707 * x1 + exp(x1))
kotanchek,92,GOMEA,3,sympy,container,saturated,303.53145801927894,28.0,4.0,26.0,4.0,40.0,na,na,2.0,26.0,118.90625,(0.03346017 + 0.128247655 * x1 - 0.008165 * exp(x1) + 8e-05 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,93,GOMEA,4,original,container,saturated,485.1819580071606,29.0,6.0,19.0,4.0,61.0,na,na,2.0,19.0,120.8125,7.2e-05 + 0.007967 * (3.9139999999999997 + 16.047 * x1 - exp(x1)) * exp(x0 * (2.0 - x0))
kotanchek,93,GOMEA,4,sympy,container,saturated,310.81237498437986,28.0,4.0,26.0,4.0,41.0,na,na,2.0,26.0,118.25,(0.031182838 + 0.127846449 * x1 - 0.007967 * exp(x1) + 7.2e-05 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,94,GOMEA,5,original,container,saturated,521.0097079980187,27.0,6.0,19.0,4.0,62.0,na,na,2.0,19.0,120.734375,-0.000569 + 0.008219 * exp(x0 * (2.0 - x0)) * (4.5 + 15.48 * x1 - exp(x1))
kotanchek,94,GOMEA,5,sympy,container,saturated,314.48537501273677,28.0,4.0,26.0,4.0,40.0,na,na,2.0,26.0,118.8125,(0.0369855 + 0.12723012 * x1 - 0.008219 * exp(x1) - 0.000569 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,95,GOMEA,6,original,container,saturated,711.6278750472702,29.0,3.0,23.0,3.0,63.0,na,na,2.0,23.0,122.0,0.041578 + 0.022505 * (x0 - exp(x0) + x1 * (2.0 * (4.86 - x1))) * exp(x0 * (2.0 - x0))
kotanchek,95,GOMEA,6,sympy,container,saturated,471.6970420558937,38.0,6.0,30.0,3.0,38.0,na,na,2.0,30.0,119.890625,0.022505 * exp(x0 * (2.0 - x0)) * (x0 - exp(x0) + 1.847500555432126 * exp(x0 * (-2.0 + x0)) + x1 * (-2.0 * (-4.86 + x1)))
kotanchek,96,GOMEA,7,original,container,saturated,531.6051249974407,29.0,5.0,21.0,4.0,70.0,na,na,2.0,21.0,120.203125,-0.002373 + 0.007876 * exp(x0 * (2.0 - x0)) * (6.619 - x0 + 15.509 * x1 - exp(x1))
kotanchek,96,GOMEA,7,sympy,container,saturated,325.14099997933954,32.0,5.0,30.0,5.0,41.0,na,na,2.0,30.0,118.796875,(0.052131244 - 0.007876 * x0 + 0.122148884 * x1 - 0.007876 * exp(x1) - 0.002373 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,97,GOMEA,8,original,container,saturated,459.5358750084415,20.0,3.0,17.0,3.0,54.0,na,na,2.0,17.0,120.109375,0.040188 - 0.167339 * (exp(0.015843435951321115 - x1 ** 2.0) - exp(x0 * (2.0 - x0)))
kotanchek,97,GOMEA,8,sympy,container,saturated,316.3711669621989,23.0,3.0,19.0,3.0,33.0,na,na,2.0,19.0,118.171875,0.040188 + 0.167339 * exp(x0 * (2.0 - x0)) - 0.170011338339925 * exp(-1.0 * x1 ** 2.0)
kotanchek,98,GOMEA,9,original,container,saturated,430.2671250188723,31.0,8.0,25.0,7.0,55.0,na,na,2.0,25.0,119.5625,-0.047292 - 0.010811 * exp(0.555 * x0 * (1.761 - x0)) * (14.521 + (-7.097 - x1) * (4.18 + x1) + exp(x1))
kotanchek,98,GOMEA,9,sympy,container,saturated,288.70708402246237,36.0,10.0,34.0,9.0,37.0,na,na,2.0,34.0,118.96875,0.010811 * (-14.521000000000003 + (4.18 + x1) * (7.097 + x1) - exp(x1) - 4.37443344741467 * exp(0.555 * x0 * (-1.761 + x0))) * exp(-0.555 * x0 * (-1.761 + x0))
kotanchek,99,GOMEA,10,original,container,saturated,442.1817499678582,29.0,4.0,21.0,4.0,63.0,na,na,2.0,21.0,119.8125,0.001573 - 0.008457 * exp(x0 * (2.0 - x0)) * (-2.4 - x0 - 15.584 * x1 + exp(x1))
kotanchek,99,GOMEA,10,sympy,container,saturated,309.83462498988956,32.0,5.0,28.0,4.0,39.0,na,na,2.0,28.0,118.3125,0.008457 * (2.4000000000000004 + x0 + 15.584000000000001 * x1 - exp(x1) + 0.18599976350951875 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,100,GOMEA,11,original,container,saturated,375.42174995178357,23.0,5.0,19.0,4.0,42.0,na,na,2.0,19.0,119.53125,0.012093 + 0.142721215 * exp(x0 * (2.0 - x0)) * (x1 - 0.08499787505312367 * exp(-0.338 + x1))
kotanchek,100,GOMEA,11,sympy,container,saturated,357.5519999722019,26.0,3.0,24.0,3.0,51.0,na,na,2.0,24.0,119.15625,(0.142721215 * x1 - 0.00865177203749406 * exp(x1) + 0.012093 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,101,GOMEA,12,original,container,saturated,415.22912500659004,29.0,4.0,21.0,4.0,55.0,na,na,2.0,21.0,119.140625,0.010331 - 0.000529 * exp(x0 * (2.0 - x0)) * (-16.705 * x1 + exp(x1)) * (18.607 - x1)
kotanchek,101,GOMEA,12,sympy,container,saturated,395.7630409859121,30.0,4.0,28.0,4.0,76.0,na,na,2.0,28.0,119.71875,(-0.000529 * (-18.607 + x1) * (16.705 * x1 - exp(x1)) + 0.010331 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,102,GOMEA,13,original,container,saturated,990.0199589901604,39.0,8.0,29.0,7.0,150.0,na,na,2.0,29.0,121.5,-0.108816 - 6.5e-05 * ((-0.898 - 8.386 * x0 - x1) * exp(7.588 - x0) - 32.702 * (x0 - x1) * (-13.305 - x1 + exp(x1)))
kotanchek,102,GOMEA,13,sympy,container,saturated,455.11770801385865,34.0,6.0,32.0,6.0,76.0,na,na,2.0,32.0,119.984375,(0.115243442272196 + 0.128333454646098 * x1 + 1.07620435066218 * x0 - (0.108816 + 0.00212563 * (-13.305 - x1 + exp(x1)) * (x1 - x0)) * exp(x0)) * exp(-1.0 * x0)
kotanchek,103,GOMEA,14,original,container,saturated,365.2592080179602,27.0,4.0,19.0,4.0,47.0,na,na,2.0,19.0,119.625,0.13182062400000003 * (0.01819138710798395 + exp(x0 * (2.0 - x0)) * (0.21048603138155375 + x1 - 0.06378364587319811 * exp(x1)))
kotanchek,103,GOMEA,14,sympy,container,saturated,291.8676669942215,28.0,4.0,26.0,4.0,43.0,na,na,2.0,26.0,118.078125,(0.0277464 + 0.131820624 * x1 - 0.008408 * exp(x1) + 0.002398 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,104,GOMEA,15,original,container,saturated,425.1885420526378,27.0,6.0,19.0,4.0,42.0,na,na,2.0,19.0,120.28125,0.129723708 * (0.00815579523829214 + exp(x0 * (2.0 - x0)) * (0.26559435072577486 + x1 - 0.0653851183470642 * exp(x1)))
kotanchek,104,GOMEA,15,sympy,container,saturated,326.8813340109773,28.0,4.0,26.0,4.0,40.0,na,na,2.0,26.0,118.828125,(0.034453884 + 0.129723708 * x1 - 0.008482 * exp(x1) + 0.001058 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,105,GOMEA,16,original,container,saturated,349.52466702088714,26.0,4.0,20.0,3.0,25.0,na,na,2.0,20.0,117.78125,0.007824 - 0.01274 * exp(x0 * (2.0 - x0)) * (-4.313 + x1) * (x1 * (2.0 + x1))
kotanchek,105,GOMEA,16,sympy,container,saturated,307.9980000038631,29.0,3.0,27.0,3.0,41.0,na,na,2.0,27.0,118.484375,(-0.01274 * x1 * (-4.313 + x1) * (2.0 + x1) + 0.007824 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,106,GOMEA,17,original,container,saturated,292.81404201174155,26.0,5.0,22.0,5.0,21.0,na,na,2.0,22.0,118.59375,0.002551 - 0.01548 * exp(x0 * (2.0 - x0)) * (0.548 + x1) * (-4.287 + x1) * (0.63 + x1)
kotanchek,106,GOMEA,17,sympy,container,saturated,464.6633329684846,33.0,5.0,29.0,5.0,42.0,na,na,2.0,29.0,120.15625,(0.002551 * exp(x0 * (-2.0 + x0)) - 0.01548 * (-4.287 + x1) * (0.548 + x1) * (0.63 + x1)) * exp(x0 * (2.0 - x0))
kotanchek,107,GOMEA,18,original,container,saturated,351.30025004036725,26.0,3.0,16.0,3.0,19.0,na,na,2.0,16.0,118.5625,0.002206 - 0.04528 * x1 * (-4.636 + x1) * exp(x0 * (2.0 - x0))
kotanchek,107,GOMEA,18,sympy,container,saturated,344.0171249676496,25.0,3.0,23.0,3.0,40.0,na,na,2.0,23.0,118.25,(-0.04528 * x1 * (-4.636 + x1) + 0.002206 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,108,GOMEA,19,original,container,saturated,273.0747079476714,28.0,5.0,26.0,5.0,21.0,na,na,2.0,26.0,119.625,0.014415 + 0.001055 * x1 ** 2.0 * exp(x0 * (2.0 - x0)) * (-4.67 + x1) * (5.882 + x1) * (-4.779 + x1)
kotanchek,108,GOMEA,19,sympy,container,saturated,339.63983395369723,35.0,5.0,33.0,5.0,42.0,na,na,2.0,33.0,118.546875,(0.001055 * x1 ** 2.0 * (-4.779 + x1) * (-4.67 + x1) * (5.882 + x1) + 0.014415 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,109,GOMEA,20,original,container,saturated,410.0751250516623,27.0,5.0,19.0,4.0,49.0,na,na,2.0,19.0,119.453125,0.001729 + 0.130808512 * exp(x0 * (2.0 - x0)) * (0.22412694366556207 + x1 - 0.0637267397399949 * exp(x1))
kotanchek,109,GOMEA,20,sympy,container,saturated,338.9261669944972,28.0,4.0,26.0,4.0,40.0,na,na,2.0,26.0,118.578125,(0.029317712 + 0.130808512 * x1 - 0.008336 * exp(x1) + 0.001729 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,110,GOMEA,21,original,container,saturated,380.7959590340033,27.0,5.0,19.0,4.0,42.0,na,na,2.0,19.0,118.546875,0.12752739999999999 * (-0.0018348997940834677 + exp(x0 * (2.0 - x0)) * (0.25689167974882254 + x1 - 0.06279434850863422 * exp(x1)))
kotanchek,110,GOMEA,21,sympy,container,saturated,309.43208298413083,28.0,4.0,26.0,4.0,43.0,na,na,2.0,26.0,118.3125,(0.032760728 + 0.1275274 * x1 - 0.008008 * exp(x1) - 0.000234 * exp(x0 * (-2.0 + x0))) * exp(x0 * (2.0 - x0))
kotanchek,111,GOMEA,22,original,container,saturated,448.5532919643447,28.0,5.0,22.0,4.0,56.0,na,na,2.0,22.0,119.8125,0.005151 - 0.019625 * exp(x0 * (2.0 - x0)) * (-1.353 - x1 + x1 ** 2.0 * (-4.022 + x1))
