dataset,raw_index,algorithm_raw,algorithm,algo_row,is_paper_row,drop_reason,original_expr,sympy_expr,raw_csv_index,orig_nodes,orig_params,simpl_nodes,simpl_params,orig_nodes_sympy,orig_params_sympy,simpl_nodes_sympy,simpl_params_sympy,n_params,n_rank,orig_live_status,sympy_live_status,orig_runtime_ms,sympy_runtime_ms,orig_rendered_haskell,orig_rendered_python,sympy_rendered_haskell,sympy_rendered_python,baseline_source
kotanchek,171,SBP,SBP,22,1,kept,0.033047-0.000135*((((exp(x1)*x1)+((exp(x0)*(-2.136000*exp(x0)))*exp((5.051000-(x0*x0)))))*(-2.136000+(x1+3.852000)))),(-0.000135*(x1 + 1.716)*(x1*exp(x0**2 + x1) - 333.597414814633*exp(2*x0)) + 0.033047*exp(x0**2))*exp(-x0**2),171,31,7,27,5,37,7,32,6,6.0,4.0,saturated,saturated,0.0,0.0,(3.3047e-2) - ((1.35e-4) * ((((x1) * (Exp(x1))) + ((Exp(x0)) * ((-2.136) * ((Exp(x0)) * (Exp((5.051) - ((x0) * (x0)))))))) * ((x1) + (1.7159999999999997)))),(0.033047 - (0.000135 * (((x1 * exp(x1)) + (exp(x0) * (-2.136 * (exp(x0) * exp((5.051 - (x0 * x0))))))) * (x1 + 1.7159999999999997)))),(((3.3047e-2) * (Exp((x0)^(2)))) - (((1.35e-4) * ((x1) + (1.716))) * (((x1) * (Exp(((x0)^(2)) + (x1)))) - ((333.597414814633) * (Exp((x0) * (2.0))))))) * (Exp(((x0)^(2)) * (-1.0))),(((0.033047 * exp((x0 ** 2.0))) - ((0.000135 * (x1 + 1.716)) * ((x1 * exp(((x0 ** 2.0) + x1))) - (333.597414814633 * exp((x0 * 2.0)))))) * exp(((x0 ** 2.0) * -1.0))),live_haskell
kotanchek,172,SBP,SBP,23,1,kept,1289016.678435-0.009565*((((x0+x0)*x0)+(exp(18.719000)-(((x1+x1)-exp(x1))+(-7.155000+(((8.072000-x0)+7.155000)*x1)))))),-0.01913*x0**2 - 0.009565*x0*x1 + 0.164776255*x1 - 0.009565*exp(x1) + 44.9135631721001,172,28,6,24,4,24,6,20,4,6.0,3.0,saturated,saturated,0.0,1.0e-3,(9.565e-3) * ((((((x1) + (x1)) - (Exp(x1))) + ((x1) * (((8.072) - (x0)) + (7.155)))) + (4695.615595638752)) - ((x0) * ((x0) + (x0)))),(0.009565 * (((((x1 + x1) - exp(x1)) + (x1 * ((8.072 - x0) + 7.155))) + 4695.615595638752) - (x0 * (x0 + x0)))),((9.565e-3) * (((((x1) * (17.227)) - (Exp(x1))) + (((x0)**(1.9999999999999998)) * (-2.0))) - ((x1) * (x0)))) + (44.9135631721001),((0.009565 * ((((x1 * 17.227) - exp(x1)) + ((x0 ** 1.9999999999999998) * -2.0)) - (x1 * x0))) + 44.9135631721001),live_haskell
kotanchek,173,SBP,SBP,24,1,kept,-8.689343-0.039334*((((x0-x1)+(15.347000-((11.471000*(x0+19.197000))+(x0*x0))))+(-19.039000-((x0-7.988000)*(x0*x0))))),0.039334*x0**3 - 0.274865992*x0**2 + 0.411866314*x0 + 0.039334*x1 + 0.117570555858,173,29,7,21,4,21,5,17,4,7.0,4.0,saturated,saturated,0.0,0.0,(3.9334e-2) * ((x1) + ((((x0) * ((x0) + ((x0) * ((x0) - (7.988))))) + ((11.471) * ((x0) + (0.2605728591270484)))) - (x0))),(0.039334 * (x1 + (((x0 * (x0 + (x0 * (x0 - 7.988)))) + (11.471 * (x0 + 0.2605728591270484))) - x0))),((3.9333999999999994e-2) * ((x1) + ((((x0)^(3)) - (((x0)^(2)) * (6.9879999999999995))) + ((x0) * (10.471))))) + (0.11757055585799998),((0.039333999999999994 * (x1 + (((x0 ** 3.0) - ((x0 ** 2.0) * 6.9879999999999995)) + (x0 * 10.471)))) + 0.11757055585799998),live_haskell
kotanchek,174,SBP,SBP,25,1,kept,0.101111-0.009711*(((((x1-(x0-4.696000))*(((x0+x1)+(-2.186000-x1))*(x0*(4.648000-x0))))-(x1*3.723000))+x0)),0.009711*x0*(x0 - 4.648)*(x0 - 2.186)*(-x0 + x1 + 4.696) - 0.009711*x0 + 0.036154053*x1 + 0.101111,174,29,6,25,6,29,8,25,6,6.0,6.0,saturated,saturated,0.0,0.0,(0.101111) - ((9.711e-3) * ((x0) + (((x1) * (-3.723)) - ((((x1) + ((4.696) - (x0))) * ((x0) * ((4.648) - (x0)))) * ((2.186) - (x0)))))),(0.101111 - (0.009711 * (x0 + ((x1 * -3.723) - (((x1 + (4.696 - x0)) * (x0 * (4.648 - x0))) * (2.186 - x0)))))),((9.711e-3) * (((((x1) - (x0)) + (4.696)) * ((x0) * (((x0) - (4.648)) * ((x0) - (2.186))))) - (x0))) + (((x1) * (3.6154053e-2)) + (0.10111099999999999)),((0.009711 * ((((x1 - x0) + 4.696) * (x0 * ((x0 - 4.648) * (x0 - 2.186)))) - x0)) + ((x1 * 0.036154053) + 0.10111099999999999)),live_haskell
kotanchek,175,SBP,SBP,26,1,kept,0.029215-0.000000*(((((((x1*x1)-x1)-14.532000)*4.291000)*(x1*exp(x0)))*exp((((x0+exp(4.291000))+x0)-exp(x0))))),0.0292150000000000,175,1,1,1,1,1,1,1,1,5.0,1.0,saturated,saturated,3.0e-3,0.0,2.9215e-2,0.029215,2.9215e-2,0.029215,live_haskell
kotanchek,176,SBP,SBP,27,1,kept,3.531127+0.009016*(((((((x0*x0)+20.982000)*(x0-18.033000))+((15.309000*x1)-exp(x1)))+(exp(x0)+exp(x0)))+x0)),0.009016*x0 + 0.138025944*x1 + 0.009016*(x0 - 18.033)*(x0**2 + 20.982) + 0.018032*exp(x0) - 0.009016*exp(x1) + 3.531127,176,28,5,28,5,31,8,26,6,5.0,5.0,saturated,saturated,1.0e-3,1.0e-3,(3.531127) + ((9.016e-3) * ((x0) + ((((((x0) * (x0)) + (20.982)) * ((x0) - (18.033))) + (((15.309) * (x1)) - (Exp(x1)))) + ((Exp(x0)) + (Exp(x0)))))),(3.531127 + (0.009016 * (x0 + (((((x0 * x0) + 20.982) * (x0 - 18.033)) + ((15.309 * x1) - exp(x1))) + (exp(x0) + exp(x0)))))),((9.016e-3) * (((x0) + ((x1) * (15.309000000000001))) + (((((x0) - (18.033)) * (((x0)^(2)) + (20.982))) + ((2.0) * (Exp(x0)))) - (Exp(x1))))) + (3.531127),((0.009016 * ((x0 + (x1 * 15.309000000000001)) + ((((x0 - 18.033) * ((x0 ** 2.0) + 20.982)) + (2.0 * exp(x0))) - exp(x1)))) + 3.531127),live_haskell
kotanchek,177,SBP,SBP,28,1,kept,0.001695-0.003018*((3.647000*((((((-9.189000+(x1+x1))*x1)+x1)*x1)-4.450000)*exp(((x0+x0)-(x0*x0)))))),(x1**2*(0.090133424094 - 0.022013292*x1) + 0.001695*exp(x0*(x0 - 2)) + 0.0489795747)*exp(x0*(2 - x0)),177,28,5,24,4,27,6,26,6,5.0,4.0,saturated,saturated,0.0,1.0e-3,(1.695e-3) - ((((x1) * ((x1) * ((x1) + ((x1) + (-8.189))))) + (-4.45)) * ((Exp(((x0) + (x0)) - ((x0) * (x0)))) * (1.1006645999999998e-2))),(0.001695 - (((x1 * (x1 * (x1 + (x1 + -8.189)))) + -4.45) * (exp(((x0 + x0) - (x0 * x0))) * 0.011006645999999998))),(((((x1)^(2)) * ((9.0133424094e-2) - ((x1) * (2.2013292e-2)))) + ((1.695e-3) * (Exp((x0) * ((x0) - (2.0)))))) + (4.8979574699999986e-2)) * (Exp((x0) * ((2.0) - (x0)))),(((((x1 ** 2.0) * (0.090133424094 - (x1 * 0.022013292))) + (0.001695 * exp((x0 * (x0 - 2.0))))) + 0.048979574699999986) * exp((x0 * (2.0 - x0)))),live_haskell
kotanchek,178,SBP,SBP,29,1,kept,0.106297-0.005360*(((exp(x1)+(-20.176000*x1))+(exp(1.704000)-(x0*((-9.587000-x1)+exp((((x0-exp(x0))+4.797000)+x0))))))),-0.00536*x0*(x1 - 121.14643251667*exp(2*x0 - exp(x0)) + 9.587) + 0.10814336*x1 - 0.00536*exp(x1) + 0.0768390455121224,178,30,7,26,5,30,8,26,6,6.0,5.0,saturated,saturated,0.0,5.0e-3,(5.36e-3) * (((x1) * (20.176)) + (((x0) * (((-9.587) - (x1)) + (Exp((x0) + (((x0) - (Exp(x0))) + (4.797)))))) + ((14.335642819425818) - (Exp(x1))))),(0.00536 * ((x1 * 20.176) + ((x0 * ((-9.587 - x1) + exp((x0 + ((x0 - exp(x0)) + 4.797))))) + (14.335642819425818 - exp(x1))))),((5.36e-3) * ((((x0) * (((121.14643251667) * (Exp(((x0) * (2.0)) - (Exp(x0))))) + ((-9.587) - (x1)))) + ((x1) * (20.176))) - (Exp(x1)))) + (7.68390455121224e-2),((0.00536 * (((x0 * ((121.14643251667 * exp(((x0 * 2.0) - exp(x0)))) + (-9.587 - x1))) + (x1 * 20.176)) - exp(x1))) + 0.0768390455121224),live_haskell
kotanchek,179,SBP,SBP,30,1,kept,0.045524+0.000000*(exp(((x0+x1)-(((-1.333000*x1)+(x1*x1))-(((17.339000+x0)+(2.682000*x1))-(x0*x0)))))),0.0455240000000000,179,1,1,1,1,1,1,1,1,5.0,2.0,saturated,saturated,1.0e-3,0.0,4.5524e-2,0.045524,4.5524e-2,0.045524,live_haskell
kotanchek,180,SRjl,SRjl,1,1,kept,(((x1 / ((exp(x0 * x0) + (exp(x1) + 2.123942905811524)) - -1.3807964412201128)) * (((x1 + (((x0 * x1) - (0.5001045169066385 - (log(x0 - -0.7116175810554622) * 0.40296766612240004))) - -0.44720866860488395)) + x0) + ((exp(x1 + x0) + (x1 * x1)) * -0.029820142635731767))) - -0.011424247853121624),(x1*(x0*x1 + x0 - 0.029820142635731767*x1**2 + x1 - 0.029820142635731767*exp(x0 + x1) + 0.40296766612240004*log(x0 + 0.7116175810554622) - 0.052895848301754549) + 0.011424247853121624*exp(x0**2) + 0.011424247853121624*exp(x1) + 0.040039010961077059)/(exp(x0**2) + exp(x1) + 3.5047393470316368),180,45,8,41,6,55,9,48,7,8.0,6.0,saturated,saturated,0.0,0.0,(((x1) / ((Exp(x1)) + ((Exp((x0) * (x0))) + (3.504739347031637)))) * (((Log((x0) + (0.7116175810554622))) * (0.40296766612240004)) + ((((x1) * (x0)) + (-5.289584830175453e-2)) + ((x1) + ((x0) + (((Exp((x1) + (x0))) + ((x1) * (x1))) * (-2.9820142635731767e-2))))))) + (1.1424247853121624e-2),(((x1 / (exp(x1) + (exp((x0 * x0)) + 3.504739347031637))) * ((log((x0 + 0.7116175810554622)) * 0.40296766612240004) + (((x1 * x0) + -0.05289584830175453) + (x1 + (x0 + ((exp((x1 + x0)) + (x1 * x1)) * -0.029820142635731767)))))) + 0.011424247853121624),(((x1) * ((x1) + ((-5.289584830175455e-2) + (((x0) + ((x1) * (x0))) + (((0.40296766612240004) * (Log((x0) + (0.7116175810554622)))) + ((-2.9820142635731767e-2) * (((x1)^(2)) + (Exp((x1) + (x0)))))))))) + ((4.003901096107706e-2) + ((1.1424247853121624e-2) * ((Exp((x0)^(2))) + (Exp(x1)))))) / (((Exp((x0)^(2))) + (Exp(x1))) + (3.5047393470316366)),(((x1 * (x1 + (-0.05289584830175455 + ((x0 + (x1 * x0)) + ((0.40296766612240004 * log((x0 + 0.7116175810554622))) + (-0.029820142635731767 * ((x1 ** 2.0) + exp((x1 + x0))))))))) + (0.04003901096107706 + (0.011424247853121624 * (exp((x0 ** 2.0)) + exp(x1))))) / ((exp((x0 ** 2.0)) + exp(x1)) + 3.5047393470316366)),live_haskell
kotanchek,181,SRjl,SRjl,2,1,kept,(((((x1 - (exp(log(0.060649662684691685)) - (x1 + ((x0 + exp(x1 * -2.33304710784059)) - (-0.025166137547190513 - 0.26379072618381194))))) / (((exp(x0) - -1.86535733243554) - x1) + exp(x1 - 1.5565632534973677))) - 0.2581807926919453) / ((exp(x0 / 1.1012776051072322) + 0.4782812307154963) - x0)) * (x0 + 0.2581807926919453)),(x0 + 0.2581807926919453)*((x0 + 2*x1 + 0.22830720104631077)*exp(2.33304710784059*x1) + (0.2581807926919453*x1 - 0.2581807926919453*exp(x0) - 0.054439872343823197*exp(x1) - 0.4815994347419402)*exp(2.33304710784059*x1) + 1)*exp(-2.33304710784059*x1)/((-x0 + exp(0.90803626203097926*x0) + 0.4782812307154963)*(-x1 + exp(x0) + 0.21085949801377927*exp(x1) + 1.86535733243554)),181,41,9,39,8,71,18,56,12,9.0,8.0,saturated,saturated,0.0,1.0e-3,(((((x1) + ((x1) + ((x0) + (Exp((x1) * (-2.33304710784059)))))) + (0.22830720104631075)) / ((((Exp(x0)) + (1.86535733243554)) - (x1)) + (Exp((x1) - (1.5565632534973677))))) + (-0.2581807926919453)) * (((x0) + (0.2581807926919453)) / (((Exp((x0) / (1.1012776051072322))) + (0.4782812307154963)) - (x0))),(((((x1 + (x1 + (x0 + exp((x1 * -2.33304710784059))))) + 0.22830720104631075) / (((exp(x0) + 1.86535733243554) - x1) + exp((x1 - 1.5565632534973677)))) + -0.2581807926919453) * ((x0 + 0.2581807926919453) / ((exp((x0 / 1.1012776051072322)) + 0.4782812307154963) - x0))),(((Exp((x1) * (2.33304710784059))) * ((x0) + (((x1) * (2.0)) + (((0.2581807926919453) * ((x1) - (Exp(x0)))) + (((Exp(x1)) * (-5.4439872343823206e-2)) + (-0.25329223369562953)))))) + (1.0)) * (((x0) + (0.2581807926919453)) * ((Exp((x1) * (-2.33304710784059))) / ((((Exp((x0) * (0.9080362620309793))) - (x0)) + (0.4782812307154963)) * ((Exp(x0)) + ((1.8653573324355395) + (((Exp(x1)) * (0.21085949801377923)) - (x1))))))),(((exp((x1 * 2.33304710784059)) * (x0 + ((x1 * 2.0) + ((0.2581807926919453 * (x1 - exp(x0))) + ((exp(x1) * -0.054439872343823206) + -0.25329223369562953))))) + 1.0) * ((x0 + 0.2581807926919453) * (exp((x1 * -2.33304710784059)) / (((exp((x0 * 0.9080362620309793)) - x0) + 0.4782812307154963) * (exp(x0) + (1.8653573324355395 + ((exp(x1) * 0.21085949801377923) - x1))))))),live_haskell
kotanchek,182,SRjl,SRjl,3,1,kept,(((((((x0 / exp((x0 * x0) + -0.12087468709548371)) * (x1 / 0.5947634776272314)) / ((exp(x1 - x0) - x1) + 2.2629335889059945)) * (x1 + (((exp((0.27943051594577284 + 0.10597416087671603) + 1.2206854231318682) + exp(x1)) + 2.523828871594013) * -0.0454913207896129))) - (x0 * 0.05041963936946082)) - -0.18147813675635233) + -0.01334030820098058),(-1.8973651416268622*x0*x1*(-x1 + 0.0454913207896129*exp(x1) + 0.34150870393486484) + (0.16813782855537175 - 0.05041963936946082*x0)*(-x1 + exp(-x0 + x1) + 2.2629335889059945)*exp(x0**2))*exp(-x0**2)/(-x1 + exp(-x0 + x1) + 2.2629335889059945),182,40,9,34,7,62,14,48,8,9.0,6.0,saturated,saturated,0.0,0.0,((x0) * ((-5.041963936946082e-2) + (((x1) + (((Exp(x1)) + (7.507117797574302)) * (-4.54913207896129e-2))) * ((((x1) / (0.5947634776272314)) / (Exp(((x0) * (x0)) - (0.12087468709548371)))) / (((Exp((x1) - (x0))) - (x1)) + (2.2629335889059945)))))) + (0.16813782855537174),((x0 * (-0.05041963936946082 + ((x1 + ((exp(x1) + 7.507117797574302) * -0.0454913207896129)) * (((x1 / 0.5947634776272314) / exp(((x0 * x0) - 0.12087468709548371))) / ((exp((x1 - x0)) - x1) + 2.2629335889059945))))) + 0.16813782855537174),((((((0.16813782855537174) - ((x0) * (5.041963936946082e-2))) * (((Exp((x1) - (x0))) - (x1)) + (2.2629335889059945))) * (Exp((x0)^(2)))) - (((x1) * ((x0) * (1.8973651416268622))) * ((((4.54913207896129e-2) * (Exp(x1))) - (x1)) + (0.34150870393486477)))) * (Exp(((x0)^(2)) * (-1.0)))) / (((Exp((x1) - (x0))) - (x1)) + (2.2629335889059945)),((((((0.16813782855537174 - (x0 * 0.05041963936946082)) * ((exp((x1 - x0)) - x1) + 2.2629335889059945)) * exp((x0 ** 2.0))) - ((x1 * (x0 * 1.8973651416268622)) * (((0.0454913207896129 * exp(x1)) - x1) + 0.34150870393486477))) * exp(((x0 ** 2.0) * -1.0))) / ((exp((x1 - x0)) - x1) + 2.2629335889059945)),live_haskell
kotanchek,183,SRjl,SRjl,4,1,kept,(((((x0 * x1) / 0.3268050163951488) + (((x1 + -0.5544986714499122) * x1) + 0.30370477454811745)) - ((((0.12540124052297874 - (exp(x1 + x0) * 0.003973572440442301)) / -0.7122963745947987) * x1) * (x1 + -0.7286282015526498))) / (((exp(x1) + 2.758453524484197) - -1.4870260456714612) + exp(x0 * x0))),(3.059928550150751*x0*x1 - x1*(x1 - 0.7286282015526498)*(0.005578538066689911*exp(x0 + x1) - 0.17605205500914596) + x1*(x1 - 0.5544986714499122) + 0.30370477454811745)/(exp(x0**2) + exp(x1) + 4.2454795701556582),183,42,9,34,7,38,7,33,7,9.0,7.0,saturated,saturated,0.0,0.0,((0.30370477454811745) + ((x1) * ((((x1) - (0.554498671449912)) + ((x0) / (0.3268050163951488))) + (((x1) - (0.7286282015526498)) * (((31.55881575145519) - (Exp((x1) + (x0)))) * (5.5785380666899115e-3)))))) / ((Exp(x1)) + ((Exp((x0) * (x0))) + (4.245479570155658))),((0.30370477454811745 + (x1 * (((x1 - 0.554498671449912) + (x0 / 0.3268050163951488)) + ((x1 - 0.7286282015526498) * ((31.55881575145519 - exp((x1 + x0))) * 0.0055785380666899115))))) / (exp(x1) + (exp((x0 * x0)) + 4.245479570155658))),(((x1) * (((x1) - (0.5544986714499122)) + (((3.059928550150751) * (x0)) + (((x1) - (0.7286282015526498)) * ((0.17605205500914592) - ((5.57853806668991e-3) * (Exp((x1) + (x0))))))))) + (0.30370477454811745)) / (((Exp((x0)^(2))) + (Exp(x1))) + (4.245479570155658)),(((x1 * ((x1 - 0.5544986714499122) + ((3.059928550150751 * x0) + ((x1 - 0.7286282015526498) * (0.17605205500914592 - (0.00557853806668991 * exp((x1 + x0)))))))) + 0.30370477454811745) / ((exp((x0 ** 2.0)) + exp(x1)) + 4.245479570155658)),live_haskell
kotanchek,184,SRjl,SRjl,5,1,kept,((exp(((-1.5650412257786985 - x1) - x1) / 2.725807745015068) * ((x0 + 0.2515421021268282) * x1)) * (exp((((x0 / -0.6595888099113719) * x0) - (x1 / 0.8882302129082629)) / 2.725807745015068) * ((((x0 * (x1 - -0.9190110064157119)) * 0.22136372638482898) + (x1 + 1.3549310295276753)) * x1))),0.56317950580238818*x1**2*(x0 + 0.2515421021268282)*(0.22136372638482898*x0*(x1 + 0.9190110064157119) + x1 + 1.3549310295276753)*exp(-0.5562006597670384*x0**2 - 1.14675521804359*x1),184,41,9,41,9,34,8,30,7,9.0,7.0,saturated,saturated,0.0,0.0,((Exp((((-1.5650412257786985) - (x1)) - (x1)) / (2.725807745015068))) * ((x1) * ((x0) + (0.2515421021268282)))) * ((Exp((((x0) * ((x0) / (-0.6595888099113719))) - ((x1) / (0.8882302129082629))) / (2.725807745015068))) * ((x1) * ((((x0) * ((x1) + (0.9190110064157119))) * (0.22136372638482898)) + ((x1) + (1.3549310295276753))))),((exp((((-1.5650412257786985 - x1) - x1) / 2.725807745015068)) * (x1 * (x0 + 0.2515421021268282))) * (exp((((x0 * (x0 / -0.6595888099113719)) - (x1 / 0.8882302129082629)) / 2.725807745015068)) * (x1 * (((x0 * (x1 + 0.9190110064157119)) * 0.22136372638482898) + (x1 + 1.3549310295276753))))),((((0.5631795058023882) * ((x1)^(2))) * ((x0) + (0.2515421021268282))) * (((x1) + (((x0) * (0.22136372638482898)) * ((x1) + (0.9190110064157119)))) + (1.3549310295276753))) * (Exp((((x0)^(2)) * (-0.5562006597670384)) + ((x1) * (-1.14675521804359)))),((((0.5631795058023882 * (x1 ** 2.0)) * (x0 + 0.2515421021268282)) * ((x1 + ((x0 * 0.22136372638482898) * (x1 + 0.9190110064157119))) + 1.3549310295276753)) * exp((((x0 ** 2.0) * -0.5562006597670384) + (x1 * -1.14675521804359)))),live_haskell
kotanchek,185,SRjl,SRjl,6,1,kept,((((x1 + (exp((x1 + (1.309561009058676 * 0.2713771555143059)) * (-1.598800435582104 * x1)) - 0.2946268534853358)) / ((((exp(x0) - x0) + 1.0705549811404007) - x0) - x0)) / (((exp(x1) - 0.6303983601001658) + 3.1507918286409375) - (x1 * x1))) * ((x1 / (1.309561009058676 + 0.06685590531260745)) - -0.48872997975581867)),(0.7265240564533295*x1 + 0.48872997975581867)*((x1 - 0.2946268534853358)*exp(1.598800435582104*x1*(x1 + 0.3553849416107877)) + 1)*exp(-1.598800435582104*x1*(x1 + 0.3553849416107877))/((-3*x0 + exp(x0) + 1.0705549811404007)*(-x1**2 + exp(x1) + 2.5203934685407717)),185,42,9,38,7,53,14,46,11,8.0,7.0,saturated,saturated,0.0,0.0,((((x1) + ((Exp(((x1) + (0.3553849416107877)) * ((x1) * (-1.598800435582104)))) + (-0.2946268534853358))) / (((((Exp(x0)) - (x0)) + (1.0705549811404007)) - (x0)) - (x0))) / (((Exp(x1)) + (2.520393468540772)) - ((x1) * (x1)))) * (((x1) / (1.3764169143712834)) + (0.48872997975581867)),((((x1 + (exp(((x1 + 0.3553849416107877) * (x1 * -1.598800435582104))) + -0.2946268534853358)) / ((((exp(x0) - x0) + 1.0705549811404007) - x0) - x0)) / ((exp(x1) + 2.520393468540772) - (x1 * x1))) * ((x1 / 1.3764169143712834) + 0.48872997975581867)),(Exp((x1) * (((x1) + (0.3553849416107877)) * (-1.598800435582104)))) * (((((x1) * (0.7265240564533295)) + (0.48872997975581867)) * ((((x1) - (0.2946268534853358)) * (Exp(((x1) + (0.3553849416107877)) * ((x1) * (1.598800435582104))))) + (1.0))) / ((((Exp(x0)) - ((x0) * (3.0))) + (1.0705549811404007)) * (((Exp(x1)) - ((x1)^(2))) + (2.520393468540772)))),(exp((x1 * ((x1 + 0.3553849416107877) * -1.598800435582104))) * ((((x1 * 0.7265240564533295) + 0.48872997975581867) * (((x1 - 0.2946268534853358) * exp(((x1 + 0.3553849416107877) * (x1 * 1.598800435582104)))) + 1.0)) / (((exp(x0) - (x0 * 3.0)) + 1.0705549811404007) * ((exp(x1) - (x1 ** 2.0)) + 2.520393468540772)))),live_haskell
kotanchek,186,SRjl,SRjl,7,1,kept,((((x1 / (exp(((x0 - 0.7606913305573865) * x0) + 1.5634875728815227) + exp(x1))) / 1.5634875728815227) * (((((exp(x1) * (x0 - -0.19417161363442786)) - x0) * -0.013296556398828556) - -0.3269889622210912) + 1.4134785703367858)) * (x1 + (x0 + ((x0 + -0.3269889622210912) * x1)))),0.63959574565533024*x1*(0.013296556398828556*x0 - (0.013296556398828556*x0 + 0.0025818138117417178)*exp(x1) + 1.740467532557877)*(x0 + x1*(x0 - 0.3269889622210912) + x1)/(exp(x1) + 4.7754469558976339*exp(x0*(x0 - 0.7606913305573865))),186,40,8,36,6,40,8,36,6,8.0,6.0,saturated,saturated,1.0e-3,0.0,(x1) * (((x1) + ((x0) + ((x1) * ((x0) - (0.3269889622210912))))) * (((((Exp(x1)) * ((x0) + (0.19417161363442786))) - (x0)) + (-130.89611177155723)) * ((-8.504420904556904e-3) / ((Exp(x1)) + (Exp(((x0) * ((x0) - (0.7606913305573865))) + (1.5634875728815227))))))),(x1 * ((x1 + (x0 + (x1 * (x0 - 0.3269889622210912)))) * ((((exp(x1) * (x0 + 0.19417161363442786)) - x0) + -130.89611177155723) * (-0.008504420904556904 / (exp(x1) + exp(((x0 * (x0 - 0.7606913305573865)) + 1.5634875728815227))))))),((8.504420904556904e-3) * ((x1) * (((x0) - ((Exp(x1)) * ((x0) + (0.19417161363442784)))) + (130.8961117715572)))) * (((x1) + ((x0) + ((x1) * ((x0) - (0.3269889622210912))))) / ((Exp(x1)) + ((4.775446955897634) * (Exp((x0) * ((x0) - (0.7606913305573865))))))),((0.008504420904556904 * (x1 * ((x0 - (exp(x1) * (x0 + 0.19417161363442784))) + 130.8961117715572))) * ((x1 + (x0 + (x1 * (x0 - 0.3269889622210912)))) / (exp(x1) + (4.775446955897634 * exp((x0 * (x0 - 0.7606913305573865))))))),live_haskell
kotanchek,187,SRjl,SRjl,8,1,kept,(((exp(((x0 + x0) - (x0 * (x0 + 0.040585192647742296))) + -1.0149512623308583) / ((x1 * (exp(x1) * 0.040585192647742296)) + (3.8606907267233312 - x1))) * ((log(exp(x1) - x1) + (log(0.8419832071038463) * x1)) - -1.122619161739475)) * 0.6992234510287301),(-0.043585757930282754*x1 + 0.25341262808852694*log(-x1 + exp(x1)) + 0.28448587211893945)*exp(x0*(1.9594148073522577 - x0))/(0.040585192647742296*x1*exp(x1) - x1 + 3.8606907267233312),187,37,7,37,7,35,8,31,6,7.0,6.0,saturated,saturated,0.0,1.0e-3,(((Exp((((x0) + (x0)) - ((x0) * ((x0) + (4.0585192647742296e-2)))) - (1.0149512623308583))) / (((x1) * ((4.0585192647742296e-2) * (Exp(x1)))) + ((3.8606907267233312) - (x1)))) * (((Log((Exp(x1)) - (x1))) + ((x1) * (-0.1719952089958853))) + (1.122619161739475))) * (0.6992234510287301),(((exp((((x0 + x0) - (x0 * (x0 + 0.040585192647742296))) - 1.0149512623308583)) / ((x1 * (0.040585192647742296 * exp(x1))) + (3.8606907267233312 - x1))) * ((log((exp(x1) - x1)) + (x1 * -0.1719952089958853)) + 1.122619161739475)) * 0.6992234510287301),(((((0.25341262808852694) * (Log((Exp(x1)) - (x1)))) - ((x1) * (4.3585757930282756e-2))) + (0.2844858721189394)) * (Exp((x0) * ((1.9594148073522577) - (x0))))) / ((((Exp(x1)) * ((x1) * (4.0585192647742296e-2))) - (x1)) + (3.8606907267233312)),(((((0.25341262808852694 * log((exp(x1) - x1))) - (x1 * 0.043585757930282756)) + 0.2844858721189394) * exp((x0 * (1.9594148073522577 - x0)))) / (((exp(x1) * (x1 * 0.040585192647742296)) - x1) + 3.8606907267233312)),live_haskell
