dataset,raw_index,algorithm_raw,algo_row,input_kind,variant,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,egraph_total_size,egraph_nodes,eclass_count,passes,extracted_cost,peak_rss_mb,rendered
kotanchek,154,SBP,5,sympy,baseline,saturated,258.5527089831885,29.0,4.0,29.0,4.0,595.0,na,na,2.0,29.0,126.453125,0.009179 * (exp(x0 * (x0 + -2.0)) + (exp(x1) + -107.2854) * ((19.513 * x1 - exp(x1)) * -0.008202200675454843)) * exp(x0 * (2.0 - x0))
kotanchek,155,SBP,6,original,baseline,saturated,15702.964750002138,27.0,6.0,22.0,4.0,40.0,na,na,2.0,22.0,175.96875,0.025139 * (7.512755917100922 + x1 - x0 * x0 - x1 * (x1 - 5.42) - (exp(0.586 * x1) - x1))
kotanchek,155,SBP,6,sympy,baseline,saturated,2099.9373749946244,24.0,6.0,20.0,4.0,4576.0,na,na,2.0,20.0,163.34375,-0.0251390000196031 * (exp(0.586 * x1) + (x0 ** 2.0 + x1 ** 2.0 + -7.419999999999999 * x1)) + 0.188863171
kotanchek,156,SBP,7,original,baseline,saturated,156.99266700539738,28.0,4.0,28.0,4.0,69.0,na,na,2.0,28.0,118.921875,-14.02687 + 14.029048 * exp(exp(x0 + (x0 + x0 - exp(exp(exp(-0.884 - x1 * x1))) - x0) + -1.493 - x0 * x0))
kotanchek,156,SBP,7,sympy,baseline,saturated,815.0522080250084,28.0,4.0,26.0,4.0,53.0,na,na,2.0,26.0,149.53125,14.029048 * exp(0.224697550736354 * exp(2.0 * x0 - x0 ** 2.0 - exp(exp(0.413127093878218 * exp(-1.0 * x1 ** 2.0))))) - 14.02687
kotanchek,157,SBP,8,original,baseline,saturated,1929.8854999942705,29.0,6.0,23.0,4.0,3050.0,na,na,2.0,23.0,178.734375,0.144574 + 0.21393448813349325 * ((x0 * x1 + exp(x0)) / exp(x0 * x0) + (-0.19523738779947028 + 0.0031212358784495566 * x1)) * x0
kotanchek,157,SBP,8,sympy,baseline,saturated,3363.1602080131415,39.0,5.0,27.0,3.0,4107.0,na,na,2.0,27.0,201.078125,x0 * (0.00066774 * (x1 + -62.55130832869081)) + exp(-1.0 * x0 ** 2.0) * (0.213934488133493 * (x1 * x0 ** 2.0 + exp(x0) * x0))
kotanchek,158,SBP,9,original,baseline,saturated,3172.539624996716,29.0,7.0,17.0,5.0,7404.0,na,na,2.0,17.0,173.375,0.018312 - 0.007092 * ((-11.412999999999998 - x0 * (x0 - 6.8565)) * (x1 + x0 * 7.506))
kotanchek,158,SBP,9,sympy,baseline,saturated,951.5394170011859,21.0,5.0,21.0,5.0,2568.0,na,na,2.0,21.0,133.5625,0.003546 * (7.506 * x0 + x1) * (x0 ** 2.0 + x0 * (x0 + -13.713) + 22.826) + 0.018312
kotanchek,159,SBP,10,original,baseline,saturated,908.8300830044318,24.0,4.0,18.0,3.0,133.0,na,na,2.0,18.0,142.5625,0.001314 - 0.043497 * (exp(x0 * 2.0 - x0 * x0) * ((x1 - 4.718999999999999) * x1))
kotanchek,159,SBP,10,sympy,baseline,saturated,369.69304201193154,23.0,3.0,23.0,3.0,1144.0,na,na,2.0,23.0,125.96875,(-0.043497 * x1 * (x1 + -4.719) + 0.001314 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,160,SBP,11,original,baseline,saturated,781.2545000051614,28.0,7.0,28.0,7.0,4817.0,na,na,1.0,28.0,141.0,0.040413 - 0.000597 * ((6.648 - x0) * ((exp(x1) - x1 * 15.197) * (2.753 + (x0 * 9.675 - x0 * (6.648 - x0) * x0))))
kotanchek,160,SBP,11,sympy,baseline,saturated,616.181040997617,28.0,7.0,28.0,7.0,5535.0,na,na,1.0,28.0,149.734375,-0.000597 * (x0 - 6.648) * (15.197 * x1 - exp(x1)) * (x0 ** 2.0 * (x0 - 6.648) + 9.675 * x0 + 2.753) + 0.040413
kotanchek,161,SBP,12,original,baseline,saturated,13214.201750000939,29.0,6.0,20.0,5.0,8827.0,na,na,2.0,20.0,245.796875,0.009840025999999998 * (15.176822703517248 - x1 * (x0 + -15.412) + -0.8563011927001005 * exp(x1) + x0 * x0 * -2.0439718350337692)
kotanchek,161,SBP,12,sympy,baseline,saturated,3115.6140829843935,22.0,5.0,20.0,5.0,8905.0,na,na,2.0,20.0,173.125,x1 * (0.151654480712 + -0.009840026 * x0) + -0.020112736 * x0 ** 2.0 + -0.008426026 * exp(x1) + 0.14934033
kotanchek,162,SBP,13,original,baseline,saturated,9864.253459003521,29.0,6.0,29.0,6.0,12139.0,na,na,2.0,29.0,191.9375,0.170654 + 0.002714 * ((x0 + -6.237) * (-16.211 - x0 + x1 + (exp(x1) + -16.31 * (x1 - x0)) + 27.303093205411432 * exp(-2.0 * x0)))
kotanchek,162,SBP,13,sympy,baseline,saturated,3041.6208330134396,37.0,7.0,25.0,6.0,8795.0,na,na,2.0,25.0,172.53125,0.170654 + (exp(x1) + 15.309999999999999 * (x0 - x1) + -16.211 + 27.3030932054114 * exp(-2.0 * x0)) * (0.002714 * (x0 + -6.237))
kotanchek,163,SBP,14,original,baseline,saturated,99.79741601273417,28.0,5.0,28.0,5.0,114.0,na,na,1.0,28.0,118.0,0.208799 - 0.009239 * ((-9.621 + x0) * (x1 + x1) + exp(x1) - (exp(x0) * (-4.627 + x0) + x0 - exp(-17.386 * x0)))
kotanchek,163,SBP,14,sympy,baseline,saturated,4879.755749978358,39.0,10.0,28.0,5.0,10854.0,na,na,2.0,28.0,195.78125,-0.009239 * (exp(-17.386 * x0) - (x0 - 2.0 * ((x0 - 9.621) * x1) - exp(x0) * (4.627 - x0) - (exp(x1) - 22.5997402316268)))
kotanchek,164,SBP,15,original,baseline,saturated,1651.2306249933317,29.0,7.0,19.0,3.0,3511.0,na,na,2.0,19.0,151.078125,-0.008133 * ((-15.662457149928537 * x1 + exp(x1) - 4.334) * exp(x0 + (x0 - x0 * x0)))
kotanchek,164,SBP,15,sympy,baseline,saturated,3100.7715839950833,26.0,4.0,26.0,4.0,8889.0,na,na,2.0,26.0,174.53125,(0.127382764000369 * x1 + -0.008133 * exp(x1) + -0.000469 * exp(x0 * (x0 + -2.0)) + 0.035248422) * exp(x0 * (2.0 - x0))
kotanchek,165,SBP,16,original,baseline,saturated,137.4867910053581,29.0,6.0,27.0,5.0,88.0,na,na,2.0,27.0,119.65625,0.009361 + 0.001754 * ((4.923 - x1) * ((x0 * x0 + -16.384) * (x0 * x0 - x0 - x0 + -2.0860000000000003) + x0) * x1)
kotanchek,165,SBP,16,sympy,baseline,saturated,2066.797542007407,29.0,5.0,27.0,5.0,6255.0,na,na,2.0,27.0,162.546875,-0.001754 * x1 * (x0 + (x0 ** 2.0 + -16.384) * (x0 ** 2.0 + -2.0 * x0 + -2.086)) * (x1 + -4.923) + 0.009361
kotanchek,166,SBP,17,original,baseline,saturated,260.127209010534,29.0,5.0,25.0,3.0,230.0,na,na,2.0,25.0,121.90625,0.010788 * (10.151259547645532 + (x1 + x0) + ((-5.542 + x0) ** 2.0 * (x0 + x0 - x0 * x0) + x1 + x1))
kotanchek,166,SBP,17,sympy,baseline,saturated,8744.130416976986,25.0,6.0,21.0,4.0,9188.0,na,na,2.0,21.0,226.859375,0.010788 * (x0 + x0 * (x0 + -5.541999999999997) ** 2.0 * (2.0 - x0)) + 0.032364 * x1 + 0.109511788
kotanchek,167,SBP,18,original,baseline,saturated,270.3987499990035,28.0,6.0,24.0,4.0,360.0,na,na,2.0,24.0,124.765625,0.008014 - 0.006700608120847708 * exp(x0 + (x0 - x0 * x0)) * (x1 + -4.331) * (3.46 + x1 + x1) * x1
kotanchek,167,SBP,18,sympy,baseline,saturated,558.5815419908613,29.0,4.0,27.0,4.0,1328.0,na,na,2.0,27.0,137.484375,(-0.01340121624169542 * (x1 + 1.73) * x1 * (x1 + -4.331) + 0.008014 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,168,SBP,19,original,baseline,saturated,1313.3674999990035,29.0,5.0,27.0,4.0,8054.0,na,na,2.0,27.0,163.453125,0.02514 - -0.24666125 * (exp(x0) * (x1 * x1)) * (x1 + (exp(x0) * 3.388 - 1.1451440000000002)) * exp(x0 - x1 - exp(x0))
kotanchek,168,SBP,19,sympy,baseline,saturated,3303.954665985657,37.0,4.0,27.0,4.0,6851.0,na,na,2.0,27.0,176.328125,0.02514 + x1 ** 2.0 * (0.24666125 * x1 + 0.835688315 * exp(x0) + -0.28246265047) * exp(x0) * exp(x0 - x1 - exp(x0))
kotanchek,169,SBP,20,original,baseline,saturated,227.7368750073947,29.0,7.0,25.0,5.0,132.0,na,na,2.0,25.0,124.625,0.000939 - 0.0149 * ((x1 + 2.332 - x0) * (x0 * x0 - x0 - (11.700000000000003 - x1 - exp(1.7125782781873475 / exp(x0)))))
kotanchek,169,SBP,20,sympy,baseline,saturated,2250.059540994698,29.0,5.0,25.0,4.0,49.0,na,na,2.0,25.0,169.9375,(x0 - x1 - x0 ** 2.0 - exp(1.71257827818735 * exp(-1.0 * x0))) * (x0 - x1 + -2.332) * -0.0149 + 0.000939
kotanchek,170,SBP,21,original,baseline,saturated,5906.825832993491,29.0,5.0,23.0,5.0,10747.0,na,na,2.0,23.0,182.0625,0.429537 + 0.028001 * (x0 * (-5.937 * x0 + 8.407) + exp(x0) + -13.15760607295849 / exp(x1) - x1 - x1)
kotanchek,170,SBP,21,sympy,baseline,saturated,4267.599624989089,27.0,6.0,27.0,5.0,9163.0,na,na,2.0,27.0,185.015625,-0.368426127648911 * exp(-1.0 * x1) + 0.429537 + (-0.056002 * (x1 + exp(x0) / -2.0) + (-0.166241937 * x0 ** 2.0 + 0.235404407 * x0))
kotanchek,171,SBP,22,original,baseline,saturated,1216.979958000593,29.0,6.0,22.0,3.0,589.0,na,na,2.0,22.0,170.875,-0.000135 * ((exp(x1) * x1 + -333.59741481463266 / exp(x0 * x0) * exp(x0) ** 2.0) * (1.7159999999999997 + x1))
kotanchek,171,SBP,22,sympy,baseline,saturated,937.1423340053298,35.0,4.0,28.0,3.0,1872.0,na,na,2.0,28.0,146.859375,-0.000135 * (x1 + 1.716) * (x1 * exp(x0 ** 2.0 + x1) + -333.597414814633 * exp(2.0 * x0)) * exp(-1.0 * x0 ** 2.0)
kotanchek,172,SBP,23,original,baseline,saturated,257.8675840049982,29.0,6.0,22.0,3.0,30.0,na,na,2.0,22.0,125.828125,0.009565 * (4695.615595638752 + (x1 + x1) - exp(x1) + (15.227 - x0) * x1 - (x0 + x0) * x0)
kotanchek,172,SBP,23,sympy,baseline,saturated,2388.0632919899654,22.0,5.0,18.0,3.0,4909.0,na,na,2.0,18.0,167.53125,-0.009565 * (exp(x1) + (x1 * (-17.227 + x0) + x0 ** 2.0 * 2.0)) + 44.9135631721001
kotanchek,173,SBP,24,original,baseline,saturated,1519.4670839991886,29.0,7.0,21.0,4.0,114.0,na,na,2.0,21.0,177.984375,0.039334 * ((x0 - 7.988) * (x0 * x0) - (x0 - x1 - x0 * (x0 + 11.471)) - -2.9890312670463572)
kotanchek,173,SBP,24,sympy,baseline,saturated,2708.846416993765,21.0,5.0,19.0,4.0,6487.0,na,na,2.0,19.0,170.765625,0.039334 * (x1 + (x0 ** 3.0 + -6.987999999999999 * x0 ** 2.0 + 10.471 * x0)) + 0.117570555858
kotanchek,174,SBP,25,original,baseline,saturated,4468.969666020712,29.0,6.0,25.0,6.0,13623.0,na,na,2.0,25.0,196.890625,0.101111 - 0.009711 * (x0 - 3.7229999999999994 * x1 - (-4.648 + x0) * ((x1 - x0 - -4.696) * (-2.186 + x0) * x0))
kotanchek,174,SBP,25,sympy,baseline,saturated,3308.484082983341,29.0,7.0,25.0,6.0,8088.0,na,na,2.0,25.0,179.3125,-0.009711 * (x0 + (x0 + -2.186) * ((x0 + -4.648) * x0 * (x0 - x1 + -4.696)) + -3.7230000000000003 * (x1 + 2.796671233512879))
kotanchek,175,SBP,26,original,baseline,saturated,189.9232919968199,29.0,4.0,1.0,1.0,4.0,na,na,2.0,1.0,122.59375,0.029215
kotanchek,175,SBP,26,sympy,baseline,saturated,83.13574999920093,1.0,1.0,1.0,1.0,4.0,na,na,1.0,1.0,117.8125,0.029215
kotanchek,176,SBP,27,original,baseline,saturated,187.64749998808838,28.0,5.0,28.0,5.0,465.0,na,na,2.0,28.0,120.15625,3.531127 + 0.009016 * ((x0 * x0 + 20.982) * (x0 + -18.033) + (15.309 * x1 - exp(x1)) + (exp(x0) + exp(x0)) + x0)
kotanchek,176,SBP,27,sympy,baseline,saturated,5981.770832993789,31.0,8.0,27.0,5.0,19380.0,na,na,2.0,27.0,218.828125,-0.009016 * (exp(x1) - (x0 + 15.309000000000001 * x1) - (x0 ** 2.0 + 20.982) * (x0 + -18.033) + -2.0 * exp(x0)) + 3.531127
kotanchek,177,SBP,28,original,baseline,saturated,189.86304200370796,28.0,5.0,26.0,4.0,81.0,na,na,2.0,26.0,119.578125,0.001695 - 0.011006645999999998 * ((((-9.189 + (x1 + x1)) * x1 + x1) * x1 - 4.45) * exp(x0 + x0 - x0 * x0))
kotanchek,177,SBP,28,sympy,baseline,saturated,2355.1153750158846,27.0,4.0,25.0,3.0,1753.0,na,na,2.0,25.0,159.609375,(x1 ** 2.0 * (0.090133424094 + -0.022013292 * x1) + 0.001695 * exp(x0 * (x0 + -2.0))) * exp(x0 * (2.0 - x0))
kotanchek,178,SBP,29,original,baseline,saturated,5430.548957985593,29.0,6.0,26.0,5.0,16744.0,na,na,2.0,26.0,194.140625,0.00536 * (x0 * (-9.587 - x1 + exp(x0 - exp(x0) + 4.797 + x0)) - -14.335642819425818 - (exp(x1) - 20.176 * x1))
kotanchek,178,SBP,29,sympy,baseline,saturated,1849.590249999892,28.0,6.0,26.0,5.0,6410.0,na,na,2.0,26.0,161.3125,-0.00536 * (exp(x1) + (-20.176 * x1 + (x1 + -121.14643251667 * exp(2.0 * x0 - exp(x0)) + 9.587) * x0)) + 0.0768390455121224
kotanchek,179,SBP,30,original,baseline,saturated,3681.6609170055017,28.0,4.0,1.0,1.0,4.0,na,na,2.0,1.0,208.328125,0.045524
kotanchek,179,SBP,30,sympy,baseline,saturated,91.16829198319465,1.0,1.0,1.0,1.0,4.0,na,na,1.0,1.0,117.78125,0.045524
kotanchek,180,SRjl,1,original,baseline,saturated,8247.67066698405,45.0,8.0,41.0,6.0,18201.0,na,na,2.0,41.0,221.96875,x1 / (3.504739347031637 + (exp(x0 * x0) + exp(x1))) * (x1 + (-0.05289584830175453 + x0 * x1 + log(x0 - -0.7116175810554622) * 0.40296766612240004) + x0 + (exp(x1 + x0) + x1 * x1) * -0.029820142635731767) - -0.011424247853121624
kotanchek,180,SRjl,1,sympy,baseline,saturated,7697.288499999559,55.0,9.0,41.0,6.0,17962.0,na,na,2.0,41.0,224.125,x1 * ((exp(x0 + x1) + x1 ** 2.0) / -33.53438017435092 + (x0 * x1 + x0) + x1 + log(x0 + 0.7116175810554622) / 2.481588683336825 + -0.05289584830175455) / (exp(x0 ** 2.0) + exp(x1) + 3.5047393470316366) + 0.011424247853121624
kotanchek,181,SRjl,2,original,baseline,saturated,2900.1187499961816,45.0,10.0,39.0,8.0,7157.0,na,na,2.0,39.0,155.75,((x1 - -0.22830720104631075 + (x0 + exp(x1 * -2.33304710784059)) + x1) / (exp(x0) - -1.86535733243554 - x1 + 0.21085949801377926 * exp(x1)) - 0.2581807926919453) / (exp(0.9080362620309793 * x0) + 0.4782812307154963 - x0) * (x0 + 0.2581807926919453)
kotanchek,181,SRjl,2,sympy,baseline,saturated,8533.477583987406,69.0,13.0,39.0,8.0,15098.0,na,na,2.0,39.0,212.953125,(x0 + 0.2581807926919453) * (-0.2581807926919453 + (x0 + 2.0 * x1 + 0.22830720104631078 + exp(-2.33304710784059 * x1)) / (1.86535733243554 + 0.21085949801377926 * exp(x1) + (exp(x0) - x1))) / (0.4782812307154963 - x0 + exp(0.9080362620309793 * x0))
kotanchek,182,SRjl,3,original,baseline,saturated,12645.605124998838,45.0,11.0,32.0,6.0,16910.0,na,na,2.0,32.0,229.390625,0.16813782855537174 + x0 * ((x1 + (7.507117797574302 + exp(x1)) * -0.0454913207896129) * (x1 / (exp(x1 - x0) - x1 + 2.2629335889059945) * (1.8973651416268624 / exp(x0 * x0))) + -0.05041963936946082)
kotanchek,182,SRjl,3,sympy,baseline,saturated,2905.0383329740725,60.0,7.0,34.0,6.0,704.0,na,na,2.0,34.0,196.796875,-1.8973651416268622 * (x0 * (exp(-1.0 * x0 ** 2.0) * (0.04549132078961289 * exp(x1) - x1 + 0.3415087039348648) * (x1 / (exp(x1 - x0) - x1 + 2.2629335889059945)) + 0.026573503572553985) + -0.08861648444284421)
kotanchek,183,SRjl,4,original,baseline,saturated,8821.936833002837,42.0,9.0,34.0,7.0,13204.0,na,na,2.0,34.0,200.015625,(x1 * (0.0055785380666899115 * ((x1 + -0.7286282015526498) * (31.55881575145519 - exp(x1 + x0))) + (x1 + -0.5544986714499122 + x0 / 0.3268050163951488)) + 0.30370477454811745) / (4.245479570155658 + exp(x1) + exp(x0 * x0))
kotanchek,183,SRjl,4,sympy,baseline,saturated,2861.2688749853987,38.0,7.0,34.0,7.0,6671.0,na,na,2.0,34.0,202.03125,(x1 * (x1 + (x0 + -0.18121294741427676) / 0.3268050163951488 + (x1 + -0.7286282015526498) * (exp(x0 + x1) + -31.558815751455192) / -179.2584343864416) + 0.30370477454811745) / (exp(x0 ** 2.0) + exp(x1) + 4.245479570155658)
kotanchek,184,SRjl,5,original,baseline,saturated,2964.625666005304,41.0,9.0,37.0,8.0,1110.0,na,na,2.0,37.0,196.84375,exp(-0.7337274624953215 * x1) * 0.5631795058023881 * ((x0 + 0.2515421021268282) * x1) * (exp(-0.41302775554826876 * (x1 + 1.34664233164843 * (x0 * x0))) * ((x0 * (x1 + 0.9190110064157119) * 0.22136372638482898 + (x1 + 1.3549310295276753)) * x1))
kotanchek,184,SRjl,5,sympy,baseline,saturated,576.8255839939229,32.0,7.0,32.0,7.0,962.0,na,na,2.0,32.0,135.234375,0.5631795058023882 * x1 ** 2.0 * (x0 + 0.2515421021268282) * (0.22136372638482898 * x0 * (x1 + 0.9190110064157119) + x1 + 1.3549310295276753) * exp(-0.5562006597670384 * (x0 ** 2.0 + 2.061765296222234 * x1))
kotanchek,185,SRjl,6,original,baseline,saturated,226.40049998881295,44.0,10.0,38.0,7.0,242.0,na,na,2.0,38.0,120.5,(x1 + (exp((x1 + 0.3553849416107877) * (-1.598800435582104 * x1)) + -0.2946268534853358)) * ((0.7265240564533295 * x1 + 0.48872997975581867) / (exp(x0) - x0 + 1.0705549811404007 - x0 - x0) / (2.520393468540772 + exp(x1) - x1 * x1))
kotanchek,185,SRjl,6,sympy,baseline,saturated,2309.9620410066564,49.0,9.0,36.0,7.0,3558.0,na,na,2.0,36.0,172.453125,(x1 + -0.2946268534853358 + exp(-1.598800435582104 * x1 * (x1 + 0.3553849416107877))) * (0.7265240564533295 * x1 + 0.48872997975581867) / ((-3.0 * x0 + exp(x0) + 1.0705549811404007) * (2.520393468540772 - x1 * x1 + exp(x1)))
kotanchek,186,SRjl,7,original,baseline,saturated,5606.6277920035645,40.0,8.0,34.0,6.0,14035.0,na,na,2.0,34.0,211.21875,-0.008504420904556904 * (-130.89611177155723 - x0 + exp(x1) * (x0 + 0.19417161363442786)) * (x1 / (exp((x0 + -0.7606913305573865) * x0 + 1.5634875728815227) + exp(x1))) * (x1 * (0.6730110377789088 + x0) + x0)
kotanchek,186,SRjl,7,sympy,baseline,saturated,4533.001790987328,40.0,8.0,34.0,6.0,14444.0,na,na,2.0,34.0,205.75,0.008504420904556904 * ((x0 - exp(x1) * (x0 + 0.19417161363442784) + 130.8961117715572) * x1) * (x1 * (0.6730110377789088 + x0) + x0) / (exp(x1) + exp(x0 * (x0 + -0.7606913305573865)) / 0.20940448281286198)
kotanchek,187,SRjl,8,original,baseline,saturated,2664.1176670091227,38.0,7.0,35.0,6.0,8040.0,na,na,2.0,35.0,173.4375,exp(x0 + x0 - x0 * (x0 + 0.040585192647742296)) * (0.25341262808852694 / (x1 * exp(x1) * 0.040585192647742296 + (3.8606907267233312 - x1))) * (log(exp(x1) - x1) + -0.1719952089958853 * x1 + 1.122619161739475)
kotanchek,187,SRjl,8,sympy,baseline,saturated,7118.1091249745805,33.0,6.0,31.0,6.0,6539.0,na,na,2.0,31.0,189.734375,(log(exp(x1) - x1) + (-6.527037400014621 + x1) / -5.814115438668544) / 3.9461332591944114 * exp(x0 * (1.9594148073522577 - x0)) / (3.8606907267233312 - x1 + exp(x1) * x1 / 24.639528230886167)
kotanchek,188,SRjl,9,original,baseline,saturated,7388.673000008566,45.0,9.0,39.0,7.0,11695.0,na,na,2.0,39.0,198.734375,0.6707471800905123 * (x1 * (x0 + x1 + 3.2644571808203255 / exp(x1 * 2.5453490974043493 * x1 * x1)) - -0.38615550624751327) * (exp(-1.5453490974043493 * x1 - x0 * x0 * 0.5411409793785076) * x1 * (x0 + 0.4339810714841567)) * x1
kotanchek,188,SRjl,9,sympy,baseline,saturated,1998.6939580121543,52.0,10.0,37.0,7.0,2410.0,na,na,2.0,37.0,168.53125,0.6707471800905119 * ((0.3861555062475135 + (x0 + x1 + 3.264457180820327 * exp(-2.5453490974043493 * x1 ** 3.0)) * x1) * exp(-1.5453490974043493 * x1 + -0.5411409793785076 * x0 ** 2.0)) * x1 ** 2.0 * (x0 + 0.4339810714841567)
kotanchek,189,SRjl,10,original,baseline,saturated,210.7009589963127,45.0,5.0,45.0,5.0,267.0,na,na,2.0,45.0,119.921875,(x1 + (x0 * (x1 + (x1 + 1.1969160127334812) * x1) + -0.7816954182701782) + exp(x0 - x1 - x1) + x1) / (-0.30094257465321056 * (-2.3105780410201358 - exp(x0 * x0) - x0)) / (((x1 - x0) * x1 - x1) * x1 + 9.716267429330689)
kotanchek,189,SRjl,10,sympy,baseline,saturated,3694.055958010722,47.0,6.0,41.0,5.0,404.0,na,na,2.0,41.0,174.359375,(x1 * (2.0 + (x1 + 2.1969160127334812) * x0) + exp(x0 - 2.0 * x1) - 0.7816954182701782) / ((9.716267429330689 - (x0 - x1 - -1.0) * x1 ** 2.0) * (0.30094257465321056 * (x0 + exp(x0 ** 2.0) - -2.3105780410201358)))
kotanchek,190,SRjl,11,original,baseline,saturated,2958.5925420105923,43.0,5.0,33.0,3.0,17251.0,na,na,2.0,33.0,206.953125,-0.04789743872227167 * (exp(x0 - x0 * x0 - (x1 - x0)) * x1 * (x1 * (-14.093117507648643 + x1) + exp((x1 - (-0.7393127343318426 - (x1 - x1 * x1))) * x1)))
