row,egglog_status,egglog_numeric_status,haskell_status,egglog_runtime_s,haskell_runtime_s,egglog_before_params,egglog_after_params,haskell_before_params,haskell_after_params,optimal_params,egglog_gap_to_optimal,haskell_gap_to_optimal,egglog_total_size,egglog_node_count,egglog_eclass_count,haskell_after_nodes,input_expr,egglog_output,haskell_output
30,saturated,ok,ok,0.011498,0.010213,9,9,9,9,9,0,0,86,100,62,35,(exp(-1.47422568429434 * alpha) - (cube(-0.58923877562757 * theta) + sqr(2.39236882178653 * theta - 6.26125635041365)) * -0.00792212718106198 * beta) * (exp(1.19822491431359 * alpha) + 19.3608807319069 * beta) * 0.313237693440143 + -0.504509880559088,((((exp((-1.47422568429434 * alpha)) - (((((-0.58923877562757 * theta) ** 3.0) + (((2.39236882178653 * theta) - 6.26125635041365) ** 2.0)) * -0.00792212718106198) * beta)) * (exp((1.19822491431359 * alpha)) + (19.3608807319069 * beta))) * 0.313237693440143) + -0.504509880559088),"((((np.exp((-1.47422568429434 * x[:, 0])) - ((((-0.58923877562757 * x[:, 2]) ** 3.0 + ((x[:, 2] * 2.39236882178653) - 6.26125635041365) ** 2.0) * -7.92212718106198e-3) * x[:, 1])) * (np.exp((x[:, 0] * 1.19822491431359)) + (x[:, 1] * 19.3608807319069))) * 0.313237693440143) + -0.504509880559088)"
31,saturated,ok,ok,0.021848,0.013202,9,8,9,8,9,-1,-1,115,127,61,29,(6.78155066394665 * alpha * exp(-0.27473597867398 * alpha) - (6.74322778570427 + sqr(1.25103746535846 * theta - 3.97443533208685))) * exp(0.487787500859386 * alpha) * 5.10201249355911 * beta * -0.0338189011389858 + 0.185663634696272,(((((6.78155066394665 * alpha) * exp((-0.27473597867398 * alpha))) - (6.74322778570427 + (((1.25103746535846 * theta) - 3.97443533208685) ** 2.0))) * (exp((0.487787500859386 * alpha)) * (beta * -0.17254445612954597))) + 0.185663634696272),"(((((((6.78155066394665 * x[:, 0]) * np.exp((x[:, 0] * -0.27473597867398))) - (6.74322778570427 + ((1.25103746535846 * x[:, 2]) - 3.97443533208685) ** 2.0)) * np.exp((x[:, 0] * 0.487787500859386))) * x[:, 1]) * -0.17254445612954597) + 0.185663634696272)"
32,saturated,ok,ok,0.021014,0.008029,9,8,9,8,9,-1,-1,65,77,50,28,(5.16773682991419 * alpha + 0.204343296149665 * beta - (9.22279223394734 + exp(0.49530841646375 * alpha) * sqr(1.10891628723798 * theta - 3.52762014966584))) * -5.16428234966916 * beta * 0.0415469860275038 + -0.209840598017441,((((((5.16773682991419 * alpha) + (0.204343296149665 * beta)) - 9.22279223394734) - (exp((0.49530841646375 * alpha)) * (((1.10891628723798 * theta) - 3.52762014966584) ** 2.0))) * (beta * -0.21456036662378908)) + -0.209840598017441),"(((x[:, 1] * (((5.16773682991419 * x[:, 0]) + (x[:, 1] * 0.204343296149665)) - (9.22279223394734 + (np.exp((x[:, 0] * 0.49530841646375)) * ((1.10891628723798 * x[:, 2]) - 3.52762014966584) ** 2.0)))) * -0.21456036662378908) + -0.209840598017441)"
33,saturated,ok,ok,0.020351,0.274356,8,8,8,8,8,0,0,66,78,51,29,(exp(-1.18938000707199 * alpha) - (sqr(1.39031967078359 * theta - 4.14766827101772) - 0.825233892271754 * theta) * -0.0185786131398186 * beta) / exp(-0.44773640190359 * alpha) * 8.7941850048179 + -0.725840107209304,((((exp((-1.18938000707199 * alpha)) - ((((((1.39031967078359 * theta) - 4.14766827101772) ** 2.0) + (-0.825233892271754 * theta)) * -0.0185786131398186) * beta)) / exp((-0.44773640190359 * alpha))) * 8.7941850048179) + -0.725840107209304),"((((np.exp((-1.18938000707199 * x[:, 0])) - ((((1.39031967078359 * x[:, 2]) + -4.14766827101772) ** 2.0 - (x[:, 2] * 0.825233892271754)) * (-1.85786131398186e-2 * x[:, 1]))) / np.exp((x[:, 0] * -0.44773640190359))) * 8.7941850048179) + -0.725840107209304)"
34,saturated,ok,ok,0.020611,0.006144,8,7,8,7,8,-1,-1,69,80,47,25,((sqr(1.92546955874526 * theta - 5.73161151193118) + -2.4143363235127 * theta) * 0.357363209636928 * alpha + 0.84118037414283 * theta) * 5.16411009801101 * beta * 0.0629340451753324 + 0.512914732349831,(((((((((1.92546955874526 * theta) - 5.73161151193118) ** 2.0) + (-2.4143363235127 * theta)) * 0.357363209636928) * alpha) + (0.84118037414283 * theta)) * (beta * 0.3249983381986151)) + 0.512914732349831),"(((((((((1.92546955874526 * x[:, 2]) - 5.73161151193118) ** 2.0 + (x[:, 2] * -2.4143363235127)) * 0.357363209636928) * x[:, 0]) + (x[:, 2] * 0.84118037414283)) * x[:, 1]) * 0.3249983381986151) + 0.512914732349831)"
35,saturated,ok,ok,0.019797,0.004828,7,6,7,6,7,-1,-1,63,72,41,23,((exp(0.329539559103214 * theta) + -0.972884549007562 * theta) * 0.876309015959248 * alpha + exp(-0.776000141197657 * alpha)) * 5.2280383366723 * beta * 0.569558215206858 + 0.0212859852134014,((((((exp((0.329539559103214 * theta)) + (-0.972884549007562 * theta)) * 0.876309015959248) * alpha) + exp((-0.776000141197657 * alpha))) * (beta * 2.9776721840681057)) + 0.0212859852134014),"(((((((np.exp((0.329539559103214 * x[:, 2])) + (x[:, 2] * -0.972884549007562)) * 0.876309015959248) * x[:, 0]) + np.exp((x[:, 0] * -0.776000141197657))) * x[:, 1]) * 2.9776721840681057) + 2.12859852134014e-2)"
36,saturated,ok,ok,0.021122,0.004816,7,6,7,6,7,-1,-1,62,71,40,22,6.04458957005407 * beta * (0.226364731915939 * beta + 2.79008510059661 * alpha * (exp(0.341509245505846 * theta) + -1.0526226186123 * theta)) * 0.139632841576972 + 1.62206040216931,((((0.226364731915939 * beta) + ((2.79008510059661 * alpha) * (exp((0.341509245505846 * theta)) + (-1.0526226186123 * theta)))) * (beta * 0.8440232178331772)) + 1.62206040216931),"(((x[:, 1] * ((x[:, 1] * 0.226364731915939) + ((2.79008510059661 * x[:, 0]) * (np.exp((0.341509245505846 * x[:, 2])) + (x[:, 2] * -1.0526226186123))))) * 0.8440232178331772) + 1.62206040216931)"
37,saturated,ok,ok,0.021633,0.009490,6,5,6,5,6,-1,-1,84,92,40,19,(exp(0.327137950836844 * theta) + -0.96261783203495 * theta) * exp(0.420772219497613 * alpha) * 5.30780534117165 * beta * 0.426296710959331 + 1.31024785153788,((((exp((0.327137950836844 * theta)) + (-0.96261783203495 * theta)) * exp((0.420772219497613 * alpha))) * (beta * 2.2626999593538444)) + 1.31024785153788),"(((((np.exp((0.327137950836844 * x[:, 2])) + (x[:, 2] * -0.96261783203495)) * np.exp((0.420772219497613 * x[:, 0]))) * x[:, 1]) * 2.2626999593538444) + 1.31024785153788)"
38,saturated,ok,ok,0.023079,0.018255,6,4,6,4,6,-2,-2,78,85,35,16,(exp(0.329372583897248 * theta) + -0.974132307218416 * theta) * 1.2315712911302 * alpha * 5.1429729317812 * beta * 0.442734060734035 + 1.50208330872523,(((exp((0.329372583897248 * theta)) + (-0.974132307218416 * theta)) * (beta * (alpha * 2.8042500087588778))) + 1.50208330872523),"((((np.exp((0.329372583897248 * x[:, 2])) + (x[:, 2] * -0.974132307218416)) * (x[:, 0] * x[:, 1])) * 2.8042500087588778) + 1.50208330872523)"
39,saturated,ok,ok,0.019660,0.003509,5,4,5,4,5,-1,-1,38,44,26,14,(exp(0.325907968401709 * theta) + -0.954718821292466 * theta) * 5.30082001616828 * beta * 1.43456007168874 + 0.2899960390725,(((exp((0.325907968401709 * theta)) + (-0.954718821292466 * theta)) * (beta * 7.604344742403475)) + 0.2899960390725),"((((np.exp((0.325907968401709 * x[:, 2])) + (x[:, 2] * -0.954718821292466)) * x[:, 1]) * 7.604344742403475) + 0.2899960390725)"
40,saturated,ok,ok,0.010146,0.000771,4,4,4,4,4,0,0,31,38,27,14,sqr(0.309853513321887 * theta - exp(-0.00478572314032874 * alpha)) * 32.3824199084528 + -4.32199869886884,(((((0.309853513321887 * theta) - exp((-0.00478572314032874 * alpha))) ** 2.0) * 32.3824199084528) + -4.32199869886884),"((((0.309853513321887 * x[:, 2]) - np.exp((-4.78572314032874e-3 * x[:, 0]))) ** 2.0 * 32.3824199084528) + -4.32199869886884)"
41,saturated,ok,ok,0.010510,0.001388,4,4,4,4,4,0,0,26,32,23,11,sqr(2.10546127886995 * theta - 6.70204962610954) * 0.703616735356565 + -4.31913325345291,(((((2.10546127886995 * theta) - 6.70204962610954) ** 2.0) * 0.703616735356565) + -4.31913325345291),"((((2.10546127886995 * x[:, 2]) - 6.70204962610954) ** 2.0 * 0.703616735356565) + -4.31913325345291)"
42,saturated,ok,ok,0.012539,0.001067,3,3,3,3,3,0,0,30,36,24,10,sqr(log(0.359939085907904 * theta)) * 18.1786962678235 + -3.58370631163248,(((log((0.359939085907904 * theta)) ** 2.0) * 18.1786962678235) + -3.58370631163248),"((np.log((0.359939085907904 * x[:, 2])) ** 2.0 * 18.1786962678235) + -3.58370631163248)"
43,saturated,ok,ok,0.009776,0.001000,3,3,3,3,3,0,0,19,23,16,8,exp(-0.189673081241179 * alpha) * 22.1490302178449 + -13.0545917734506,((exp((-0.189673081241179 * alpha)) * 22.1490302178449) + -13.0545917734506),"((np.exp((-0.189673081241179 * x[:, 0])) * 22.1490302178449) + -13.0545917734506)"
44,saturated,ok,ok,0.019294,0.002435,3,2,3,2,3,-1,-1,21,25,15,5,1.53665735753929 * alpha * -1.58138470125095 + 7.00960957764327,((alpha * -2.4300464362773444) + 7.00960957764327),"((x[:, 0] * -2.4300464362773444) + 7.00960957764327)"
45,saturated,ok,ok,0.026719,0.271615,19,17,19,16,18,-1,-2,244,266,121,62,(exp(0.648490240977986 * alpha) * (-0.00404844851575851 * theta + 0.00302091857485844 * alpha) * (11.3990582895535 - 3.71414119015927 * theta - 0.14779884962385 * theta) + -0.173485371660061 * alpha - log(0.515636339270255 * theta) + ((-0.203846343530397 * theta + exp(-0.168222169293317 * alpha)) * (-0.056819305951005 * theta + 0.0993215162408343 * alpha) * (-0.654506053080066 * theta + 0.453203687081454 * beta) + -0.0573899081010195) - -0.245648561124538 * theta) * 3.01600481842088 * beta * 2.00133142856506 + 0.158438918714494,((((((((exp((0.648490240977986 * alpha)) * ((-0.00404844851575851 * theta) + (0.00302091857485844 * alpha))) * (11.3990582895535 + (theta * -3.8619400397831196))) + (-0.173485371660061 * alpha)) - (-0.6623535308229873 + log(theta))) + (((((-0.203846343530397 * theta) + exp((-0.168222169293317 * alpha))) * ((-0.056819305951005 * theta) + (0.0993215162408343 * alpha))) * ((-0.654506053080066 * theta) + (0.453203687081454 * beta))) + -0.0573899081010195)) + (0.245648561124538 * theta)) * (beta * 6.036025231809364)) + 0.158438918714494),"((((((((np.exp((0.648490240977986 * x[:, 0])) * ((-4.04844851575851e-3 * x[:, 2]) + (x[:, 0] * 3.02091857485844e-3))) * (-3.8619400397831196 * (x[:, 2] + -2.9516404118469053))) + (x[:, 0] * -0.173485371660061)) - np.log(x[:, 2])) + (((((x[:, 2] * -0.203846343530397) + np.exp((x[:, 0] * -0.168222169293317))) * ((x[:, 2] * -5.6819305951005e-2) + (x[:, 0] * 9.93215162408343e-2))) * ((x[:, 2] * -0.654506053080066) + (0.453203687081454 * x[:, 1]))) + 0.6049636227219678)) + (x[:, 2] * 0.245648561124538)) * (x[:, 1] * 6.036025231809364)) + 0.158438918714494)"
46,saturated,ok,ok,0.026765,0.235975,18,16,18,15,18,-2,-3,201,221,108,59,(exp(0.530572727218752 * alpha) * (-0.0117641412432022 * theta + 0.0103829863901753 * alpha) * (11.2736417629355 - 4.05273211122585 * theta - 0.48638977069035 * theta) + -0.28011394026352 * alpha - log(1.44998140364825 * theta) + (log(0.0619016575045829 * theta) + exp(0.170352976021262 * alpha)) * (0.175815315580202 * theta + -0.326635038531614 * alpha) * (-0.387633044365632 * theta + 0.107757189027268 * beta) + 1.79630512637695) * 2.64956840795349 * beta * 1.3318797804778 + 0.0391032720212142,((((((((exp((0.530572727218752 * alpha)) * ((-0.0117641412432022 * theta) + (0.0103829863901753 * alpha))) * (11.2736417629355 + (theta * -4.539121881916199))) + (-0.28011394026352 * alpha)) - (0.37155073128006866 + log(theta))) + ((((-2.7822083225162766 + log(theta)) + exp((0.170352976021262 * alpha))) * ((0.175815315580202 * theta) + (-0.326635038531614 * alpha))) * ((-0.387633044365632 * theta) + (0.107757189027268 * beta)))) + 1.79630512637695) * (beta * 3.528906589546008)) + 0.0391032720212142),"(((((((np.exp((0.530572727218752 * x[:, 0])) * ((-1.17641412432022e-2 * x[:, 2]) + (x[:, 0] * 1.03829863901753e-2))) * (-4.539121881916199 * (x[:, 2] + -2.483661390069638))) + (x[:, 0] * -0.28011394026352)) - np.log(x[:, 2])) + ((((np.log((x[:, 2] * 6.19016575045829e-2)) + np.exp((x[:, 0] * 0.170352976021262))) * ((x[:, 2] * 0.175815315580202) + (x[:, 0] * -0.326635038531614))) * ((x[:, 2] * -0.387633044365632) + (0.107757189027268 * x[:, 1]))) + 1.4247543950968815)) * (x[:, 1] * 3.528906589546008)) + 3.91032720212142e-2)"
47,saturated,ok,ok,0.026531,0.238612,18,16,18,15,17,-1,-2,193,213,106,58,(exp(0.572325905005211 * alpha) * (-0.0114317455989971 * theta + 0.00753589650521882 * alpha) * (11.3891392147119 - 3.73765572486131 * theta - 0.17131338432582 * theta) + -0.311156353817756 * alpha - log(1.30326434157636 * theta) + (-0.239782279332047 * theta + exp(0.0985760745491628 * alpha)) * (-0.098067404823036 * theta + 0.0402999577615911 * alpha) * (-0.525029058488631 * theta + 0.653725678403691 * beta) + 1.99548036584021) * 2.33070886364159 * beta * 1.44202761063884 + -1.10899242754824,((((((((exp((0.572325905005211 * alpha)) * ((-0.0114317455989971 * theta) + (0.00753589650521882 * alpha))) * (11.3891392147119 + (theta * -3.90896910918713))) + (-0.311156353817756 * alpha)) - (0.26487214907616835 + log(theta))) + ((((-0.239782279332047 * theta) + exp((0.0985760745491628 * alpha))) * ((-0.098067404823036 * theta) + (0.0402999577615911 * alpha))) * ((-0.525029058488631 * theta) + (0.653725678403691 * beta)))) + 1.99548036584021) * (beta * 3.360946533731848)) + -1.10899242754824),"(((((((np.exp((0.572325905005211 * x[:, 0])) * ((-1.14317455989971e-2 * x[:, 2]) + (x[:, 0] * 7.53589650521882e-3))) * (-3.90896910918713 * (x[:, 2] + -2.9135915113640465))) + (x[:, 0] * -0.311156353817756)) - np.log(x[:, 2])) + (((((x[:, 2] * -0.239782279332047) + np.exp((x[:, 0] * 9.85760745491628e-2))) * ((x[:, 2] * -9.8067404823036e-2) + (x[:, 0] * 4.02999577615911e-2))) * ((x[:, 2] * -0.525029058488631) + (0.653725678403691 * x[:, 1]))) + 1.7306082167640418)) * (x[:, 1] * 3.360946533731848)) + -1.10899242754824)"
48,saturated,ok,ok,0.026344,0.191181,17,16,17,15,17,-1,-2,201,221,108,59,(exp(0.751844527789132 * alpha) * (-0.00697429842420311 * theta + 0.00324289156417337 * alpha) * (9.75994820705013 - 2.14201197359586 * theta) + -0.183152435659952 * alpha - log(1.50338242287645 * theta) + (log(0.30426395260438 * theta) + exp(0.0254525588115601 * alpha)) * (-0.0245682057498369 * theta + -0.0343039066109591 * alpha) * (-0.831502595039513 * theta + 0.149775560758183 * beta) + 1.71972818762523) * 2.70684604263033 * beta * 1.4398276433392 + -0.391482566612022,((((((((exp((0.751844527789132 * alpha)) * ((-0.00697429842420311 * theta) + (0.00324289156417337 * alpha))) * (9.75994820705013 + (-2.14201197359586 * theta))) + (-0.183152435659952 * alpha)) - (0.4077175181114357 + log(theta))) + ((((-1.1898596891540618 + log(theta)) + exp((0.0254525588115601 * alpha))) * ((-0.0245682057498369 * theta) + (-0.0343039066109591 * alpha))) * ((-0.831502595039513 * theta) + (0.149775560758183 * beta)))) + 1.71972818762523) * (beta * 3.897391758442468)) + -0.391482566612022),"((x[:, 1] * ((1.3120106695137943 + ((((np.log((x[:, 2] * 0.30426395260438)) + np.exp((x[:, 0] * 2.54525588115601e-2))) * ((x[:, 2] * -2.45682057498369e-2) + (x[:, 0] * -3.43039066109591e-2))) * ((x[:, 2] * -0.831502595039513) + (x[:, 1] * 0.149775560758183))) + ((((np.exp((x[:, 0] * 0.751844527789132)) * ((x[:, 2] * -6.97429842420311e-3) + (x[:, 0] * 3.24289156417337e-3))) * (9.75994820705013 - (x[:, 2] * 2.14201197359586))) + (x[:, 0] * -0.183152435659952)) - np.log(x[:, 2])))) * 3.897391758442468)) + -0.391482566612022)"
49,saturated,ok,ok,0.024785,0.444081,15,14,15,13,15,-1,-2,194,215,105,47,(exp(0.730289703455073 * alpha) * (-0.0529841738909237 * theta + 0.0393050766431038 * alpha) * (-3.03763275470614 * theta + 8.63765388897665) + -2.29936914058498 * alpha - log(1.80290004462416 * theta) + sqr(-1.26994653674891 - -0.22481156595847 * theta) * (11.1543888887192 - 4.44187601063391 * theta) + 5.17422172656525) * 1.17421541196242 * beta * 0.363452899490067 + 0.447581970945655,((((((((exp((0.730289703455073 * alpha)) * ((-0.0529841738909237 * theta) + (0.0393050766431038 * alpha))) * ((-3.03763275470614 * theta) + 8.63765388897665)) + (-2.29936914058498 * alpha)) - (0.5893965043173401 + log(theta))) + (((-1.26994653674891 + (0.22481156595847 * theta)) ** 2.0) * (11.1543888887192 + (-4.44187601063391 * theta)))) + 5.17422172656525) * (beta * 0.426771996103665)) + 0.447581970945655),"(((4.584825222247909 + (((-1.26994653674891 - (x[:, 2] * -0.22481156595847)) ** 2.0 * (11.1543888887192 - (x[:, 2] * 4.44187601063391))) + ((((np.exp((0.730289703455073 * x[:, 0])) * ((x[:, 2] * -5.29841738909237e-2) + (x[:, 0] * 3.93050766431038e-2))) * ((x[:, 2] * -3.03763275470614) + 8.63765388897665)) + (x[:, 0] * -2.29936914058498)) - np.log(x[:, 2])))) * (x[:, 1] * 0.426771996103665)) + 0.447581970945655)"
50,saturated,ok,ok,0.023976,0.020114,14,13,14,12,14,-1,-2,182,201,98,46,(exp(0.743694003014863 * alpha) * (-0.0121179632900701 * theta + 0.00904122619609017 * alpha) * (-3.05659895630567 * theta + 8.63005732191704) + -0.557193153898209 * alpha - log(0.782997897866162 * theta) + sqr(exp(-0.144728813168975 * theta)) * (-1.54770141702422 + -3.31046821812388 * theta) + 6.34281372899835) * 1.70035591779884 * beta * 1.03068155805492 + 0.404362453868565,((((((((exp((0.743694003014863 * alpha)) * ((-0.0121179632900701 * theta) + (0.00904122619609017 * alpha))) * ((-3.05659895630567 * theta) + 8.63005732191704)) + (-0.557193153898209 * alpha)) - (-0.2446252677124831 + log(theta))) + ((exp((-0.144728813168975 * theta)) ** 2.0) * (-1.54770141702422 + (-3.31046821812388 * theta)))) + 6.34281372899835) * (beta * 1.752525486604812)) + 0.404362453868565),"(((6.5874389967108335 + ((np.exp((x[:, 2] * -0.144728813168975)) ** 2.0 * (-1.54770141702422 + (x[:, 2] * -3.31046821812388))) + ((((np.exp((0.743694003014863 * x[:, 0])) * ((x[:, 2] * -1.21179632900701e-2) + (x[:, 0] * 9.04122619609017e-3))) * ((x[:, 2] * -3.05659895630567) + 8.63005732191704)) + (x[:, 0] * -0.557193153898209)) - np.log(x[:, 2])))) * (x[:, 1] * 1.752525486604812)) + 0.404362453868565)"
51,saturated,ok,ok,0.023391,0.291045,13,12,13,12,13,-1,-1,115,131,75,43,(exp(0.778589523399458 * alpha) * (-0.0206886128655497 * theta + 0.0157943211102438 * alpha) * (-0.309565035363327 * theta + exp(-0.0318131722111906 * alpha)) + -0.11312984637694 * alpha - cbrt(21.2024855889117 * theta) + 2.97578918672888 - -0.389326058577147 * theta) * 4.58618565211559 * beta * 1.93600572297049 + 0.346874983521697,((((((((exp((0.778589523399458 * alpha)) * ((-0.0206886128655497 * theta) + (0.0157943211102438 * alpha))) * ((-0.309565035363327 * theta) + exp((-0.0318131722111906 * alpha)))) + (-0.11312984637694 * alpha)) - ((21.2024855889117 * theta) ** 0.3333333333333333)) + 2.97578918672888) + (0.389326058577147 * theta)) * (beta * 8.878881669100931)) + 0.346874983521697),"(((((((((np.exp((0.778589523399458 * x[:, 0])) * ((-2.06886128655497e-2 * x[:, 2]) + (x[:, 0] * 1.57943211102438e-2))) * ((x[:, 2] * -0.309565035363327) + np.exp((x[:, 0] * -3.18131722111906e-2)))) + (x[:, 0] * -0.11312984637694)) - (x[:, 2] * 21.2024855889117) ** 0.3333333333333333) + 2.97578918672888) - (x[:, 2] * -0.389326058577147)) * x[:, 1]) * 8.878881669100931) + 0.346874983521697)"
52,saturated,ok,ok,0.024485,0.051251,13,12,13,12,13,-1,-1,156,173,83,40,(exp(0.746428270825021 * alpha) * (0.335956190541588 * theta + -0.250836921701757 * alpha) * (-0.0440290363367563 - -0.0156210076680606 * theta) + -0.0796162236630997 * alpha - cbrt(7.33444394328124 * theta) + 2.1084723114769 - -0.263683915522745 * theta) * 4.08406352602577 * beta * 3.00464833763789 + 0.386784635230434,((((((((exp((0.746428270825021 * alpha)) * ((0.335956190541588 * theta) + (-0.250836921701757 * alpha))) * (-0.0440290363367563 + (0.0156210076680606 * theta))) + (-0.0796162236630997 * alpha)) - ((7.33444394328124 * theta) ** 0.3333333333333333)) + 2.1084723114769) + (0.263683915522745 * theta)) * (beta * 12.27117468428087)) + 0.386784635230434),"(((((((((np.exp((0.746428270825021 * x[:, 0])) * ((0.335956190541588 * x[:, 2]) + (x[:, 0] * -0.250836921701757))) * (-4.40290363367563e-2 - (x[:, 2] * -1.56210076680606e-2))) + (x[:, 0] * -7.96162236630997e-2)) - (x[:, 2] * 7.33444394328124) ** 0.3333333333333333) + 2.1084723114769) - (x[:, 2] * -0.263683915522745)) * x[:, 1]) * 12.27117468428087) + 0.386784635230434)"
53,saturated,ok,ok,0.023525,0.363005,11,10,11,10,11,-1,-1,136,150,72,37,(exp(0.613044541288784 * alpha) * (-0.818053604732491 * theta + 0.562085095817038 * alpha) * (0.0987331901004605 - 0.0335780201711151 * theta) + -0.225342666495023 * alpha - log(0.376153148160097 * theta) + 0.144808446811291 * theta) * 2.36323681829355 * beta * 1.97184692498859 + 0.287872111296414,(((((((exp((0.613044541288784 * alpha)) * ((-0.818053604732491 * theta) + (0.562085095817038 * alpha))) * (0.0987331901004605 + (-0.0335780201711151 * theta))) + (-0.225342666495023 * alpha)) - (-0.9777589095835818 + log(theta))) + (0.144808446811291 * theta)) * (beta * 4.659941253171955)) + 0.287872111296414),"((((((((np.exp((0.613044541288784 * x[:, 0])) * ((-0.818053604732491 * x[:, 2]) + (x[:, 0] * 0.562085095817038))) * (9.87331901004605e-2 - (x[:, 2] * 3.35780201711151e-2))) + (x[:, 0] * -0.225342666495023)) - np.log((x[:, 2] * 0.376153148160097))) + (x[:, 2] * 0.144808446811291)) * x[:, 1]) * 4.659941253171955) + 0.287872111296414)"
