dataset,raw_index,algorithm_raw,algorithm,algo_row,is_paper_row,drop_reason,n_params,n_rank,mode,original_expr,sympy_expr,orig_status,orig_runtime_ms,orig_nodes,orig_params,simpl_nodes,simpl_params,orig_total_size,orig_egraph_nodes,orig_eclass_count,orig_passes,orig_extracted_cost,orig_rendered,sympy_status,sympy_runtime_ms,orig_nodes_sympy,orig_params_sympy,simpl_nodes_sympy,simpl_params_sympy,sympy_total_size,sympy_egraph_nodes,sympy_eclass_count,sympy_passes,sympy_extracted_cost,sympy_rendered
pagie,10,Bingo,Bingo,11,1,kept,5.0,5.0,egglog-baseline,1.1892515725526536 + (-1.529035305818532 + exp(plog((x0)*(x1))))*(0.2778146070096167 + (6.532680622052586e-05)*(x0) + (-0.07902303898937542)*(plog((x0)*(x1)))),(1.1892515725526536) + (((-1.529035305818532) + (abs((x0) * (x1)))) * (((0.27781460700961663) + ((x0) * (6.532680622052585e-5))) + ((log(abs((x0) * (x1)))) * (-7.902303898937543e-2)))),saturated,164.531166,24,5,24,5,59,67,39,1,54,(1.1892515725526536 + ((-1.529035305818532 + exp(log(abs((x0 * x1))))) * ((0.2778146070096167 + (6.532680622052586e-05 * x0)) + (-0.07902303898937542 * log(abs((x0 * x1))))))),saturated,166.203375,22,5,22,5,58,66,38,1,52,(1.1892515725526536 + ((-1.529035305818532 + abs((x0 * x1))) * ((0.27781460700961663 + (x0 * 6.532680622052585e-05)) + (log(abs((x0 * x1))) * -0.07902303898937543))))
pagie,10,Bingo,Bingo,11,1,kept,5.0,5.0,egglog-height-guard,1.1892515725526536 + (-1.529035305818532 + exp(plog((x0)*(x1))))*(0.2778146070096167 + (6.532680622052586e-05)*(x0) + (-0.07902303898937542)*(plog((x0)*(x1)))),(1.1892515725526536) + (((-1.529035305818532) + (abs((x0) * (x1)))) * (((0.27781460700961663) + ((x0) * (6.532680622052585e-5))) + ((log(abs((x0) * (x1)))) * (-7.902303898937543e-2)))),saturated,183.476500,24,5,24,5,83,115,63,1,54,(1.1892515725526536 + ((-1.529035305818532 + exp(log(abs((x0 * x1))))) * ((0.2778146070096167 + (6.532680622052586e-05 * x0)) + (-0.07902303898937542 * log(abs((x0 * x1))))))),saturated,182.376208,22,5,22,5,81,112,61,1,52,(1.1892515725526536 + ((-1.529035305818532 + abs((x0 * x1))) * ((0.27781460700961663 + (x0 * 6.532680622052585e-05)) + (log(abs((x0 * x1))) * -0.07902303898937543))))
pagie,11,Bingo,Bingo,12,1,kept,4.0,4.0,egglog-baseline,(0.32709300308221473)*(plog((2.8938067344221365)*(x0) + (33.37981491587227)*((x0)*(x1)) - (exp(0.32709300308221473)))),(0.32709300308221473) * (log(abs(((x0) * ((2.8938067344221365) + ((33.37981491587227) * (x1)))) + (-1.3869304599899066)))),saturated,179.516250,16,4,13,4,44,51,30,2,35,(0.32709300308221473 * log(abs(((x0 * (33.37981491587227 * (x1 + 0.0866933127614832))) - 1.3869304599899064)))),saturated,164.323917,13,4,13,4,45,52,30,1,35,(0.32709300308221473 * log(abs(((x0 * (2.8938067344221365 + (33.37981491587227 * x1))) + -1.3869304599899066))))
pagie,11,Bingo,Bingo,12,1,kept,4.0,4.0,egglog-height-guard,(0.32709300308221473)*(plog((2.8938067344221365)*(x0) + (33.37981491587227)*((x0)*(x1)) - (exp(0.32709300308221473)))),(0.32709300308221473) * (log(abs(((x0) * ((2.8938067344221365) + ((33.37981491587227) * (x1)))) + (-1.3869304599899066)))),saturated,208.835708,16,4,13,4,61,85,47,2,35,(0.32709300308221473 * log(abs(((x0 * (33.37981491587227 * (x1 + 0.0866933127614832))) - 1.3869304599899064)))),saturated,179.427792,13,4,13,4,62,86,47,1,35,(0.32709300308221473 * log(abs(((x0 * (2.8938067344221365 + (33.37981491587227 * x1))) + -1.3869304599899066))))
pagie,12,Bingo,Bingo,13,1,kept,5.0,5.0,egglog-baseline,0.46055102457050884 + (-11903.1935774518 + ((x0)^(-1))*(exp(x1)))*((-9960.615166624408 + (-8736.856642285593)*((x1)^(-2)) + ((x0)^(-1))*(exp(x1)))^(-1)) + (0.3353899762817782)*(plog(x0)),((0.46055102457050884) + (((-11903.1935774518) + (((x0)^(-1)) * (exp(x1)))) * (((((x0)^(-1)) * (exp(x1))) + ((-9960.615166624408) + ((-8736.856642285593) * ((x1)^(-2)))))^(-1)))) + ((0.3353899762817782) * (log(abs(x0)))),saturated,261.319208,33,5,33,5,66,75,45,1,84,((0.46055102457050884 + ((-11903.1935774518 + ((x0 ** -1.0) * exp(x1))) * (((-9960.615166624408 + (-8736.856642285593 * (x1 ** -2.0))) + ((x0 ** -1.0) * exp(x1))) ** -1.0))) + (0.3353899762817782 * log(abs(x0)))),saturated,207.299458,33,5,33,5,66,75,45,1,84,((0.46055102457050884 + ((-11903.1935774518 + ((x0 ** -1.0) * exp(x1))) * ((((x0 ** -1.0) * exp(x1)) + (-9960.615166624408 + (-8736.856642285593 * (x1 ** -2.0)))) ** -1.0))) + (0.3353899762817782 * log(abs(x0))))
pagie,12,Bingo,Bingo,13,1,kept,5.0,5.0,egglog-height-guard,0.46055102457050884 + (-11903.1935774518 + ((x0)^(-1))*(exp(x1)))*((-9960.615166624408 + (-8736.856642285593)*((x1)^(-2)) + ((x0)^(-1))*(exp(x1)))^(-1)) + (0.3353899762817782)*(plog(x0)),((0.46055102457050884) + (((-11903.1935774518) + (((x0)^(-1)) * (exp(x1)))) * (((((x0)^(-1)) * (exp(x1))) + ((-9960.615166624408) + ((-8736.856642285593) * ((x1)^(-2)))))^(-1)))) + ((0.3353899762817782) * (log(abs(x0)))),saturated,194.184042,33,5,33,5,94,131,73,1,84,((0.46055102457050884 + ((-11903.1935774518 + ((x0 ** -1.0) * exp(x1))) * (((-9960.615166624408 + (-8736.856642285593 * (x1 ** -2.0))) + ((x0 ** -1.0) * exp(x1))) ** -1.0))) + (0.3353899762817782 * log(abs(x0)))),saturated,181.278000,33,5,33,5,94,131,73,1,84,((0.46055102457050884 + ((-11903.1935774518 + ((x0 ** -1.0) * exp(x1))) * ((((x0 ** -1.0) * exp(x1)) + (-9960.615166624408 + (-8736.856642285593 * (x1 ** -2.0)))) ** -1.0))) + (0.3353899762817782 * log(abs(x0))))
pagie,13,Bingo,Bingo,14,1,kept,6.0,6.0,egglog-baseline,-3.6628323446084137 + (-140960.10336012763)*(((-1951.8497630927013 + x0)^(-1))*((plog(((x0)^(-1))*(-38271.243311540704 + (-3434828.851252485)*((x1)^(-1)) + (-66329.49759041717)*(x1))))^(-1))),(-3.6628323446084137) + ((-140960.10336012763) * ((((-1951.8497630927013) + (x0))^(-1)) * ((log(abs(((x0)^(-1)) * (((-38271.24331154072) + ((-3434828.8512524855) * ((x1)^(-1)))) + ((x1) * (-66329.49759041719))))))^(-1)))),saturated,167.458292,29,6,29,6,78,88,51,1,83,(-3.6628323446084137 + (-140960.10336012763 * (((-1951.8497630927013 + x0) ** -1.0) * (log(abs(((x0 ** -1.0) * ((-38271.243311540704 + (-3434828.851252485 * (x1 ** -1.0))) + (-66329.49759041717 * x1))))) ** -1.0)))),saturated,167.720500,29,6,29,6,78,88,51,1,83,(-3.6628323446084137 + (-140960.10336012763 * (((-1951.8497630927013 + x0) ** -1.0) * (log(abs(((x0 ** -1.0) * ((-38271.24331154072 + (-3434828.8512524855 * (x1 ** -1.0))) + (x1 * -66329.49759041719))))) ** -1.0))))
pagie,13,Bingo,Bingo,14,1,kept,6.0,6.0,egglog-height-guard,-3.6628323446084137 + (-140960.10336012763)*(((-1951.8497630927013 + x0)^(-1))*((plog(((x0)^(-1))*(-38271.243311540704 + (-3434828.851252485)*((x1)^(-1)) + (-66329.49759041717)*(x1))))^(-1))),(-3.6628323446084137) + ((-140960.10336012763) * ((((-1951.8497630927013) + (x0))^(-1)) * ((log(abs(((x0)^(-1)) * (((-38271.24331154072) + ((-3434828.8512524855) * ((x1)^(-1)))) + ((x1) * (-66329.49759041719))))))^(-1)))),saturated,186.455667,29,6,29,6,97,137,79,1,83,(-3.6628323446084137 + (-140960.10336012763 * (((-1951.8497630927013 + x0) ** -1.0) * (log(abs(((x0 ** -1.0) * ((-38271.243311540704 + (-3434828.851252485 * (x1 ** -1.0))) + (-66329.49759041717 * x1))))) ** -1.0)))),saturated,183.932250,29,6,29,6,97,137,79,1,83,(-3.6628323446084137 + (-140960.10336012763 * (((-1951.8497630927013 + x0) ** -1.0) * (log(abs(((x0 ** -1.0) * ((-38271.24331154072 + (-3434828.8512524855 * (x1 ** -1.0))) + (x1 * -66329.49759041719))))) ** -1.0))))
pagie,14,Bingo,Bingo,15,1,kept,13.0,6.0,egglog-baseline,-0.3615909827079473 - ((-0.3615909827079473 + (-0.15940944833036993 + (0.7495558385988832 + (-0.052282035688047096)*((x0)*(x0)))*(0.7495558385988832 + (-0.052282035688047096)*((x0)*(x0))))*(-0.15940944833036993 + (0.7495558385988832 + (-0.052282035688047096)*((x0)*(x0)))*(0.7495558385988832 + (-0.052282035688047096)*((x0)*(x0)))))*(plog((-242.5021661422168)*(x1)))),(-0.3615909827079473) + (((log(abs((-242.5021661422168) * (x1)))) * (((((((x0) * (x0)) + (-14.336776078714344)) * (((x0) * (x0)) + (-14.336776078714344))) + (-58.318867312320975)) * (((((x0) * (x0)) + (-14.336776078714344)) * (((x0) * (x0)) + (-14.336776078714344))) + (-58.318867312320975))) + (-48395.79570054567))) * (-7.471537092712174e-6)),saturated,179.635958,45,13,45,13,49,57,37,2,119,(-0.3615909827079473 - ((-0.3615909827079473 + ((-0.15940944833036993 + ((0.7495558385988832 + (-0.052282035688047096 * (x0 * x0))) * (0.7495558385988832 + (-0.052282035688047096 * (x0 * x0))))) * (-0.15940944833036993 + ((0.7495558385988832 + (-0.052282035688047096 * (x0 * x0))) * (0.7495558385988832 + (-0.052282035688047096 * (x0 * x0))))))) * log((242.5021661422168 * abs(x1))))),saturated,165.421958,39,10,39,10,64,74,45,1,98,(-0.3615909827079473 + ((log(abs((-242.5021661422168 * x1))) * ((((((x0 * x0) + -14.336776078714344) * ((x0 * x0) + -14.336776078714344)) + -58.318867312320975) * ((((x0 * x0) + -14.336776078714344) * ((x0 * x0) + -14.336776078714344)) + -58.318867312320975)) + -48395.79570054567)) * -7.471537092712174e-06))
pagie,14,Bingo,Bingo,15,1,kept,13.0,6.0,egglog-height-guard,-0.3615909827079473 - ((-0.3615909827079473 + (-0.15940944833036993 + (0.7495558385988832 + (-0.052282035688047096)*((x0)*(x0)))*(0.7495558385988832 + (-0.052282035688047096)*((x0)*(x0))))*(-0.15940944833036993 + (0.7495558385988832 + (-0.052282035688047096)*((x0)*(x0)))*(0.7495558385988832 + (-0.052282035688047096)*((x0)*(x0)))))*(plog((-242.5021661422168)*(x1)))),(-0.3615909827079473) + (((log(abs((-242.5021661422168) * (x1)))) * (((((((x0) * (x0)) + (-14.336776078714344)) * (((x0) * (x0)) + (-14.336776078714344))) + (-58.318867312320975)) * (((((x0) * (x0)) + (-14.336776078714344)) * (((x0) * (x0)) + (-14.336776078714344))) + (-58.318867312320975))) + (-48395.79570054567))) * (-7.471537092712174e-6)),saturated,204.343750,45,13,45,13,71,101,59,2,119,(-0.3615909827079473 - ((-0.3615909827079473 + ((-0.15940944833036993 + ((0.7495558385988832 + (-0.052282035688047096 * (x0 * x0))) * (0.7495558385988832 + (-0.052282035688047096 * (x0 * x0))))) * (-0.15940944833036993 + ((0.7495558385988832 + (-0.052282035688047096 * (x0 * x0))) * (0.7495558385988832 + (-0.052282035688047096 * (x0 * x0))))))) * log((242.5021661422168 * abs(x1))))),saturated,183.032209,39,10,39,10,89,125,71,1,98,(-0.3615909827079473 + ((log(abs((-242.5021661422168 * x1))) * ((((((x0 * x0) + -14.336776078714344) * ((x0 * x0) + -14.336776078714344)) + -58.318867312320975) * ((((x0 * x0) + -14.336776078714344) * ((x0 * x0) + -14.336776078714344)) + -58.318867312320975)) + -48395.79570054567)) * -7.471537092712174e-06))
pagie,15,Bingo,Bingo,16,1,kept,8.0,7.0,egglog-baseline,(-0.0016724665952508537)*(292.42415431458545 + x1 + ((-1)*((-314.9892428270721)^(-1)))*((((x0)^(-1))*((x1)^(-1)))*((39.54832653926522 + x1)*(plog((-314.9892428270721)*((x0)*(x1)))))) + (-240.49898207944213)*(plog((-314.9892428270721)*((x0)*((x1)*((plog((-314.9892428270721)*((x0)*(x1))))^(-1))))))),(-1.6724665952508537e-3) * ((((292.4241543145854) + (x1)) + ((3.1747115902272137e-3) * ((((x0)^(-1)) * ((x1)^(-1))) * (((x1) + (39.54832653926522)) * (log(abs((-314.9892428270721) * ((x1) * (x0))))))))) + ((-240.49898207944213) * (log(abs((-314.9892428270721) * ((x0) * ((x1) * ((log(abs((-314.9892428270721) * ((x1) * (x0)))))^(-1))))))))),saturated,171.668250,51,9,51,9,815,825,133,1,126,(-0.0016724665952508537 * (((292.42415431458545 + x1) + ((-1.0 * (-314.9892428270721 ** -1.0)) * (((x0 ** -1.0) * (x1 ** -1.0)) * ((39.54832653926522 + x1) * log(abs((-314.9892428270721 * (x0 * x1)))))))) + (-240.49898207944213 * log(abs((-314.9892428270721 * (x0 * (x1 * (log(abs((-314.9892428270721 * (x0 * x1)))) ** -1.0))))))))),saturated,167.082709,47,8,47,8,395,406,104,1,112,(-0.0016724665952508537 * (((292.4241543145854 + x1) + (0.0031747115902272137 * (((x0 ** -1.0) * (x1 ** -1.0)) * ((x1 + 39.54832653926522) * log(abs((-314.9892428270721 * (x1 * x0)))))))) + (-240.49898207944213 * log(abs((-314.9892428270721 * (x0 * (x1 * (log(abs((-314.9892428270721 * (x1 * x0)))) ** -1.0)))))))))
pagie,15,Bingo,Bingo,16,1,kept,8.0,7.0,egglog-height-guard,(-0.0016724665952508537)*(292.42415431458545 + x1 + ((-1)*((-314.9892428270721)^(-1)))*((((x0)^(-1))*((x1)^(-1)))*((39.54832653926522 + x1)*(plog((-314.9892428270721)*((x0)*(x1)))))) + (-240.49898207944213)*(plog((-314.9892428270721)*((x0)*((x1)*((plog((-314.9892428270721)*((x0)*(x1))))^(-1))))))),(-1.6724665952508537e-3) * ((((292.4241543145854) + (x1)) + ((3.1747115902272137e-3) * ((((x0)^(-1)) * ((x1)^(-1))) * (((x1) + (39.54832653926522)) * (log(abs((-314.9892428270721) * ((x1) * (x0))))))))) + ((-240.49898207944213) * (log(abs((-314.9892428270721) * ((x0) * ((x1) * ((log(abs((-314.9892428270721) * ((x1) * (x0)))))^(-1))))))))),saturated,197.734791,51,9,51,9,878,995,233,1,126,(-0.0016724665952508537 * (((292.42415431458545 + x1) + ((-1.0 * (-314.9892428270721 ** -1.0)) * (((x0 ** -1.0) * (x1 ** -1.0)) * ((39.54832653926522 + x1) * log(abs((-314.9892428270721 * (x0 * x1)))))))) + (-240.49898207944213 * log(abs((-314.9892428270721 * (x0 * (x1 * (log(abs((-314.9892428270721 * (x0 * x1)))) ** -1.0))))))))),saturated,189.833167,47,8,47,8,427,514,173,1,112,(-0.0016724665952508537 * (((292.4241543145854 + x1) + (0.0031747115902272137 * (((x0 ** -1.0) * (x1 ** -1.0)) * ((x1 + 39.54832653926522) * log(abs((-314.9892428270721 * (x1 * x0)))))))) + (-240.49898207944213 * log(abs((-314.9892428270721 * (x0 * (x1 * (log(abs((-314.9892428270721 * (x1 * x0)))) ** -1.0)))))))))
pagie,17,Bingo,Bingo,18,1,kept,5.0,4.0,egglog-baseline,(7.051978434353006)*(0.1577598589609299 + (-0.001006011746264326)*((-8.107154770143312 + x0)*((6.507788542716649 + x0 + plog(x0))*(plog((x0)*(x1)))))),((((-8.107154770143312) + (x0)) * ((((x0) + (6.507788542716649)) + (log(abs(x0)))) * (log(abs((x0) * (x1)))))) + (-156.8171142600944)) * (-7.094373139361835e-3),saturated,163.716333,23,5,23,5,97,104,44,1,53,(7.051978434353006 * (0.1577598589609299 + (-0.001006011746264326 * ((-8.107154770143312 + x0) * (((6.507788542716649 + x0) + log(abs(x0))) * log(abs((x0 * x1)))))))),saturated,160.648959,21,4,21,4,56,62,34,1,46,((((-8.107154770143312 + x0) * (((x0 + 6.507788542716649) + log(abs(x0))) * log(abs((x0 * x1))))) + -156.8171142600944) * -0.007094373139361835)
pagie,17,Bingo,Bingo,18,1,kept,5.0,4.0,egglog-height-guard,(7.051978434353006)*(0.1577598589609299 + (-0.001006011746264326)*((-8.107154770143312 + x0)*((6.507788542716649 + x0 + plog(x0))*(plog((x0)*(x1)))))),((((-8.107154770143312) + (x0)) * ((((x0) + (6.507788542716649)) + (log(abs(x0)))) * (log(abs((x0) * (x1)))))) + (-156.8171142600944)) * (-7.094373139361835e-3),saturated,182.772542,23,5,23,5,128,166,75,1,53,(7.051978434353006 * (0.1577598589609299 + (-0.001006011746264326 * ((-8.107154770143312 + x0) * (((6.507788542716649 + x0) + log(abs(x0))) * log(abs((x0 * x1)))))))),saturated,180.041500,21,4,21,4,79,108,57,1,46,((((-8.107154770143312 + x0) * (((x0 + 6.507788542716649) + log(abs(x0))) * log(abs((x0 * x1))))) + -156.8171142600944) * -0.007094373139361835)
pagie,18,Bingo,Bingo,19,1,kept,6.0,5.0,egglog-baseline,3.5993169689720506 + (-4.508737153066167e-07)*((521.6683948517077 + (23.730684923841224)*(plog((x0)*(x1))) - (x0))*(10602.124752119917 + (-1792.3707483707349)*(plog((x0)*(x1))))),(3.5993169689720506) + (((log(abs((x0) * (x1)))) + (-5.9151404706628075)) * ((((521.6683948517077) + ((log(abs((x0) * (x1)))) * (23.730684923841224))) - (x0)) * (8.081328585248142e-4))),saturated,163.390625,25,6,25,6,54,62,38,1,60,(3.5993169689720506 + (-4.508737153066167e-07 * (((521.6683948517077 + (23.730684923841224 * log(abs((x0 * x1))))) - x0) * (10602.124752119917 + (-1792.3707483707349 * log(abs((x0 * x1)))))))),saturated,163.295875,23,5,23,5,49,56,34,1,53,(3.5993169689720506 + ((log(abs((x0 * x1))) + -5.9151404706628075) * (((521.6683948517077 + (log(abs((x0 * x1))) * 23.730684923841224)) - x0) * 0.0008081328585248142)))
pagie,18,Bingo,Bingo,19,1,kept,6.0,5.0,egglog-height-guard,3.5993169689720506 + (-4.508737153066167e-07)*((521.6683948517077 + (23.730684923841224)*(plog((x0)*(x1))) - (x0))*(10602.124752119917 + (-1792.3707483707349)*(plog((x0)*(x1))))),(3.5993169689720506) + (((log(abs((x0) * (x1)))) + (-5.9151404706628075)) * ((((521.6683948517077) + ((log(abs((x0) * (x1)))) * (23.730684923841224))) - (x0)) * (8.081328585248142e-4))),saturated,178.422542,25,6,25,6,76,107,61,1,60,(3.5993169689720506 + (-4.508737153066167e-07 * (((521.6683948517077 + (23.730684923841224 * log(abs((x0 * x1))))) - x0) * (10602.124752119917 + (-1792.3707483707349 * log(abs((x0 * x1)))))))),saturated,180.798833,23,5,23,5,69,97,55,1,53,(3.5993169689720506 + ((log(abs((x0 * x1))) + -5.9151404706628075) * (((521.6683948517077 + (log(abs((x0 * x1))) * 23.730684923841224)) - x0) * 0.0008081328585248142)))
pagie,19,Bingo,Bingo,20,1,kept,6.0,5.0,egglog-baseline,(-0.00010507476032088567)*((-819.22982975795 + ((x0)^(-1))*(1.9180501896236644 - (x1)))*(plog((-61.64925975453745)*((-9.235869766393078)*((x0)*(x1)) + ((-1)*(((-9.235869766393078)*(-9.235869766393078))*((-9.235869766393078)*(-9.235869766393078))))*((((x0)*(x0))*((x0)*(x0)))*(((x1)*(x1))*((x1)*(x1)))))))),(-1.0507476032088567e-4) * (((-819.22982975795) + (((x0)^(-1)) * ((1.9180501896236644) - (x1)))) * (log(abs(((x0) * ((x1) * ((1.2693067772458903e-3) + (((x0) * ((x0) * (x0))) * ((x1) * ((x1) * (x1))))))) * (448579.1335037871))))),timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout,saturated,174.802500,33,5,33,5,233,242,74,1,73,(-0.00010507476032088567 * ((-819.22982975795 + ((x0 ** -1.0) * (1.9180501896236644 - x1))) * log(abs(((x0 * (x1 * (0.0012693067772458903 + ((x0 * (x0 * x0)) * (x1 * (x1 * x1)))))) * 448579.1335037871)))))
pagie,19,Bingo,Bingo,20,1,kept,6.0,5.0,egglog-height-guard,(-0.00010507476032088567)*((-819.22982975795 + ((x0)^(-1))*(1.9180501896236644 - (x1)))*(plog((-61.64925975453745)*((-9.235869766393078)*((x0)*(x1)) + ((-1)*(((-9.235869766393078)*(-9.235869766393078))*((-9.235869766393078)*(-9.235869766393078))))*((((x0)*(x0))*((x0)*(x0)))*(((x1)*(x1))*((x1)*(x1)))))))),(-1.0507476032088567e-4) * (((-819.22982975795) + (((x0)^(-1)) * ((1.9180501896236644) - (x1)))) * (log(abs(((x0) * ((x1) * ((1.2693067772458903e-3) + (((x0) * ((x0) * (x0))) * ((x1) * ((x1) * (x1))))))) * (448579.1335037871))))),saturated,525.636167,47,10,35,6,366,433,133,2,80,(-0.00010507476032088567 * ((-819.22982975795 + ((x0 ** -1.0) * (1.9180501896236644 - x1))) * log((61.64925975453745 * abs((x1 * (x0 * (((-7276.310133971579 * ((x0 * x0) * x0)) * ((x1 * x1) * x1)) + -9.235869766393078)))))))),timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout
pagie,20,Bingo,Bingo,21,1,kept,7.0,3.0,egglog-baseline,plog(plog(5.852257156264611 + ((exp(plog((0.0004240447616209535)*((x0)*(x1)))))*(exp(plog((0.0004240447616209535)*((x0)*(x1))))))*((7480.0610581772835 + plog((0.0004240447616209535)*((x0)*(x1))))*(7480.0610581772835 + plog((0.0004240447616209535)*((x0)*(x1))))))),log(abs(log(abs((5.852257156264611) + (((abs((4.240447616209535e-4) * ((x0) * (x1)))) * (abs((4.240447616209535e-4) * ((x0) * (x1))))) * (((log(abs((4.240447616209535e-4) * ((x0) * (x1))))) + (7480.0610581772835)) * ((log(abs((4.240447616209535e-4) * ((x0) * (x1))))) + (7480.0610581772835)))))))),saturated,178.841583,43,7,39,5,81,87,42,2,72,log(abs(log(abs((5.852257156264611 + ((exp(log(abs((0.0004240447616209535 * (x0 * x1))))) * exp(log(abs((0.0004240447616209535 * (x0 * x1)))))) * ((7472.29538663884 + log(abs((x0 * x1)))) * (7472.29538663884 + log(abs((x0 * x1))))))))))),saturated,189.598875,39,7,33,4,569,574,73,2,61,log(abs(log(abs((5.852257156264611 + (((1.7981395985817125e-07 * abs((x0 * x1))) * abs((x0 * x1))) * ((7472.29538663884 + log(abs((x0 * x1)))) * (7472.29538663884 + log(abs((x0 * x1)))))))))))
pagie,20,Bingo,Bingo,21,1,kept,7.0,3.0,egglog-height-guard,plog(plog(5.852257156264611 + ((exp(plog((0.0004240447616209535)*((x0)*(x1)))))*(exp(plog((0.0004240447616209535)*((x0)*(x1))))))*((7480.0610581772835 + plog((0.0004240447616209535)*((x0)*(x1))))*(7480.0610581772835 + plog((0.0004240447616209535)*((x0)*(x1))))))),log(abs(log(abs((5.852257156264611) + (((abs((4.240447616209535e-4) * ((x0) * (x1)))) * (abs((4.240447616209535e-4) * ((x0) * (x1))))) * (((log(abs((4.240447616209535e-4) * ((x0) * (x1))))) + (7480.0610581772835)) * ((log(abs((4.240447616209535e-4) * ((x0) * (x1))))) + (7480.0610581772835)))))))),timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout,timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout
pagie,21,Bingo,Bingo,22,1,kept,4.0,4.0,egglog-baseline,(0.3407158075111429)*(plog(0.39963452583999787 + (0.07297318016992407)*((x0)*((x1)*(401.296952200405 + x0 + (2)*(x1) - (exp(x0) + exp(x1)))) - (x0)))),(0.3407158075111429) * (log(abs((0.39963452583999787) + ((7.297318016992407e-2) * (((x0) * ((x1) * ((((x0) + (401.296952200405)) + ((x1) * (2.0))) - ((exp(x0)) + (exp(x1)))))) - (x0)))))),saturated,166.744750,27,5,27,5,72,80,45,1,59,(0.3407158075111429 * log(abs((0.39963452583999787 + (0.07297318016992407 * ((x0 * (x1 * (((401.296952200405 + x0) + (2.0 * x1)) - (exp(x0) + exp(x1))))) - x0)))))),saturated,165.831750,27,5,27,5,72,80,45,1,59,(0.3407158075111429 * log(abs((0.39963452583999787 + (0.07297318016992407 * ((x0 * (x1 * (((x0 + 401.296952200405) + (x1 * 2.0)) - (exp(x0) + exp(x1))))) - x0))))))
pagie,21,Bingo,Bingo,22,1,kept,4.0,4.0,egglog-height-guard,(0.3407158075111429)*(plog(0.39963452583999787 + (0.07297318016992407)*((x0)*((x1)*(401.296952200405 + x0 + (2)*(x1) - (exp(x0) + exp(x1)))) - (x0)))),(0.3407158075111429) * (log(abs((0.39963452583999787) + ((7.297318016992407e-2) * (((x0) * ((x1) * ((((x0) + (401.296952200405)) + ((x1) * (2.0))) - ((exp(x0)) + (exp(x1)))))) - (x0)))))),saturated,190.755500,27,5,27,5,101,139,75,1,59,(0.3407158075111429 * log(abs((0.39963452583999787 + (0.07297318016992407 * ((x0 * (x1 * (((401.296952200405 + x0) + (2.0 * x1)) - (exp(x0) + exp(x1))))) - x0)))))),saturated,188.371292,27,5,27,5,101,139,75,1,59,(0.3407158075111429 * log(abs((0.39963452583999787 + (0.07297318016992407 * ((x0 * (x1 * (((x0 + 401.296952200405) + (x1 * 2.0)) - (exp(x0) + exp(x1))))) - x0))))))
pagie,22,Bingo,Bingo,23,1,kept,5.0,4.0,egglog-baseline,-5.64393372152411 + (0.002708862303985314)*((x1)^(-1)) + (-0.06435725235582418)*((-2311.5964730737646 - (x0))*((plog((3566206920.7839065)*(((x0)^(-1))*((x1)^(-1)))))^(-1))),((-5.643933721524112) + ((2.7088623039853137e-3) * ((x1)^(-1)))) + ((-6.435725235582418e-2) * (((-2311.5964730737646) - (x0)) * ((log(abs((3.5662069207839065e9) * (((x1)^(-1)) * ((x0)^(-1))))))^(-1)))),saturated,165.979667,27,5,27,5,92,101,51,1,76,((-5.64393372152411 + (0.002708862303985314 * (x1 ** -1.0))) + (-0.06435725235582418 * ((-2311.5964730737646 - x0) * (log(abs((3566206920.7839065 * ((x0 ** -1.0) * (x1 ** -1.0))))) ** -1.0)))),saturated,166.572583,27,5,27,5,92,101,51,1,76,((-5.643933721524112 + (0.0027088623039853137 * (x1 ** -1.0))) + (-0.06435725235582418 * ((-2311.5964730737646 - x0) * (log(abs((3566206920.7839065 * ((x1 ** -1.0) * (x0 ** -1.0))))) ** -1.0))))
pagie,22,Bingo,Bingo,23,1,kept,5.0,4.0,egglog-height-guard,-5.64393372152411 + (0.002708862303985314)*((x1)^(-1)) + (-0.06435725235582418)*((-2311.5964730737646 - (x0))*((plog((3566206920.7839065)*(((x0)^(-1))*((x1)^(-1)))))^(-1))),((-5.643933721524112) + ((2.7088623039853137e-3) * ((x1)^(-1)))) + ((-6.435725235582418e-2) * (((-2311.5964730737646) - (x0)) * ((log(abs((3.5662069207839065e9) * (((x1)^(-1)) * ((x0)^(-1))))))^(-1)))),timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout,timeout,5000.000000,na,na,na,na,na,na,na,na,na,timeout
